G1	G2	G3	G4	G5	G6	G7	G8	G9
ARCH1710_RUNX1_RUNX2_RUNX3_Runt_Runx_Runx2_RUNX2_run_Bgb	1	0.961268677535865	0.904888788558102	1	0.00395953959676207	1.64616648179606e-10	7.37646713259409e-21	1	1
ARCH1711_RUNX1_RUNX2_RUNX3_RUNX3_lz	1	0.76689322801759	1	1	0.192295875151649	0.000138696493853459	7.29806795019324e-30	0.754664990890376	1
ARCH1712_IRF_Irf3	1	1	1	1	1	1	0.6621058267806	1	1
ARCH1713_IRF_IRF5	1	1	1	1	0.840288557763242	1	0.846563756144486	1	1
ARCH1714_zf_C2H2_ZBTB2	0.66267840074942	1	1	1	1	0.568424147465293	1	1	1
ARCH1715_IRF_IRF6	1	1	1	0.915120513058873	1	0.803399539466724	1	1	1
ARCH1716_Pipsqueak_Eip93F	1	1	1	0.243986056566927	0.978188923041373	1	0.848631287646354	1	1
ARCH1717_Hr46	1	1	1	0.762951247890642	0.849343353933461	1	0.000373872221563809	1	1
ARCH1718_zf_C2H2_ZNF135	1	1	1	1	1	1	1	1	1
ARCH1719_zf_C2H2_ZKSCAN5	0.194469751510999	1	1	1	1	1	1	1	1
ARCH171_Dof2	0.000724820826891976	0.404160538761353	1	1	1	0.569059572155335	1	1	1
ARCH1720_PAX2	1	1	1	0.745860679088196	0.0264073307024499	0.0329119723379904	3.1957519857851e-07	1	1
ARCH1721_TSO1	1	1	1	1	1	1	0.000213375113240778	1	1
ARCH1722_HNRNPCL1	1	1	1	1	1	1	1	0.00258459282145248	1
ARCH1723_ZKSCAN2	1	1	0.96672110155598	0.882503591881591	0.978188923041373	0.596851898766025	0.204169647988378	1	1
ARCH1724_zf_C2H2_K11D2.4	1	1	0.0287875604067501	0.825824780413893	0.949366997866931	0.820015002543293	0.0452627853597082	1	1
ARCH1725_zf_C2H2_rn	1	0.896968402423282	1	1	0.908315302223613	0.783449298719579	0.00276017383801891	1	1
ARCH1726_zf_C2H2_hb	1	1	1	1	1	0.736888933391829	0.418391787887529	0.754664990890376	1
ARCH1727_zf_C2H2_hb	1	1	1	0.914915762920314	0.883768977659085	0.86861487981759	0.575237645592808	1	1
ARCH1728_zf_C2H2_hb	1	1	0.783544518697866	1	0.883396047562732	1	0.510389048142709	1	1
ARCH1729_zf_C2H2_jim	1	1	1	0.69138524961212	1	1	0.535668381838708	1	1
ARCH172_pho	1	1	0.0189186483186914	5.30513435935796e-07	0.547990307357579	1	0.000373872221563809	1	1
ARCH1730_Myb_jigr1	1	1	1	0.984508164808459	1	1	0.930565217864178	1	1
ARCH1731_zf_C2H2_CTCF	1	1	0.914420308975094	1	0.61627367294061	0.827031166323923	1	1	1
ARCH1732_zf_C2H2_ZNF613_ZNF384_ZNF22	1	1	1	0.990636990723938	1	0.693604757804186	0.693357242647282	1	1
ARCH1733_zf_C2H2_ZNF384	1	1	1	0.730800411485236	1	0.672077290136223	0.462646794834427	1	1
ARCH1734_zf_C2H2_hb	1	1	1	0.942471419147023	1	0.791580728912856	0.00501212847891952	1	1
ARCH1735_BHLH104	1	1	1	1	1	1	0.000253647003024893	1	1
ARCH1736_HLH_SOHLH2	1	1	0.668236911599664	1	0.986896428100072	1	1	1	1
ARCH1737_HLH_MAX	1	1	0.456931650677973	1	1	1	1	1	1
ARCH1738_HLH_MAX	1	1	1	1	1	1	1	0.754664990890376	1
ARCH1739_HLH_MAX	1	1	0.456931650677973	1	1	1	1	1	1
ARCH173_AT2G38300	1	1	1	1	1	1	0.273949489957985	1	1
ARCH1740_HLH_da_Hand	1	1	1	1	1	1	0.950068347467323	1	1
ARCH1741_HLH_Max_dm	1	1	1	1	1	1	0.790536809643944	1	1
ARCH1742_HLH_MXI1	1	1	1	1	1	1	1	1	1
ARCH1743_HLH_MAX	1	1	1	1	1	1	0.87150086873614	1	1
ARCH1744	1	1	1	1	1	1	0.882385183234196	1	1
ARCH1745_MYB105	0.666343471063655	1	1	1	1	1	0.0326689437396496	1	1
ARCH1746_FOXN1_FOXN4_FOXR1_FOXR2_Foxn4	0.000911958677851271	0.0889610407914142	0.892555181337159	1	1	0.751335740755699	1	1	1
ARCH1747_Forkhead_FOXN2	0.285383212291359	0.238777205250964	1	0.909793342018761	1	0.853216659802494	1	1	1
ARCH1748_zf_C2H2_YY2	1	1	1	1	0.945222693811767	1	1	0.746636965642032	1
ARCH1749_zf_C2H2_CTCF	1	1	1	0.452319249426927	1	1	1	1	1
ARCH174_GATA_med_2	1	1	1	0.819763998519151	0.941695901241708	1	1	1	1
ARCH1750_zf_C2H2_CG12219	1	1	1	1	1	1	1	1	1
ARCH1751_zf_C2H2_Zscan4c	0.796825609064589	1	1	1	1	1	1	1	1
ARCH1752_Arnt:Ahr	1	1	0.818041207790064	1	1	0.791580728912856	1	1	1
ARCH1753_HDG7	1	1	1	1	1	0.9090589257487	1	0.0429329586497856	1
ARCH1754_HLH_Arnt	1	1	1	1	0.910236078098139	1	1	1	1
ARCH1755_HLH_Arnt2	1	1	0.116209061287764	1	1	1	1	1	1
ARCH1756_NR2E1_HNF4A	1	1	1	1	1	1	0.46982962958744	1	1
ARCH1757_zf_C4_Nuclear_receptors_RORA	1	1	1	1	1	1	1	1	1
ARCH1758_zf_C4_Nuclear_receptors_RARB_NR2F1_Rarg_Rarb_RARG	1	1	1	1	1	1	1	1	1
ARCH1759_zf_C4_Nuclear_receptors_THRA_THRB	1	1	1	1	0.543850418413303	0.501733116500978	1	1	1
ARCH175_zf_C4_Nuclear_receptors_nhr_66	1	1	1	1	1	1	0.226177648307983	1	1
ARCH1760_zf_C4_Nuclear_receptors_RARA	1	1	1	1	1	1	1	1	1
ARCH1761_zf_C4_Nuclear_receptors_RARA	1	1	1	1	1	1	1	1	1
ARCH1762_zf_C4_Nuclear_receptors_RARA_RARG_Rarg_Rarb_Rara	1	1	1	1	1	1	1	1	1
ARCH1763_zf_C4_Nuclear_receptors_RARA_NR2F6_Nr2f6_Rara_Rarg	1	1	1	1	1	1	1	1	1
ARCH1764_zf_C4_Nuclear_receptors_NR2E1_RXRG_NR2F6_NR2C2_RXRA_RXRB_Nr2f6_Rxra_Rxrb_HNF4A	1	1	1	1	1	1	1	1	1
ARCH1765_zf_C4_Nuclear_receptors_THRB	0.987638791944338	1	1	1	1	1	0.946300209253877	1	1
ARCH1766_zf_C4_Nuclear_receptors_THRB	1	1	1	1	1	1	0.575673259679863	1	1
ARCH1767_zf_C4_Nuclear_receptors_NR4A2	1	1	0.668236911599664	1	1	1	1	1	1
ARCH1768_zf_C4_Nuclear_receptors_NR4A2	1	1	0.976040526303309	1	1	1	1	1	1
ARCH1769_zf_C4_Nuclear_receptors_RARG	1	1	1	1	1	1	1	1	1
ARCH176_zf_C4_Nuclear_receptors_nhr_122	1	1	1	1	1	1	1	1	1
ARCH1770_zf_C4_Nuclear_receptors_RARG_Rarg_Rarb_Rara	1	1	1	1	1	1	1	1	1
ARCH1771_zf_C4_Nuclear_receptors_ESRRA_ESRRG_Esrra	1	1	1	0.839818962888981	1	1	1	1	0.90540224312699
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	0.993082396419601	1	0.0547275890813743	1	1	1	1	1	1
ARCH1773_zf_C4_Nuclear_receptors_NR2E1_NR2F1_usp_RXRG_NR2F6_RXRA_RXRB_HNF4A	1	1	1	1	1	1	1	1	1
ARCH1774_zf_C4_Nuclear_receptors_NR2F1_NR2F2	1	1	1	1	1	1	1	1	1
ARCH1775_zf_C4_Nuclear_receptors_PPARD	1	1	1	1	1	1	1	1	1
ARCH1776_zf_C4_Nuclear_receptors_NR5A2	1	1	1	1	1	1	1	1	1
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	1	1	1	1	1	1	0.380137527237034	1	1
ARCH1778_zf_C4_Nuclear_receptors_RARA	1	1	0.904888788558102	1	1	1	1	1	1
ARCH1779_zf_C4_Nuclear_receptors_NR6A1	1	1	1	0.920543996708132	1	1	1	1	1
ARCH177_zf_C2H2_gl	0.858643586852761	0.553791488914991	0.123724484755068	0.102439915265162	0.512078692483786	0.00289617688250565	0.428983040237621	1	1
ARCH1780_zf_C4_Nuclear_receptors_THRB_NR2F6_NR2F1_NR2C2_HNF4A	1	1	1	1	1	1	1	1	1
ARCH1781_zf_C4_Nuclear_receptors_NR2F6_NR2F1	1	0.944340638507622	1	1	1	1	1	1	1
ARCH1782_NR2E1_HNF4A_Hnf4	1	1	1	1	1	1	0.6621058267806	1	1
ARCH1783_NR2E1_HNF4A	1	1	1	1	1	1	1	1	1
ARCH1784_NR2E1_HNF4A_Hnf4a	1	1	1	1	1	1	1	1	1
ARCH1785_NR2E1_HNF4A	1	1	1	1	1	1	1	1	1
ARCH1786_NR2E1_Hnf4	1	1	1	0.662007324869139	1	1	1	1	1
ARCH1787_NR2E1_Hnf4	1	1	1	0.936706821156555	1	1	1	1	1
ARCH1788_NR2E1_HNF4A	1	1	1	1	1	1	1	1	1
ARCH1789_zf_C4_Nuclear_receptors_NR1I3	1	1	1	1	1	1	1	1	1
ARCH178_zf_C2H2_gl	0.998016313259295	1	1	1	1	0.25754801689893	0.725654322378381	1	1
ARCH1790_zf_C2H2_ZNF135	1	1	1	0.914915762920314	1	1	1	1	1
ARCH1791_zf_C4_Nuclear_receptors_RXRG	1	1	1	1	1	1	1	1	1
ARCH1792_zf_C4_Nuclear_receptors_ftz_f1	1	1	1	1	0.595039042328428	1	0.867295024449851	1	1
ARCH1793_zf_C4_Nuclear_receptors_ESR1	1	1	1	1	1	1	1	1	1
ARCH1794_zf_C4_Nuclear_receptors_RXRA	1	1	1	1	1	1	1	1	1
ARCH1795_zf_C4_Nuclear_receptors_Esrrb	1	1	1	0.763238410109513	1	1	1	1	1
ARCH1796_zf_C4_Nuclear_receptors_HNF4G_HNF4A	1	1	1	0.903584684324963	1	1	1	1	1
ARCH1797_zf_C4_Nuclear_receptors_Nr5a2	1	1	1	0.984468921253841	1	1	1	1	1
ARCH1798_zf_C4_Nuclear_receptors_HNF4A_HNF4G_Hnf4g_Hnf4a	1	1	1	1	1	1	1	1	1
ARCH1799_zf_C2H2_ZNF768	1	1	0.78576882365628	0.970458307393022	1	1	1	1	1
ARCH179_zf_C2H2_gl	0.163031001799868	1	0.774744510791811	0.935253569508461	0.946495950261042	0.01845591107803	1	1	1
ARCH17_GATA_srp	8.60057774447519e-08	0.690301429897491	0.42134826990703	0.853593338005866	1	0.867874159396595	1	1	1
ARCH1800_zf_C2H2_ZNF667	0.494877364271004	0.495693195643637	0.770213864987634	1	1	1	0.743265720169748	1	1
ARCH1801_zf_C2H2_ZNF768	0.265153975401498	1	0.740240807479041	0.746551066048477	1	1	1	1	1
ARCH1802_zf_C4_Nuclear_receptors_NR1H3	1	1	1	1	1	1	1	1	1
ARCH1803_zf_C4_Nuclear_receptors_VDR_Vdr	0.858643586852761	1	1	1	1	1	1	1	1
ARCH1804_zf_C4_Nuclear_receptors_THRA	1	1	1	1	1	1	1	1	1
ARCH1805_zf_C4_Nuclear_receptors_PPARG_PPARA_Pparg_Ppara	1	1	1	1	1	1	1	1	1
ARCH1806_zf_C4_Nuclear_receptors_NR1I3_NR1I2_Nr1i3_Nr1i2	1	1	1	1	1	1	1	1	1
ARCH1807_zf_C4_Nuclear_receptors_ESRRA	1	1	0.812076094629327	0.730800411485236	1	1	1	1	1
ARCH1808_zf_C4_Nuclear_receptors_Esrrb	1	1	1	1	1	1	1	1	1
ARCH1809_zf_C4_Nuclear_receptors_Nr2f2	1	1	0.958528813437349	0.914915762920314	1	1	1	1	1
ARCH180_zf_C2H2_Zif	0.374732329569795	1	1	0.880956333590977	1	0.668433708855997	1	1	1
ARCH1810_zf_C4_Nuclear_receptors_Thra	1	1	1	1	1	1	1	1	1
ARCH1811_zf_C4_Nuclear_receptors_VDR	0.664768057785744	1	1	1	1	1	1	1	1
ARCH1812_zf_C4_Nuclear_receptors_Pparg	1	1	1	1	1	1	1	1	1
ARCH1813_zf_C4_Nuclear_receptors_Nr1h2	1	1	0.753469152060251	1	1	1	1	1	1
ARCH1814_NR6A1	1	1	1	1	1	1	1	1	1
ARCH1815_NR2F2	1	1	1	1	0.910236078098139	1	1	1	1
ARCH1816_PPARA	1	1	1	1	1	1	1	1	1
ARCH1817	1	1	1	0.610016462226395	1	1	1	1	1
ARCH1818_POU4F3_POU4F1	1	1	0.961281587796494	0.000316158210040511	0.0186191529384445	3.79283742520189e-13	2.99280972716422e-46	1	1
ARCH1819_FUS3	1	1	1	0.984468921253841	1	1	2.22314128594342e-05	1	1
ARCH181_Myb_Mes2	1	0.609895555844855	1	1	0.739826097325549	0.85647343959668	1	1	1
ARCH1820_Oct4:Sox17	1	1	0.914312262807384	1	0.905327527450917	0.81732003015769	1	1	1
ARCH1821_FOXK1_FOXK2_FOXJ2_FOXJ3_Foxj3	1	1	1	0.819763998519151	0.840288557763242	0.736464952717451	0.00201064049482977	1	1
ARCH1822_FOXK1_FOXK2_FOXI1	1	1	1	1	1	0.919491298985237	0.969215381136188	1	1
ARCH1823_islike_FOXL1_FOXC1_FOXC2_FOXD2_FOXD3	1	1	1	1	0.750244596703645	1	0.0215232643078447	1	1
ARCH1824_islike_FOXL1_FOXE1	1	1	1	1	1	1	0.506312556387578	1	1
ARCH1825_FOXA1_FOXA2_FOXA3_FOXA1_FOXA3	1	1	1	1	1	0.80160906122418	1	1	1
ARCH1826_FOXC1_FOXC2_FOXF2	1	1	0.960757729789213	1	0.699497673424714	0.233325369463576	0.0770840039490519	1	1
ARCH1827_FOXC1_FOXC2_slp1	1	1	1	1	1	0.220984397264703	8.14299829730639e-05	1	1
ARCH1828_POU2F2_POU2F1_Pou2f2	0.12045194852749	0.795117819371658	0.520939109483174	0.0580926798594653	0.958187486698898	0.010891609457444	1.4204164019393e-09	1	1
ARCH1829_Forkhead_CHES_1_like	1	1	1	1	0.827996226145832	0.736464952717451	1	1	1
ARCH182_Homeodomains_SIX5	1	1	1	0.801899872529248	1	0.888324961412493	1	1	1
ARCH1830_Forkhead_FOXA2_FOXA1	1	1	1	1	1	0.751335740755699	0.928741448902143	1	1
ARCH1831_Forkhead_FOXA1_Foxd3	1	1	1	1	1	0.962107210117378	0.774513840334576	1	1
ARCH1832_Forkhead_FOXC1_Foxc1_Foxd1	1	1	1	1	1	1	0.368895872469106	1	1
ARCH1833_Forkhead_FOXJ3_Foxj3	1	1	1	1	0.744860838035737	0.0898664108474601	0.00065657376381652	1	1
ARCH1834_POU2F1_Pou2f1	1	1	0.791587370887942	1	1	1	0.00415125683850926	1	1
ARCH1835_POU3F2	1	1	0.840783423632948	0.178491421857129	1	0.627079939029677	4.34553073534458e-07	1	1
ARCH1836_POU3F1	0.82726229780294	1	1	0.889706336425861	0.620409969187705	0.236461311872384	0.395195429807584	1	1
ARCH1837_Pou3f1_Pou3f2	0.812441195988948	0.782089064981048	1	0.123075564577095	0.72534885528385	0.0330196511289576	3.11435802907447e-11	1	1
ARCH1838_Forkhead_FOXA1	1	1	1	0.825103029498604	1	1	1	1	1
ARCH1839_br	0.364731091744507	1	1	1	0.622568514957787	0.69632933077088	0.0188159008708931	1	1
ARCH183_zf_C2H2_ZNF45	1	1	1	0.746867878066412	0.828339124504545	0.636822390877553	1	1	1
ARCH1840_FOXC1	1	1	1	1	1	0.31658982400626	0.0258536780128982	1	1
ARCH1841_FOXA2	1	1	1	0.935253569508461	0.194121759817576	0.0467628065066456	0.0150789826766776	1	1
ARCH1842_AAA20679	1	1	1	1	1	1	0.581068575121126	1	1
ARCH1843_foxi4.2.S	1	1	0.740240807479041	1	1	0.445338697280898	0.057493670017572	1	1
ARCH1844_dlx3.L	1	1	1	1	1	0.707764231885192	0.00116917254481005	1	1
ARCH1845_POU2F1	1	0.942704334832025	1	0.132236315698858	0.570608560626761	0.115398065816474	0.00276241107782389	1	1
ARCH1846_POU2F1	0.337845659185351	0.878761910340808	0.361273151291175	0.745153146288184	1	0.294810511306888	0.0947635037238984	1	1
ARCH1847_POU2F1	1	1	1	0.817728297095072	0.560767460954528	0.404688703375544	0.11690293182861	1	1
ARCH1848_POU2F1	1	1	1	0.380255604303061	0.54979808738201	0.432843791725747	0.134613645830997	1	1
ARCH1849_POU3F2	0.568659469508107	1	0.616852139079138	0.562349712050613	0.752779734452717	0.628435240553864	0.00324479636375855	1	1
ARCH184_Forkhead_FOXH1	1	1	1	1	0.901010218899054	1	0.520194291767548	1	1
ARCH1850_Forkhead_FOXQ1	1	1	1	1	1	0.680822647170439	0.00711988212114906	1	1
ARCH1851_Forkhead_FOXA1_pha_4_Foxa1	1	1	1	1	1	1	0.655579650843709	1	1
ARCH1852_Forkhead_FOXA1_FOXA3_Foxa2_Foxa3_FOXA2	1	1	1	1	1	1	1	1	1
ARCH1853_zf_C2H2_br	1	1	1	1	1	0.31658982400626	1.63405522418031e-06	1	1
ARCH1854_FOXK1_FOXK2_FOXK1	1	1	1	1	1	0.142708033382934	0.0430350346016026	1	1
ARCH1855_FOXK1_FOXK2_FOXI1	1	1	1	1	1	0.297228737350806	0.0849512172349905	1	1
ARCH1856_islike_FOXL1_FOXC1	1	1	0.338359491600289	1	1	0.111501844203552	1.65565458404896e-06	1	1
ARCH1857_islike_FOXL1_FOXC1	1	1	0.457415790296762	0.62275866900869	0.908315302223613	0.564675854274694	0.00127693059166587	1	1
ARCH1858_islike_FOXL1_FOXC1_FOXC2_Gm5294_slp1	1	1	1	1	1	0.120243234953481	3.14937230693906e-05	1	1
ARCH1859_islike_FOXL1_FOXA1_FOXA2_FOXA3_FOXC1_FOXB1	1	1	1	1	1	0.17665538150224	0.0345405990030142	1	1
ARCH185_zf_C2H2_br	0.364732681066452	0.386098610948235	0.78777830562009	0.770823115068955	1	1	0.942393279262947	1	1
ARCH1860_islike_FOXL1_FOXC2_Foxc1	1	1	1	1	1	0.111266082640505	0.00178408034601593	1	1
ARCH1861_islike_FOXL1_FOXC2	1	1	1	1	1	0.344364149357335	0.0325057312888764	1	0.648139941485878
ARCH1862_islike_FOXL1_fd59A_FOXD2	1	1	1	1	1	0.636867974351684	0.0162708715530253	1	1
ARCH1863_FOXA1_FOXA2_FOXA3_FOXA1	1	1	1	1	1	0.652600557281235	0.748940764794213	1	1
ARCH1864_FOXB1_FOXB2_Forkhead_lin_31_CHES_1_like	1	1	1	1	1	0.168931910390429	3.67356982476563e-07	1	1
ARCH1865_FOXD3_bin	1	1	1	1	1	0.400174155063239	0.123115090938131	1	1
ARCH1866_Forkhead_fkh	1	1	1	1	1	1	0.371260820733218	1	1
ARCH1867_Forkhead_slp1	1	1	0.943540591284625	1	1	0.78352139564277	0.00154783241958823	1	1
ARCH1868_Forkhead_FOXA1_Foxa2_FOXA2	1	1	1	1	1	0.813915366156627	1	1	1
ARCH1869_Forkhead_FOXP1	1	1	1	1	1	0.141259298917293	0.0402165426976632	1	1
ARCH186_ESRP2	0.0338092840328949	1	1	1	1	1	1	1	1
ARCH1870_Forkhead_FOXP2	1	1	1	1	1	0.27915645118783	0.0155153817295304	1	1
ARCH1871_Forkhead_FOXJ2_Foxj2	1	1	1	1	1	0.568424147465293	0.0442372349742154	1	1
ARCH1872_Forkhead_FOXM1_Foxm1	1	1	1	1	1	1	1	1	1
ARCH1873_Forkhead_FOXK1_Foxl2	1	1	1	1	1	0.439102760679102	0.266635084069736	1	1
ARCH1874_Forkhead_Foxk1	1	1	1	1	1	0.142708033382934	0.0430350346016026	1	1
ARCH1875_Forkhead_fkh	1	1	1	1	1	1	0.00326576448120801	1	1
ARCH1876_FOXA1	1	1	1	1	1	1	0.661959188523352	0.710148936795365	1
ARCH1877_zf_C4_Nuclear_receptors_nhr_5	1	1	1	1	1	1	1	1	1
ARCH1878_Forkhead_FOXK1	1	1	1	1	1	0.228062724321621	0.00737098530686929	1	1
ARCH1879_Forkhead_slp1	1	1	1	0.746867878066412	1	1	0.0179679278754034	1	0.90540224312699
ARCH187_RHD_Rel_NFKB2_NFKB1_Rel	1	1	1	1	1	0.59714121184469	0.0530966300199761	1	1
ARCH1880_FOXO3_FOXO1_daf_16	1	1	1	1	1	0.331605962736525	0.000148003016628507	1	1
ARCH1881_FOXO4	1	1	1	1	1	0.474673831372489	0.00696423616953587	1	1
ARCH1882_FOXK1_FOXK2_Foxj2	1	1	1	1	0.820308598176705	0.189181195916715	2.91091400771712e-09	1	1
ARCH1883_FOXK1_FOXK2_FOXK1	0.364731091744507	1	1	1	1	1	9.89701973690827e-05	1	1
ARCH1884_islike_FOXL1_FOXC1	1	1	1	1	1	0.540232772500179	0.296115143366615	1	1
ARCH1885_HMGbox_Sox_SRY	1	1	1	1	1	0.698709622180274	0.0568635984762732	1	1
ARCH1886_Forkhead_fkh_9	1	1	0.882924264258339	0.891905572981201	0.173922822745401	0.366767851203235	0.000962078151295718	1	1
ARCH1887_Forkhead_foxo	1	1	0.746392970023276	1	0.607114751630352	1	0.419766213194934	1	1
ARCH1888_FOXO1	1	1	1	1	0.893471856016289	0.314432165953317	0.000174826985458225	1	1
ARCH1889_SOX5	1	1	1	0.903584684324963	1	0.751335740755699	0.0250653712026888	1	1
ARCH188_RHD_Rel_Rel	0.858643586852761	1	1	1	1	1	0.0569112106534854	1	1
ARCH1890_bHLH18	1	1	1	1	1	1	0.373655601021963	0.547765237905721	1
ARCH1891_bZIP_Mafb	1	1	0.8937592496692	0.914915762920314	1	1	0.985534623341455	1	1
ARCH1892_bZIP_MAF_MAFA_MAFG_MAFF	1	1	1	0.762951247890642	1	1	1	1	1
ARCH1893_zf_BED_ZBED1	1	1	1	0.949201250460725	1	0.629868704617777	1	1	1
ARCH1894_PROX1	0.697818867254124	0.539282577649886	0.873137206185546	0.968290294975936	0.260483726295236	1	1	1	1
ARCH1895_bZIP_crc	1	1	0.739020615082894	1	1	1	0.4493209570411	1	1
ARCH1896_bZIP_FBgn0262975	0.425480169154815	0.539282577649886	0.321692414509248	0.946494237948422	0.593622208045065	1	0.52337858743604	1	1
ARCH1897_bZIP_FBgn0262975	0.804942960122193	0.587549439941609	0.958528813437349	1	1	1	1	1	1
ARCH1898_THAP_finger_CG14860	0.856653475231247	1	0.931643448201499	0.977419417451076	1	1	1	1	1
ARCH1899_bZIP_BACH2	1	1	0.8937592496692	0.128025639980025	1	1	1	1	1
ARCH189_RHD_Rel_NFKB2	0.992200614857767	1	1	1	0.188479393766876	0.460046926373589	0.0706703073460226	1	1
ARCH18_MECOM	0.238391014523061	1	0.531733909935797	0.243986056566927	1	1	1	1	1
ARCH1900_zf_C4_Nuclear_receptors_NR3C2	1	1	1	0.935800988276882	0.819289701516887	1	1	1	1
ARCH1901_bZIP_JUN	0.00449522268813967	0.0185796227473524	0.0534968335904562	0.243986056566927	0.285980399549978	1	1	1	1
ARCH1902_Homeodomains_PAX5_Pax8	1	1	1	1	1	1	1	1	1
ARCH1903_PAX6	1	1	1	1	0.910236078098139	1	1	1	1
ARCH1904_PAX6	1	1	1	1	1	1	1	1	0.649532596799226
ARCH1905_Homeodomains_PAX1_PAX5_PAX9_sv_PAX2	1	1	1	1	1	1	1	1	0.648139941485878
ARCH1906_Homeodomains_Poxm_PAX4	1	1	1	1	1	1	1	1	1
ARCH1907_Homeodomains_PAX8_PAX2	1	1	1	1	1	1	1	1	0.342775778849752
ARCH1908_PAX6_Pax6	1	1	1	1	0.926681194191346	1	1	1	1
ARCH1909_Pax7	1	1	0.850495739904904	1	0.908315302223613	1	3.14937230693906e-05	1	1
ARCH190_RHD_Rel_NFKB1_NFKB2_Nfkb2	0.946846027890496	1	1	1	0.826479828123371	0.741050798837536	0.0517162575218354	1	1
ARCH1910_At1g68670	0.26752537972576	1	1	1	1	0.629215510726201	0.0227115040595148	1	1
ARCH1911_FOXA1_FOXA2_FOXA3_FOXB1_fkh_fd96Ca	1	1	1	1	1	0.644308207284606	0.185812839260791	1	1
ARCH1912_FOXA1_FOXA2_FOXA3_FOXA2_FOXA1_FOXA3_FOXB1	1	1	1	1	1	0.85006716005422	0.0809440538228995	1	1
ARCH1913_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MSX2_BARX1_MSX1_Msx3	1	0.587549439941609	0.0021743137951889	0.914915762920314	0.312761098330379	1	1.27681566728317e-06	1	1
ARCH1914_Homeodomains_TLX3	1	1	0.715072642403225	0.625987729908679	0.717129642759721	0.50820361772294	0.00474528995727418	1	1
ARCH1915_Nvec_v1g211734	1	1	0.868904180254273	0.977419417451076	0.967178370800354	1	0.616302816512636	1	1
ARCH1916_zf_C2H2_ZNF232	1	1	0.753469152060251	1	1	1	0.0266479513795442	1	1
ARCH1917_Homeodomains_CUX2	0.822940721748506	1	0.64388098591033	1	1	1	1	1	1
ARCH1918_zf_C2H2_CG2052	1	1	0.367153696035053	1	1	0.279991836994364	1	1	1
ARCH1919_Pipsqueak_BtbVII	1	1	0.810178260077125	1	0.986896428100072	1	1	1	1
ARCH191_zf_C2H2_shn_NFKB1	0.425480169154815	1	1	1	1	0.69632933077088	0.139596507444333	1	1
ARCH1920_zf_C2H2_ZBTB33	1	1	0.570453636835054	1	0.827996226145832	1	1	1	1
ARCH1921_zf_C2H2_ZNF580	0.994729929228124	1	1	0.819763998519151	1	1	0.79420022590016	1	1
ARCH1922_Forkhead_FOXR2	0.752840342567793	1	1	1	1	0.853216659802494	0.0137248537329654	1	1
ARCH1923_Homeodomains_IRX3	1	1	1	1	1	1	0.44148037109384	1	1
ARCH1924_Homeodomains_IRX3	0.503944110909206	1	0.633398980179374	0.777902254037653	1	1	1	1	1
ARCH1925_POU3F2	1	0.921135890885743	0.338359491600289	1	0.579282544337511	0.338973520945445	1.2608126993707e-05	1	1
ARCH1926_zf_C2H2_sqz	1	1	0.8937592496692	1	0.926681194191346	0.736464952717451	0.746903251762687	1	1
ARCH1927	1	1	0.207199440915118	1	1	1	0.811022562088433	1	1
ARCH1928	0.887297455742465	1	0.377623291938975	0.827322029890213	1	0.826704231439254	0.349788841025867	1	1
ARCH1929_Homeodomains_NKX6_1_Nkx6_1	0.754148780371717	0.0651302219324908	0.000254745337446587	0.300503528356307	0.645063586341959	0.87724510096326	9.85266293793083e-14	1	1
ARCH192_zf_C2H2_ZNF343	0.763911628701497	1	0.893786060284727	1	0.96918953960717	1	1	1	1
ARCH1930_SAND_AIRE_Aire	1	1	0.968435972098971	0.889706336425861	1	0.0410112018033344	1	1	1
ARCH1931_br	1	1	1	1	0.967178370800354	0.773294040845022	0.105721769999461	1	1
ARCH1932_CUX1	0.664768057785744	1	0.0129481275776386	0.328190839962101	1	0.736464952717451	1	1	1
ARCH1933_FOXJ2	1	1	1	1	1	0.422945510005141	0.0165138026052448	1	1
ARCH1934_FOXL1	1	1	0.914312262807384	0.967262199841981	1	0.0169979225632429	9.3357479555309e-09	1	1
ARCH1935_croc	1	1	0.610837726212305	0.506737004005211	1	0.432843791725747	0.00513763154056618	1	1
ARCH1936_Zelda	1	1	1	1	1	0.531798767721047	0.000381586450792913	1	1
ARCH1937_zf_C2H2_ZNF784	1	1	1	0.914915762920314	1	1	1	1	1
ARCH1938_zf_C2H2_ZNF784	1	1	1	1	1	1	1	1	1
ARCH1939_P53_TP73_TP63_TP53_Trp63_Trp73	1	1	1	1	1	1	0.11690293182861	1	1
ARCH193_zf_C4_Nuclear_receptors_kni	1	1	0.904888788558102	1	1	1	0.954031766097866	1	1
ARCH1940	1	1	1	0.796625834797158	1	1	1	1	1
ARCH1941_islike_ERG_FEV_FLI1_ELK1	1	1	1	1	1	0.402820605379203	1	1	1
ARCH1942_islike_ERG_FEV_FLI1_ETS1_ETS2	0.941415547215357	1	1	1	0.926681194191346	1	1	1	1
ARCH1943_islike_ERG_FEV_FLI1_ETS1	1	1	1	1	0.840288557763242	1	1	1	1
