PeakID (cmd=annotatePeaks.pl Ncol_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R2.mLb.clN_peak_3532	NC_064036.1	9877317	9878106	+	1376	NA	promoter-TSS (Nvec_vc1.1_LOC5513235)	-promoter-TSS (Nvec_vc1.1_LOC5513235)	-108	Nvec_vc1.1_LOC116618717	Nvec_vc1.1_LOC116618717	Nvec_vc1.1_XM_032382754			LOC116618717			NA
Ncol_pos_R2.mLb.clN_peak_13009	NC_064045.1	7041526	7042408	+	1376	NA	promoter-TSS (Nvec_vc1.1_LOC5510140)	-promoter-TSS (Nvec_vc1.1_LOC5510140)	-17	Nvec_vc1.1_LOC5510140	Nvec_vc1.1_LOC5510140	Nvec_vc1.1_XM_001630572			LOC5510140			NA
Ncol_pos_R2.mLb.clN_peak_9944	NC_064042.1	3642531	3643613	+	1376	NA	promoter-TSS (Nvec_vc1.1_LOC5517261)	-promoter-TSS (Nvec_vc1.1_LOC5517261)	72	Nvec_vc1.1_LOC5517261	Nvec_vc1.1_LOC5517261	Nvec_vc1.1_XM_032387376			LOC5517261			NA
Ncol_pos_R2.mLb.clN_peak_3720	NC_064036.1	12235538	12236647	+	1375	NA	promoter-TSS (Nvec_vc1.1_LOC116603543)	-promoter-TSS (Nvec_vc1.1_LOC116603543)	-132	Nvec_vc1.1_LOC5520019	Nvec_vc1.1_LOC5520019	Nvec_vc1.1_XM_032364882			LOC5520019			NA
Ncol_pos_R2.mLb.clN_peak_11473	NC_064043.1	11962445	11963289	+	1374	NA	promoter-TSS (Nvec_vc1.1_LOC5510607)	-promoter-TSS (Nvec_vc1.1_LOC5510607)	-3	Nvec_vc1.1_LOC5510622	Nvec_vc1.1_LOC5510622	Nvec_vc1.1_XM_001631026			LOC5510622			NA
Ncol_pos_R2.mLb.clN_peak_12554	NC_064044.1	14032545	14033481	+	1374	NA	promoter-TSS (Nvec_vc1.1_LOC116601203)	-promoter-TSS (Nvec_vc1.1_LOC116601203)	-181	Nvec_vc1.1_LOC116601203	Nvec_vc1.1_LOC116601203	Nvec_vc1.1_XM_048734734			LOC116601203			NA
Ncol_pos_R2.mLb.clN_peak_12609	NC_064044.1	15868616	15869421	+	1373	NA	exon (Nvec_vc1.1_LOC5504647, exon 7 of 13)	-exon (Nvec_vc1.1_LOC5504647, exon 7 of 13)	2917	Nvec_vc1.1_LOC5504647	Nvec_vc1.1_LOC5504647	Nvec_vc1.1_XM_032372974			LOC5504647			NA
Ncol_pos_R2.mLb.clN_peak_12373	NC_064044.1	11482455	11483438	+	1373	NA	promoter-TSS (Nvec_vc1.1_LOC5504405)	-promoter-TSS (Nvec_vc1.1_LOC5504405)	-241	Nvec_vc1.1_LOC5504405	Nvec_vc1.1_LOC5504405	Nvec_vc1.1_XM_001625275			LOC5504405			NA
Ncol_pos_R2.mLb.clN_peak_15241	NC_064047.1	14527197	14528532	+	1373	NA	promoter-TSS (Nvec_vc1.1_LOC5503253)	-promoter-TSS (Nvec_vc1.1_LOC5503253)	-217	Nvec_vc1.1_LOC5503253	Nvec_vc1.1_LOC5503253	Nvec_vc1.1_XM_001624294			LOC5503253			NA
Ncol_pos_R2.mLb.clN_peak_8610	NC_064040.1	15116039	15116664	+	1372	NA	promoter-TSS (Nvec_vc1.1_LOC5511897)	-promoter-TSS (Nvec_vc1.1_LOC5511897)	94	Nvec_vc1.1_LOC5511897	Nvec_vc1.1_LOC5511897	Nvec_vc1.1_XM_032381208			LOC5511897			NA
Ncol_pos_R2.mLb.clN_peak_2073	NC_064035.1	9827670	9828388	+	1372	NA	promoter-TSS (Nvec_vc1.1_LOC5521321)	-promoter-TSS (Nvec_vc1.1_LOC5521321)	80	Nvec_vc1.1_LOC5521321	Nvec_vc1.1_LOC5521321	Nvec_vc1.1_XM_001641076			LOC5521321			NA
Ncol_pos_R2.mLb.clN_peak_10788	NC_064043.1	2665033	2665946	+	1372	NA	promoter-TSS (Nvec_vc1.1_LOC5516440)	-promoter-TSS (Nvec_vc1.1_LOC5516440)	-483	Nvec_vc1.1_LOC5516440	Nvec_vc1.1_LOC5516440	Nvec_vc1.1_XM_032386323			LOC5516440			NA
Ncol_pos_R2.mLb.clN_peak_5712	NC_064038.1	4625518	4626324	+	1370	NA	promoter-TSS (Nvec_vc1.1_LOC5509157)	-promoter-TSS (Nvec_vc1.1_LOC5509157)	-10	Nvec_vc1.1_LOC5509157	Nvec_vc1.1_LOC5509157	Nvec_vc1.1_XM_001629659			LOC5509157			NA
Ncol_pos_R2.mLb.clN_peak_11932	NC_064044.1	4237727	4238262	+	1369	NA	promoter-TSS (Nvec_v1g132358)	-promoter-TSS (Nvec_v1g132358)	-3	Nvec_vc1.1_LOC5503769	Nvec_vc1.1_LOC5503769	Nvec_vc1.1_XM_032371998			LOC5503769			NA
Ncol_pos_R2.mLb.clN_peak_5557	NC_064038.1	1157042	1157425	+	1369	NA	promoter-TSS (Nvec_vc1.1_LOC5502556)	-promoter-TSS (Nvec_vc1.1_LOC5502556)	34	Nvec_vc1.1_LOC5502556	Nvec_vc1.1_LOC5502556	Nvec_vc1.1_XM_048727881			LOC5502556			NA
Ncol_pos_R2.mLb.clN_peak_11749	NC_064043.1	15761104	15762069	+	1369	NA	Intergenic	Intergenic	-3716	Nvec_vc1.1_LOC5512213	Nvec_vc1.1_LOC5512213	Nvec_vc1.1_XM_001632513			LOC5512213			NA
Ncol_pos_R2.mLb.clN_peak_6485	NC_064039.1	1105503	1107368	+	1369	NA	intron (Nvec_vc1.1_LOC116617231, intron 7 of 23)	-intron (Nvec_vc1.1_LOC116617231, intron 7 of 23)	9007	Nvec_vc1.1_LOC116617231	Nvec_vc1.1_LOC116617231	Nvec_vc1.1_XM_048729037			LOC116617231			NA
Ncol_pos_R2.mLb.clN_peak_952	NC_064034.1	15384977	15385783	+	1368	NA	promoter-TSS (Nvec_vc1.1_LOC5506313)	-promoter-TSS (Nvec_vc1.1_LOC5506313)	-5	Nvec_vc1.1_LOC5506314	Nvec_vc1.1_LOC5506314	Nvec_vc1.1_XM_032374692			LOC5506314			NA
Ncol_pos_R2.mLb.clN_peak_5908	NC_064038.1	7863810	7864554	+	1368	NA	exon (Nvec_vc1.1_LOC5505739, exon 1 of 16)	-exon (Nvec_vc1.1_LOC5505739, exon 1 of 16)	101	Nvec_vc1.1_LOC5505739	Nvec_vc1.1_LOC5505739	Nvec_vc1.1_XM_032374074			LOC5505739			NA
Ncol_pos_R2.mLb.clN_peak_13819	NC_064046.1	3693093	3693579	+	1368	NA	intron (Nvec_vc1.1_LOC116614066, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116614066, intron 1 of 3)	3198	Nvec_vc1.1_LOC116614066	Nvec_vc1.1_LOC116614066	Nvec_vc1.1_XM_032374654			LOC116614066			NA
Ncol_pos_R2.mLb.clN_peak_12208	NC_064044.1	8434808	8436278	+	1367	NA	intron (Nvec_vc1.1_LOC5518362, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5518362, intron 1 of 5)	701	Nvec_vc1.1_LOC5518362	Nvec_vc1.1_LOC5518362	Nvec_vc1.1_XM_032363165			LOC5518362			NA
Ncol_pos_R2.mLb.clN_peak_2093	NC_064035.1	10054758	10055637	+	1367	NA	promoter-TSS (Nvec_vc1.1_LOC116604310)	-promoter-TSS (Nvec_vc1.1_LOC116604310)	11	Nvec_vc1.1_LOC116604310	Nvec_vc1.1_LOC116604310	Nvec_vc1.1_XM_032366512			LOC116604310			NA
Ncol_pos_R2.mLb.clN_peak_1930	NC_064035.1	7819937	7820731	+	1367	NA	promoter-TSS (Nvec_vc1.1_LOC5514360)	-promoter-TSS (Nvec_vc1.1_LOC5514360)	63	Nvec_vc1.1_LOC5514360	Nvec_vc1.1_LOC5514360	Nvec_vc1.1_XM_001634460			LOC5514360			NA
Ncol_pos_R2.mLb.clN_peak_3044	NC_064036.1	2557710	2558511	+	1366	NA	promoter-TSS (Nvec_vc1.1_LOC5504356)	-promoter-TSS (Nvec_vc1.1_LOC5504356)	-245	Nvec_vc1.1_LOC5504356	Nvec_vc1.1_LOC5504356	Nvec_vc1.1_XM_001625226			LOC5504356			NA
Ncol_pos_R2.mLb.clN_peak_11476	NC_064043.1	12019730	12020727	+	1366	NA	promoter-TSS (Nvec_vc1.1_LOC5510610)	-promoter-TSS (Nvec_vc1.1_LOC5510610)	-239	Nvec_vc1.1_LOC5510610	Nvec_vc1.1_LOC5510610	Nvec_vc1.1_XM_032379774			LOC5510610			NA
Ncol_pos_R2.mLb.clN_peak_13277	NC_064045.1	11556206	11556668	+	1365	NA	promoter-TSS (Nvec_vc1.1_LOC5520566)	-promoter-TSS (Nvec_vc1.1_LOC5520566)	81	Nvec_vc1.1_LOC5520566	Nvec_vc1.1_LOC5520566	Nvec_vc1.1_XM_001640341			LOC5520566			NA
Ncol_pos_R2.mLb.clN_peak_11571	NC_064043.1	13198438	13199159	+	1365	NA	Intergenic	Intergenic	7606	Nvec_NVE24146	Nvec_NVE24146	Nvec_NVE24146						NA
Ncol_pos_R2.mLb.clN_peak_9906	NC_064042.1	3200482	3201161	+	1363	NA	promoter-TSS (Nvec_vc1.1_LOC5517290)	-promoter-TSS (Nvec_vc1.1_LOC5517290)	-67	Nvec_vc1.1_LOC5517290	Nvec_vc1.1_LOC5517290	Nvec_vc1.1_XM_001637265			LOC5517290			NA
Ncol_pos_R2.mLb.clN_peak_6252	NC_064038.1	13436526	13437241	+	1363	NA	promoter-TSS (Nvec_NVE15756)	-promoter-TSS (Nvec_NVE15756)	-360	Nvec_NVE15756	Nvec_NVE15756	Nvec_NVE15756						NA
Ncol_pos_R2.mLb.clN_peak_8411	NC_064040.1	12234440	12235326	+	1363	NA	exon (Nvec_vc1.1_LOC5510772, exon 1 of 7)	-exon (Nvec_vc1.1_LOC5510772, exon 1 of 7)	184	Nvec_vc1.1_LOC5510772	Nvec_vc1.1_LOC5510772	Nvec_vc1.1_XM_032379933			LOC5510772			NA
Ncol_pos_R2.mLb.clN_peak_11819	NC_064044.1	2739268	2740083	+	1362	NA	promoter-TSS (Nvec_vc1.1_LOC5505773)	-promoter-TSS (Nvec_vc1.1_LOC5505773)	2	Nvec_vc1.1_LOC5505773	Nvec_vc1.1_LOC5505773	Nvec_vc1.1_XM_001626469			LOC5505773			NA
Ncol_pos_R2.mLb.clN_peak_2504	NC_064035.1	16408922	16409814	+	1362	NA	promoter-TSS (Nvec_vc1.1_LOC5515705)	-promoter-TSS (Nvec_vc1.1_LOC5515705)	6	Nvec_vc1.1_LOC5515705	Nvec_vc1.1_LOC5515705	Nvec_vc1.1_XM_001635841			LOC5515705			NA
Ncol_pos_R2.mLb.clN_peak_11339	NC_064043.1	9841368	9841892	+	1362	NA	promoter-TSS (Nvec_vc1.1_LOC5519219)	-promoter-TSS (Nvec_vc1.1_LOC5519219)	-11	Nvec_vc1.1_LOC5519219	Nvec_vc1.1_LOC5519219	Nvec_vc1.1_XM_032363991			LOC5519219			NA
Ncol_pos_R2.mLb.clN_peak_9866	NC_064042.1	2752742	2753660	+	1361	NA	promoter-TSS (Nvec_vc1.1_LOC5511634)	-promoter-TSS (Nvec_vc1.1_LOC5511634)	-14	Nvec_vc1.1_LOC5511634	Nvec_vc1.1_LOC5511634	Nvec_vc1.1_XM_001631953			LOC5511634			NA
Ncol_pos_R2.mLb.clN_peak_13188	NC_064045.1	10186272	10188085	+	1361	NA	intron (Nvec_vc1.1_LOC5514531, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5514531, intron 2 of 2)	643	Nvec_vc1.1_LOC5514531	Nvec_vc1.1_LOC5514531	Nvec_vc1.1_XM_032384093			LOC5514531			NA
Ncol_pos_R2.mLb.clN_peak_11711	NC_064043.1	15254458	15255174	+	1361	NA	promoter-TSS (Nvec_vc1.1_LOC5508683)	-promoter-TSS (Nvec_vc1.1_LOC5508683)	-41	Nvec_vc1.1_LOC5508682	Nvec_vc1.1_LOC5508682	Nvec_vc1.1_XM_032377471			LOC5508682			NA
Ncol_pos_R2.mLb.clN_peak_12537	NC_064044.1	13726006	13726674	+	1360	NA	promoter-TSS (Nvec_vc1.1_LOC5517568)	-promoter-TSS (Nvec_vc1.1_LOC5517568)	72	Nvec_vc1.1_LOC5517568	Nvec_vc1.1_LOC5517568	Nvec_vc1.1_XM_032362036			LOC5517568			NA
Ncol_pos_R2.mLb.clN_peak_11865	NC_064044.1	3310583	3311318	+	1360	NA	promoter-TSS (Nvec_vc1.1_LOC5509973)	-promoter-TSS (Nvec_vc1.1_LOC5509973)	94	Nvec_vc1.1_LOC5509973	Nvec_vc1.1_LOC5509973	Nvec_vc1.1_XM_001630433			LOC5509973			NA
Ncol_pos_R2.mLb.clN_peak_7500	NC_064039.1	14519058	14519652	+	1359	NA	promoter-TSS (Nvec_vc1.1_LOC5515172)	-promoter-TSS (Nvec_vc1.1_LOC5515172)	-1	Nvec_vc1.1_LOC5515172	Nvec_vc1.1_LOC5515172	Nvec_vc1.1_XM_001635267			LOC5515172			NA
Ncol_pos_R2.mLb.clN_peak_3749	NC_064036.1	12709543	12711161	+	1359	NA	exon (Nvec_vc1.1_LOC116602249, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116602249, exon 2 of 2)	1370	Nvec_vc1.1_LOC116602249	Nvec_vc1.1_LOC116602249	Nvec_vc1.1_XM_032363561			LOC116602249			NA
Ncol_pos_R2.mLb.clN_peak_6293	NC_064038.1	14051438	14052342	+	1359	NA	promoter-TSS (Nvec_vc1.1_LOC5513986)	-promoter-TSS (Nvec_vc1.1_LOC5513986)	-10	Nvec_vc1.1_LOC116619098	Nvec_vc1.1_LOC116619098	Nvec_vc1.1_XM_048727441			LOC116619098			NA
Ncol_pos_R2.mLb.clN_peak_6160	NC_064038.1	11601621	11602558	+	1359	NA	intron (Nvec_vc1.1_LOC5517639, intron 2 of 8)	-intron (Nvec_vc1.1_LOC5517639, intron 2 of 8)	3585	Nvec_vc1.1_LOC5517639	Nvec_vc1.1_LOC5517639	Nvec_vc1.1_XM_032362135			LOC5517639			NA
Ncol_pos_R2.mLb.clN_peak_13186	NC_064045.1	10146586	10147486	+	1358	NA	promoter-TSS (Nvec_vc1.1_LOC5514480)	-promoter-TSS (Nvec_vc1.1_LOC5514480)	0	Nvec_vc1.1_LOC5514480	Nvec_vc1.1_LOC5514480	Nvec_vc1.1_XM_032384134			LOC5514480			NA
Ncol_pos_R2.mLb.clN_peak_3874	NC_064036.1	14307463	14308831	+	1358	NA	intron (Nvec_vc1.1_LOC5522316, intron 2 of 4)	-intron (Nvec_vc1.1_LOC5522316, intron 2 of 4)	7711	Nvec_vc1.1_LOC5522316	Nvec_vc1.1_LOC5522316	Nvec_vc1.1_XM_001642021			LOC5522316			NA
Ncol_pos_R2.mLb.clN_peak_8352	NC_064040.1	11187661	11188986	+	1358	NA	TTS (Nvec_vc1.1_LOC5507119)	-TTS (Nvec_vc1.1_LOC5507119)	-13558	Nvec_vc1.1_LOC116614511	Nvec_vc1.1_LOC116614511	Nvec_vc1.1_XM_032375602			LOC116614511			NA
Ncol_pos_R2.mLb.clN_peak_13623	NC_064046.1	1166676	1167380	+	1358	NA	promoter-TSS (Nvec_vc1.1_LOC5521508)	-promoter-TSS (Nvec_vc1.1_LOC5521508)	89	Nvec_vc1.1_LOC5521508	Nvec_vc1.1_LOC5521508	Nvec_vc1.1_XM_048721190			LOC5521508			NA
Ncol_pos_R2.mLb.clN_peak_14906	NC_064047.1	7554627	7556323	+	1358	NA	promoter-TSS (Nvec_vc1.1_LOC5510301)	-promoter-TSS (Nvec_vc1.1_LOC5510301)	137	Nvec_vc1.1_LOC5510299	Nvec_vc1.1_LOC5510299	Nvec_vc1.1_XM_048721290			LOC5510299			NA
Ncol_pos_R2.mLb.clN_peak_5022	NC_064037.1	11136736	11137629	+	1358	NA	intron (Nvec_vc1.1_LOC5516531, intron 1 of 22)	-intron (Nvec_vc1.1_LOC5516531, intron 1 of 22)	4392	Nvec_vc1.1_LOC5516531	Nvec_vc1.1_LOC5516531	Nvec_vc1.1_XM_032386366			LOC5516531			NA
Ncol_pos_R2.mLb.clN_peak_5569	NC_064038.1	1556491	1557534	+	1358	NA	promoter-TSS (Nvec_vc1.1_LOC5504338)	-promoter-TSS (Nvec_vc1.1_LOC5504338)	-87	Nvec_vc1.1_LOC5504342	Nvec_vc1.1_LOC5504342	Nvec_vc1.1_XM_048727633			LOC5504342			NA
Ncol_pos_R2.mLb.clN_peak_2231	NC_064035.1	12140916	12142335	+	1356	NA	intron (Nvec_vc1.1_LOC5514041, intron 8 of 15)	-intron (Nvec_vc1.1_LOC5514041, intron 8 of 15)	5651	Nvec_vc1.1_LOC5514041	Nvec_vc1.1_LOC5514041	Nvec_vc1.1_XM_032383667			LOC5514041			NA
Ncol_pos_R2.mLb.clN_peak_4379	NC_064037.1	2431773	2433511	+	1356	NA	promoter-TSS (Nvec_vc1.1_LOC5511599)	-promoter-TSS (Nvec_vc1.1_LOC5511599)	385	Nvec_vc1.1_LOC5511561	Nvec_vc1.1_LOC5511561	Nvec_vc1.1_XM_048727116			LOC5511561			NA
Ncol_pos_R2.mLb.clN_peak_10092	NC_064042.1	5985020	5985984	+	1356	NA	intron (Nvec_vc1.1_LOC5507069, intron 2 of 7)	-intron (Nvec_vc1.1_LOC5507069, intron 2 of 7)	1276	Nvec_vc1.1_LOC5507069	Nvec_vc1.1_LOC5507069	Nvec_vc1.1_XM_048733152			LOC5507069			NA
Ncol_pos_R2.mLb.clN_peak_140	NC_064034.1	2767555	2769010	+	1356	NA	exon (Nvec_vc1.1_LOC5509830, exon 1 of 12)	-exon (Nvec_vc1.1_LOC5509830, exon 1 of 12)	126	Nvec_vc1.1_LOC5509830	Nvec_vc1.1_LOC5509830	Nvec_vc1.1_XM_001630274			LOC5509830			NA
Ncol_pos_R2.mLb.clN_peak_5385	NC_064037.1	16343249	16343776	+	1355	NA	TTS (Nvec_vc1.1_LOC5513972)	-TTS (Nvec_vc1.1_LOC5513972)	163	Nvec_vc1.1_LOC116619139	Nvec_vc1.1_LOC116619139	Nvec_vc1.1_XM_032383556			LOC116619139			NA
Ncol_pos_R2.mLb.clN_peak_14683	NC_064047.1	3073689	3074238	+	1355	NA	promoter-TSS (Nvec_vc1.1_LOC5504752)	-promoter-TSS (Nvec_vc1.1_LOC5504752)	-7	Nvec_vc1.1_LOC5504752	Nvec_vc1.1_LOC5504752	Nvec_vc1.1_XM_048721819			LOC5504752			NA
Ncol_pos_R2.mLb.clN_peak_13106	NC_064045.1	9007088	9007942	+	1355	NA	promoter-TSS (Nvec_vc1.1_LOC5511761)	-promoter-TSS (Nvec_vc1.1_LOC5511761)	11	Nvec_vc1.1_LOC5511761	Nvec_vc1.1_LOC5511761	Nvec_vc1.1_XM_001632048			LOC5511761			NA
Ncol_pos_R2.mLb.clN_peak_7114	NC_064039.1	9370338	9371683	+	1355	NA	intron (Nvec_vc1.1_LOC5519762, intron 2 of 4)	-intron (Nvec_vc1.1_LOC5519762, intron 2 of 4)	2167	Nvec_vc1.1_LOC5519762	Nvec_vc1.1_LOC5519762	Nvec_vc1.1_XM_032364698			LOC5519762			NA
Ncol_pos_R2.mLb.clN_peak_4371	NC_064037.1	2261773	2262499	+	1354	NA	promoter-TSS (Nvec_vc1.1_LOC116617839)	-promoter-TSS (Nvec_vc1.1_LOC116617839)	-56	Nvec_vc1.1_LOC116617839	Nvec_vc1.1_LOC116617839	Nvec_vc1.1_XM_032380894			LOC116617839			NA
Ncol_pos_R2.mLb.clN_peak_15296	NC_064048.1	940185	940732	+	1354	NA	promoter-TSS (Nvec_vc1.1_LOC116618850)	-promoter-TSS (Nvec_vc1.1_LOC116618850)	-15	Nvec_vc1.1_LOC116618850	Nvec_vc1.1_LOC116618850	Nvec_vc1.1_XM_032382977			LOC116618850			NA
Ncol_pos_R2.mLb.clN_peak_4582	NC_064037.1	5055080	5056746	+	1354	NA	promoter-TSS (Nvec_vc1.1_LOC5512931)	-promoter-TSS (Nvec_vc1.1_LOC5512931)	-324	Nvec_vc1.1_LOC5512931	Nvec_vc1.1_LOC5512931	Nvec_vc1.1_XM_032382399			LOC5512931			NA
Ncol_pos_R2.mLb.clN_peak_8301	NC_064040.1	10520274	10521098	+	1354	NA	promoter-TSS (Nvec_vc1.1_LOC5518963)	-promoter-TSS (Nvec_vc1.1_LOC5518963)	-3	Nvec_vc1.1_LOC5518917	Nvec_vc1.1_LOC5518917	Nvec_vc1.1_XM_032363630			LOC5518917			NA
Ncol_pos_R2.mLb.clN_peak_14239	NC_064046.1	11299572	11300508	+	1353	NA	promoter-TSS (Nvec_vc1.1_LOC5519406)	-promoter-TSS (Nvec_vc1.1_LOC5519406)	-36	Nvec_vc1.1_LOC5519415	Nvec_vc1.1_LOC5519415	Nvec_vc1.1_XM_001639333			LOC5519415			NA
Ncol_pos_R2.mLb.clN_peak_1219	NC_064034.1	19387203	19388459	+	1353	NA	intron (Nvec_vc1.1_LOC116618218, intron 1 of 1)	-intron (Nvec_vc1.1_LOC116618218, intron 1 of 1)	1592	Nvec_vc1.1_LOC116618218	Nvec_vc1.1_LOC116618218	Nvec_vc1.1_XM_032381681			LOC116618218			NA
Ncol_pos_R2.mLb.clN_peak_10969	NC_064043.1	5015238	5015969	+	1353	NA	exon (Nvec_vc1.1_LOC5506041, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5506041, exon 1 of 4)	120	Nvec_vc1.1_LOC5506041	Nvec_vc1.1_LOC5506041	Nvec_vc1.1_XM_001626738			LOC5506041			NA
Ncol_pos_R2.mLb.clN_peak_9641	NC_064041.1	16098525	16099110	+	1352	NA	promoter-TSS (Nvec_vc1.1_LOC5505364)	-promoter-TSS (Nvec_vc1.1_LOC5505364)	-46	Nvec_vc1.1_LOC5505364	Nvec_vc1.1_LOC5505364	Nvec_vc1.1_XM_048731275			LOC5505364			NA
Ncol_pos_R2.mLb.clN_peak_14960	NC_064047.1	8526284	8526934	+	1352	NA	promoter-TSS (Nvec_vc1.1_LOC5510458)	-promoter-TSS (Nvec_vc1.1_LOC5510458)	69	Nvec_vc1.1_LOC5510458	Nvec_vc1.1_LOC5510458	Nvec_vc1.1_XM_048721685			LOC5510458			NA
Ncol_pos_R2.mLb.clN_peak_2835	NC_064035.1	20891167	20891844	+	1352	NA	exon (Nvec_vc1.1_LOC5505089, exon 1 of 19)	-exon (Nvec_vc1.1_LOC5505089, exon 1 of 19)	132	Nvec_vc1.1_LOC5505089	Nvec_vc1.1_LOC5505089	Nvec_vc1.1_XM_048723692			LOC5505089			NA
Ncol_pos_R2.mLb.clN_peak_3293	NC_064036.1	6354679	6355840	+	1352	NA	exon (Nvec_v1g233380, exon 1 of 3)	-exon (Nvec_v1g233380, exon 1 of 3)	269	Nvec_v1g233380	Nvec_v1g233380	Nvec_v1g233380						NA
Ncol_pos_R2.mLb.clN_peak_10320	NC_064042.1	9614678	9615588	+	1352	NA	promoter-TSS (Nvec_vc1.1_LOC5506211)	-promoter-TSS (Nvec_vc1.1_LOC5506211)	-52	Nvec_vc1.1_LOC5506211	Nvec_vc1.1_LOC5506211	Nvec_vc1.1_XM_001626906			LOC5506211			NA
Ncol_pos_R2.mLb.clN_peak_13543	NC_064046.1	18756	20233	+	1351	NA	exon (Nvec_vc1.1_LOC5508559, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5508559, exon 1 of 10)	598	Nvec_vc1.1_LOC5508559	Nvec_vc1.1_LOC5508559	Nvec_vc1.1_XM_001629087			LOC5508559			NA
Ncol_pos_R2.mLb.clN_peak_15664	NC_064048.1	6912824	6913417	+	1351	NA	TTS (Nvec_vc1.1_LOC5503442)	-TTS (Nvec_vc1.1_LOC5503442)	108	Nvec_vc1.1_LOC116611454	Nvec_vc1.1_LOC116611454	Nvec_vc1.1_XM_048722331			LOC116611454			NA
Ncol_pos_R2.mLb.clN_peak_5946	NC_064038.1	8202968	8203679	+	1351	NA	promoter-TSS (Nvec_vc1.1_LOC5505968)	-promoter-TSS (Nvec_vc1.1_LOC5505968)	-25	Nvec_vc1.1_LOC5505972	Nvec_vc1.1_LOC5505972	Nvec_vc1.1_XM_001626675			LOC5505972			NA
Ncol_pos_R2.mLb.clN_peak_5024	NC_064037.1	11150897	11152526	+	1351	NA	intron (Nvec_vc1.1_LOC125561793, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5516531, intron 19 of 22)	237	Nvec_vc1.1_LOC125561793	Nvec_vc1.1_LOC125561793	Nvec_vc1.1_XM_048726200			LOC125561793			NA
Ncol_pos_R2.mLb.clN_peak_1495	NC_064035.1	2304231	2305737	+	1351	NA	promoter-TSS (Nvec_vc1.1_LOC5515491)	-promoter-TSS (Nvec_vc1.1_LOC5515491)	-268	Nvec_vc1.1_LOC5515491	Nvec_vc1.1_LOC5515491	Nvec_vc1.1_XM_032385249			LOC5515491			NA
Ncol_pos_R2.mLb.clN_peak_6746	NC_064039.1	4618957	4619682	+	1350	NA	Intergenic	Intergenic	-2209	Nvec_vc1.1_LOC5521385	Nvec_vc1.1_LOC5521385	Nvec_vc1.1_XM_032366660			LOC5521385			NA
Ncol_pos_R2.mLb.clN_peak_13927	NC_064046.1	5097764	5098114	+	1350	NA	promoter-TSS (Nvec_vc1.1_LOC5518037)	-promoter-TSS (Nvec_vc1.1_LOC5518037)	103	Nvec_vc1.1_LOC5518036	Nvec_vc1.1_LOC5518036	Nvec_vc1.1_XM_001638022			LOC5518036			NA
Ncol_pos_R2.mLb.clN_peak_9040	NC_064041.1	5567550	5568362	+	1350	NA	promoter-TSS (Nvec_vc1.1_LOC5506155)	-promoter-TSS (Nvec_vc1.1_LOC5506155)	4	Nvec_vc1.1_LOC5506159	Nvec_vc1.1_LOC5506159	Nvec_vc1.1_XM_001626840			LOC5506159			NA
Ncol_pos_R2.mLb.clN_peak_1993	NC_064035.1	8810598	8812413	+	1349	NA	exon (Nvec_vc1.1_LOC116620833, exon 1 of 8)	-exon (Nvec_vc1.1_LOC116620833, exon 1 of 8)	533	Nvec_vc1.1_LOC116620833	Nvec_vc1.1_LOC116620833	Nvec_vc1.1_XM_032386711			LOC116620833			NA
Ncol_pos_R2.mLb.clN_peak_4396	NC_064037.1	2694354	2695077	+	1349	NA	promoter-TSS (Nvec_vc1.1_LOC5511587)	-promoter-TSS (Nvec_vc1.1_LOC5511587)	60	Nvec_vc1.1_LOC5511587	Nvec_vc1.1_LOC5511587	Nvec_vc1.1_XM_001631879			LOC5511587			NA
Ncol_pos_R2.mLb.clN_peak_2263	NC_064035.1	12740391	12741159	+	1349	NA	promoter-TSS (Nvec_vc1.1_LOC5514111)	-promoter-TSS (Nvec_vc1.1_LOC5514111)	-69	Nvec_vc1.1_LOC5514069	Nvec_vc1.1_LOC5514069	Nvec_vc1.1_XM_048723872			LOC5514069			NA
Ncol_pos_R2.mLb.clN_peak_13007	NC_064045.1	7020178	7020873	+	1349	NA	promoter-TSS (Nvec_vc1.1_LOC5510136)	-promoter-TSS (Nvec_vc1.1_LOC5510136)	-97	Nvec_vc1.1_LOC5510123	Nvec_vc1.1_LOC5510123	Nvec_vc1.1_XM_001630570			LOC5510123			NA
