PeakID (cmd=annotatePeaks.pl Fox_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Fox_pos_R1.mLb.clN_peak_3475	NC_064036.1	12377068	12378366	+	2199	NA	promoter-TSS (Nvec_vc1.1_LOC5520024)	-promoter-TSS (Nvec_vc1.1_LOC5520024)	-225	Nvec_vc1.1_LOC5520024	Nvec_vc1.1_LOC5520024	Nvec_vc1.1_XM_032364895			LOC5520024			NA
Fox_pos_R1.mLb.clN_peak_4590	NC_064037.1	9462164	9463071	+	2194	NA	promoter-TSS (Nvec_vc1.1_LOC5522241)	-promoter-TSS (Nvec_vc1.1_LOC5522241)	-12	Nvec_vc1.1_LOC5522241	Nvec_vc1.1_LOC5522241	Nvec_vc1.1_XM_032367703			LOC5522241			NA
Fox_pos_R1.mLb.clN_peak_4448	NC_064037.1	7375333	7376016	+	2194	NA	promoter-TSS (Nvec_vc1.1_LOC5519702)	-promoter-TSS (Nvec_vc1.1_LOC5519702)	-96	Nvec_vc1.1_LOC5519702	Nvec_vc1.1_LOC5519702	Nvec_vc1.1_XM_001639537			LOC5519702			NA
Fox_pos_R1.mLb.clN_peak_3270	NC_064036.1	9450439	9450841	+	2194	NA	promoter-TSS (Nvec_vc1.1_LOC5513248)	-promoter-TSS (Nvec_vc1.1_LOC5513248)	39	Nvec_vc1.1_LOC5513247	Nvec_vc1.1_LOC5513247	Nvec_vc1.1_XM_032382781			LOC5513247			NA
Fox_pos_R1.mLb.clN_peak_13363	NC_064046.1	11724727	11726380	+	2193	NA	promoter-TSS (Nvec_vc1.1_LOC5519443)	-promoter-TSS (Nvec_vc1.1_LOC5519443)	-531	Nvec_vc1.1_LOC5519443	Nvec_vc1.1_LOC5519443	Nvec_vc1.1_XM_032364329			LOC5519443			NA
Fox_pos_R1.mLb.clN_peak_1961	NC_064035.1	10475493	10476116	+	2191	NA	promoter-TSS (Nvec_vc1.1_LOC5521172)	-promoter-TSS (Nvec_vc1.1_LOC5521172)	-131	Nvec_vc1.1_LOC5521171	Nvec_vc1.1_LOC5521171	Nvec_vc1.1_XM_001641043			LOC5521171			NA
Fox_pos_R1.mLb.clN_peak_5205	NC_064038.1	1065054	1066033	+	2189	NA	intron (Nvec_vc1.1_LOC116610688, intron 6 of 15)	-intron (Nvec_vc1.1_LOC116610688, intron 6 of 15)	10887	Nvec_vc1.1_LOC116610688	Nvec_vc1.1_LOC116610688	Nvec_vc1.1_XM_048727904			LOC116610688			NA
Fox_pos_R1.mLb.clN_peak_12543	NC_064045.1	14066217	14067228	+	2185	NA	promoter-TSS (Nvec_vc1.1_LOC5520252)	-promoter-TSS (Nvec_vc1.1_LOC5520252)	-45	Nvec_vc1.1_LOC5520252	Nvec_vc1.1_LOC5520252	Nvec_vc1.1_XM_032365233			LOC5520252			NA
Fox_pos_R1.mLb.clN_peak_11664	NC_064044.1	13289187	13289960	+	2185	NA	exon (Nvec_vc1.1_LOC5517542, exon 1 of 14)	-exon (Nvec_vc1.1_LOC5517542, exon 1 of 14)	247	Nvec_vc1.1_LOC5517542	Nvec_vc1.1_LOC5517542	Nvec_vc1.1_XM_048734154			LOC5517542			NA
Fox_pos_R1.mLb.clN_peak_6190	NC_064039.1	2554847	2555868	+	2185	NA	exon (Nvec_vc1.1_LOC5514570, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5514570, exon 1 of 1)	129	Nvec_vc1.1_LOC5514570	Nvec_vc1.1_LOC5514570	Nvec_vc1.1_XM_001634754			LOC5514570			NA
Fox_pos_R1.mLb.clN_peak_1393	NC_064035.1	2163473	2164081	+	2185	NA	TTS (Nvec_vc1.1_LOC125561074)	-TTS (Nvec_vc1.1_LOC125561074)	259	Nvec_vc1.1_LOC5515495	Nvec_vc1.1_LOC5515495	Nvec_vc1.1_XM_032385263			LOC5515495			NA
Fox_pos_R1.mLb.clN_peak_11977	NC_064045.1	4182127	4183652	+	2184	NA	promoter-TSS (Nvec_vc1.1_LOC5516901)	-promoter-TSS (Nvec_vc1.1_LOC5516901)	-241	Nvec_vc1.1_LOC5516901	Nvec_vc1.1_LOC5516901	Nvec_vc1.1_XM_032386835			LOC5516901			NA
Fox_pos_R1.mLb.clN_peak_14499	NC_064048.1	3986357	3987306	+	2182	NA	promoter-TSS (Nvec_vc1.1_LOC5515672)	-promoter-TSS (Nvec_vc1.1_LOC5515672)	43	Nvec_vc1.1_LOC5496852	Nvec_vc1.1_LOC5496852	Nvec_vc1.1_XM_048722699			LOC5496852			NA
Fox_pos_R1.mLb.clN_peak_6496	NC_064039.1	6917208	6918016	+	2181	NA	promoter-TSS (Nvec_vc1.1_LOC5515032)	-promoter-TSS (Nvec_vc1.1_LOC5515032)	-151	Nvec_vc1.1_LOC5515031	Nvec_vc1.1_LOC5515031	Nvec_vc1.1_XM_001635176			LOC5515031			NA
Fox_pos_R1.mLb.clN_peak_7598	NC_064040.1	7967159	7968076	+	2176	NA	promoter-TSS (Nvec_vc1.1_LOC5504443)	-promoter-TSS (Nvec_vc1.1_LOC5504443)	52	Nvec_vc1.1_LOC5504443	Nvec_vc1.1_LOC5504443	Nvec_vc1.1_XM_032372762			LOC5504443			NA
Fox_pos_R1.mLb.clN_peak_7903	NC_064040.1	12569569	12570663	+	2175	NA	intron (Nvec_vc1.1_LOC5505796, intron 4 of 24)	-intron (Nvec_vc1.1_LOC5505796, intron 4 of 24)	28146	Nvec_vc1.1_LOC5505793	Nvec_vc1.1_LOC5505793	Nvec_vc1.1_XM_032374127			LOC5505793			NA
Fox_pos_R1.mLb.clN_peak_4653	NC_064037.1	10510218	10510623	+	2174	NA	promoter-TSS (Nvec_vc1.1_LOC5513744)	-promoter-TSS (Nvec_vc1.1_LOC5513744)	66	Nvec_vc1.1_LOC5513744	Nvec_vc1.1_LOC5513744	Nvec_vc1.1_XM_001633929			LOC5513744			NA
Fox_pos_R1.mLb.clN_peak_8045	NC_064040.1	14793794	14794477	+	2172	NA	TTS (Nvec_vc1.1_LOC5503066)	-TTS (Nvec_vc1.1_LOC5503066)	-3047	Nvec_vc1.1_LOC116610626	Nvec_vc1.1_LOC116610626	Nvec_vc1.1_XM_032371348			LOC116610626			NA
Fox_pos_R1.mLb.clN_peak_13382	NC_064046.1	12085909	12086790	+	2171	NA	promoter-TSS (Nvec_vc1.1_LOC5519457)	-promoter-TSS (Nvec_vc1.1_LOC5519457)	16	Nvec_vc1.1_LOC5519457	Nvec_vc1.1_LOC5519457	Nvec_vc1.1_XM_032364320			LOC5519457			NA
Fox_pos_R1.mLb.clN_peak_11504	NC_064044.1	11326892	11328141	+	2170	NA	promoter-TSS (Nvec_vc1.1_LOC5504397)	-promoter-TSS (Nvec_vc1.1_LOC5504397)	-221	Nvec_vc1.1_LOC5504409	Nvec_vc1.1_LOC5504409	Nvec_vc1.1_XM_048734494			LOC5504409			NA
Fox_pos_R1.mLb.clN_peak_9051	NC_064042.1	1143479	1144541	+	2169	NA	exon (Nvec_vc1.1_LOC5509486, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5509486, exon 1 of 10)	843	Nvec_vc1.1_LOC5509486	Nvec_vc1.1_LOC5509486	Nvec_vc1.1_XM_032378393			LOC5509486			NA
Fox_pos_R1.mLb.clN_peak_1349	NC_064035.1	1349067	1350086	+	2168	NA	intron (Nvec_vc1.1_LOC5509131, intron 9 of 34)	-intron (Nvec_vc1.1_LOC5509131, intron 9 of 34)	5345	Nvec_vc1.1_LOC5509131	Nvec_vc1.1_LOC5509131	Nvec_vc1.1_XM_032378005			LOC5509131			NA
Fox_pos_R1.mLb.clN_peak_697	NC_064034.1	11728210	11729018	+	2166	NA	promoter-TSS (Nvec_vc1.1_LOC5517387)	-promoter-TSS (Nvec_vc1.1_LOC5517387)	14	Nvec_vc1.1_LOC5517387	Nvec_vc1.1_LOC5517387	Nvec_vc1.1_XM_001637411			LOC5517387			NA
Fox_pos_R1.mLb.clN_peak_9291	NC_064042.1	4941786	4942713	+	2166	NA	promoter-TSS (Nvec_vc1.1_LOC5510960)	-promoter-TSS (Nvec_vc1.1_LOC5510960)	-88	Nvec_vc1.1_LOC5510978	Nvec_vc1.1_LOC5510978	Nvec_vc1.1_XM_048732682			LOC5510978			NA
Fox_pos_R1.mLb.clN_peak_8817	NC_064041.1	13627132	13627593	+	2163	NA	intron (Nvec_vc1.1_LOC5516194, intron 4 of 5)	-intron (Nvec_vc1.1_LOC5516194, intron 4 of 5)	3757	Nvec_vc1.1_LOC5516194	Nvec_vc1.1_LOC5516194	Nvec_vc1.1_XM_001636276			LOC5516194			NA
Fox_pos_R1.mLb.clN_peak_10709	NC_064043.1	11282873	11283955	+	2162	NA	promoter-TSS (Nvec_vc1.1_LOC5519153)	-promoter-TSS (Nvec_vc1.1_LOC5519153)	5	Nvec_vc1.1_LOC5519153	Nvec_vc1.1_LOC5519153	Nvec_vc1.1_XM_001639081			LOC5519153			NA
Fox_pos_R1.mLb.clN_peak_8590	NC_064041.1	8714467	8715508	+	2160	NA	promoter-TSS (Nvec_vc1.1_LOC5519313)	-promoter-TSS (Nvec_vc1.1_LOC5519313)	-163	Nvec_vc1.1_LOC5519321	Nvec_vc1.1_LOC5519321	Nvec_vc1.1_XM_048731836			LOC5519321			NA
Fox_pos_R1.mLb.clN_peak_9040	NC_064042.1	916057	916970	+	2158	NA	promoter-TSS (Nvec_vc1.1_LOC5503852)	-promoter-TSS (Nvec_vc1.1_LOC5503852)	-2	Nvec_vc1.1_LOC5503852	Nvec_vc1.1_LOC5503852	Nvec_vc1.1_XM_001624752			LOC5503852			NA
Fox_pos_R1.mLb.clN_peak_7925	NC_064040.1	12888115	12889136	+	2157	NA	promoter-TSS (Nvec_vc1.1_LOC116612834)	-promoter-TSS (Nvec_vc1.1_LOC116612834)	-55	Nvec_vc1.1_LOC5505057	Nvec_vc1.1_LOC5505057	Nvec_vc1.1_XM_048730498			LOC5505057			NA
Fox_pos_R1.mLb.clN_peak_10374	NC_064043.1	6283670	6284678	+	2155	NA	promoter-TSS (Nvec_vc1.1_LOC5521967)	-promoter-TSS (Nvec_vc1.1_LOC5521967)	-58	Nvec_vc1.1_LOC5522083	Nvec_vc1.1_LOC5522083	Nvec_vc1.1_XM_048733195			LOC5522083			NA
Fox_pos_R1.mLb.clN_peak_12504	NC_064045.1	13332958	13333729	+	2155	NA	promoter-TSS (Nvec_vc1.1_LOC5520229)	-promoter-TSS (Nvec_vc1.1_LOC5520229)	-319	Nvec_vc1.1_LOC5520229	Nvec_vc1.1_LOC5520229	Nvec_vc1.1_XM_001640023			LOC5520229			NA
Fox_pos_R1.mLb.clN_peak_1597	NC_064035.1	5295548	5296263	+	2153	NA	promoter-TSS (Nvec_vc1.1_LOC5505205)	-promoter-TSS (Nvec_vc1.1_LOC5505205)	-78	Nvec_vc1.1_LOC5505670	Nvec_vc1.1_LOC5505670	Nvec_vc1.1_XM_048720475			LOC5505670			NA
Fox_pos_R1.mLb.clN_peak_9315	NC_064042.1	5362653	5363241	+	2151	NA	promoter-TSS (Nvec_vc1.1_LOC5504912)	-promoter-TSS (Nvec_vc1.1_LOC5504912)	80	Nvec_vc1.1_LOC5504912	Nvec_vc1.1_LOC5504912	Nvec_vc1.1_XM_048731990			LOC5504912			NA
Fox_pos_R1.mLb.clN_peak_9041	NC_064042.1	927327	927839	+	2151	NA	promoter-TSS (Nvec_vc1.1_LOC5503853)	-promoter-TSS (Nvec_vc1.1_LOC5503853)	9	Nvec_vc1.1_LOC5503853	Nvec_vc1.1_LOC5503853	Nvec_vc1.1_XM_032372083			LOC5503853			NA
Fox_pos_R1.mLb.clN_peak_7586	NC_064040.1	7787157	7788352	+	2151	NA	intron (Nvec_vc1.1_LOC5520800, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5520800, intron 1 of 2)	-1749	Nvec_vc1.1_LOC125568298	Nvec_vc1.1_LOC125568298	Nvec_vc1.1_XM_048730229			LOC125568298			NA
Fox_pos_R1.mLb.clN_peak_3091	NC_064036.1	6760488	6762367	+	2151	NA	promoter-TSS (Nvec_vc1.1_LOC5504085)	-promoter-TSS (Nvec_vc1.1_LOC5504085)	-884	Nvec_vc1.1_LOC5504085	Nvec_vc1.1_LOC5504085	Nvec_vc1.1_XM_048724580			LOC5504085			NA
Fox_pos_R1.mLb.clN_peak_6631	NC_064039.1	9042106	9043113	+	2150	NA	promoter-TSS (Nvec_vc1.1_LOC5508605)	-promoter-TSS (Nvec_vc1.1_LOC5508605)	306	Nvec_vc1.1_LOC5508616	Nvec_vc1.1_LOC5508616	Nvec_vc1.1_XM_048728524			LOC5508616			NA
Fox_pos_R1.mLb.clN_peak_7558	NC_064040.1	7368276	7369038	+	2150	NA	promoter-TSS (Nvec_vc1.1_LOC5520774)	-promoter-TSS (Nvec_vc1.1_LOC5520774)	73	Nvec_vc1.1_LOC5520774	Nvec_vc1.1_LOC5520774	Nvec_vc1.1_XM_001640642			LOC5520774			NA
Fox_pos_R1.mLb.clN_peak_1168	NC_064034.1	20037200	20037799	+	2148	NA	promoter-TSS (Nvec_vc1.1_LOC116607310)	-promoter-TSS (Nvec_vc1.1_LOC116607310)	-77	Nvec_vc1.1_LOC116607310	Nvec_vc1.1_LOC116607310	Nvec_vc1.1_XM_048730672			LOC116607310			NA
Fox_pos_R1.mLb.clN_peak_10605	NC_064043.1	9748583	9749596	+	2146	NA	promoter-TSS (Nvec_vc1.1_LOC5519292)	-promoter-TSS (Nvec_vc1.1_LOC5519292)	-463	Nvec_vc1.1_LOC5519292	Nvec_vc1.1_LOC5519292	Nvec_vc1.1_XM_032364061			LOC5519292			NA
Fox_pos_R1.mLb.clN_peak_12456	NC_064045.1	12528370	12529618	+	2145	NA	promoter-TSS (Nvec_vc1.1_LOC5520504)	-promoter-TSS (Nvec_vc1.1_LOC5520504)	-58	Nvec_vc1.1_LOC5520616	Nvec_vc1.1_LOC5520616	Nvec_vc1.1_XM_032365533			LOC5520616			NA
Fox_pos_R1.mLb.clN_peak_10507	NC_064043.1	8517972	8518643	+	2144	NA	promoter-TSS (Nvec_vc1.1_LOC5513521)	-promoter-TSS (Nvec_vc1.1_LOC5513521)	52	Nvec_vc1.1_LOC5513521	Nvec_vc1.1_LOC5513521	Nvec_vc1.1_XM_032383054			LOC5513521			NA
Fox_pos_R1.mLb.clN_peak_8707	NC_064041.1	11298342	11299260	+	2144	NA	exon (Nvec_vc1.1_LOC5515307, exon 1 of 3)	-exon (Nvec_vc1.1_LOC5515307, exon 1 of 3)	101	Nvec_vc1.1_LOC5515307	Nvec_vc1.1_LOC5515307	Nvec_vc1.1_XM_001635385			LOC5515307			NA
Fox_pos_R1.mLb.clN_peak_677	NC_064034.1	11482529	11483415	+	2143	NA	promoter-TSS (Nvec_vc1.1_LOC5517461)	-promoter-TSS (Nvec_vc1.1_LOC5517461)	-40	Nvec_vc1.1_LOC5517461	Nvec_vc1.1_LOC5517461	Nvec_vc1.1_XM_001637351			LOC5517461			NA
Fox_pos_R1.mLb.clN_peak_8715	NC_064041.1	11385665	11386681	+	2143	NA	promoter-TSS (Nvec_vc1.1_LOC5515313)	-promoter-TSS (Nvec_vc1.1_LOC5515313)	-36	Nvec_vc1.1_LOC5515313	Nvec_vc1.1_LOC5515313	Nvec_vc1.1_XM_032384997			LOC5515313			NA
Fox_pos_R1.mLb.clN_peak_2367	NC_064035.1	17052628	17054082	+	2142	NA	promoter-TSS (Nvec_vc1.1_LOC5515810)	-promoter-TSS (Nvec_vc1.1_LOC5515810)	94	Nvec_vc1.1_LOC5515810	Nvec_vc1.1_LOC5515810	Nvec_vc1.1_XM_032385555			LOC5515810			NA
Fox_pos_R1.mLb.clN_peak_5242	NC_064038.1	2989508	2991169	+	2142	NA	intron (Nvec_vc1.1_LOC5503591, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5503591, intron 1 of 3)	339	Nvec_vc1.1_LOC5503591	Nvec_vc1.1_LOC5503591	Nvec_vc1.1_XM_032371886			LOC5503591			NA
Fox_pos_R1.mLb.clN_peak_7756	NC_064040.1	10030948	10031692	+	2140	NA	exon (Nvec_vc1.1_LOC5518927, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5518927, exon 1 of 10)	115	Nvec_vc1.1_LOC5518927	Nvec_vc1.1_LOC5518927	Nvec_vc1.1_XM_001638799			LOC5518927			NA
Fox_pos_R1.mLb.clN_peak_12610	NC_064045.1	15095259	15096372	+	2139	NA	intron (Nvec_vc1.1_LOC116614402, intron 1 of 17)	-intron (Nvec_vc1.1_LOC116614402, intron 1 of 17)	468	Nvec_vc1.1_LOC116614402	Nvec_vc1.1_LOC116614402	Nvec_vc1.1_XM_048720056			LOC116614402			NA
Fox_pos_R1.mLb.clN_peak_3274	NC_064036.1	9539154	9540498	+	2139	NA	promoter-TSS (Nvec_vc1.1_LOC5513253)	-promoter-TSS (Nvec_vc1.1_LOC5513253)	0	Nvec_vc1.1_LOC5513219	Nvec_vc1.1_LOC5513219	Nvec_vc1.1_XM_048725548			LOC5513219			NA
Fox_pos_R1.mLb.clN_peak_9088	NC_064042.1	1674933	1675769	+	2139	NA	intron (Nvec_vc1.1_LOC5509971, intron 1 of 8)	-intron (Nvec_vc1.1_LOC5509971, intron 1 of 8)	409	Nvec_vc1.1_LOC5509971	Nvec_vc1.1_LOC5509971	Nvec_vc1.1_XM_032379019			LOC5509971			NA
Fox_pos_R1.mLb.clN_peak_7377	NC_064040.1	4734442	4735154	+	2138	NA	promoter-TSS (Nvec_vc1.1_LOC116612001)	-promoter-TSS (Nvec_vc1.1_LOC116612001)	56	Nvec_vc1.1_LOC116612001	Nvec_vc1.1_LOC116612001	Nvec_vc1.1_XM_032372612			LOC116612001			NA
Fox_pos_R1.mLb.clN_peak_7820	NC_064040.1	11143461	11144576	+	2138	NA	promoter-TSS (Nvec_vc1.1_LOC5507105)	-promoter-TSS (Nvec_vc1.1_LOC5507105)	-120	Nvec_vc1.1_LOC5507105	Nvec_vc1.1_LOC5507105	Nvec_vc1.1_XM_001627740			LOC5507105			NA
Fox_pos_R1.mLb.clN_peak_10934	NC_064043.1	14429565	14430342	+	2138	NA	promoter-TSS (Nvec_vc1.1_LOC5509440)	-promoter-TSS (Nvec_vc1.1_LOC5509440)	65	Nvec_vc1.1_LOC5509440	Nvec_vc1.1_LOC5509440	Nvec_vc1.1_XM_001629890			LOC5509440			NA
Fox_pos_R1.mLb.clN_peak_12039	NC_064045.1	5142378	5143744	+	2135	NA	promoter-TSS (Nvec_vc1.1_LOC5504679)	-promoter-TSS (Nvec_vc1.1_LOC5504679)	-253	Nvec_vc1.1_LOC5504679	Nvec_vc1.1_LOC5504679	Nvec_vc1.1_XM_001625502			LOC5504679			NA
Fox_pos_R1.mLb.clN_peak_6504	NC_064039.1	7041669	7042624	+	2130	NA	promoter-TSS (Nvec_vc1.1_LOC5515025)	-promoter-TSS (Nvec_vc1.1_LOC5515025)	-9	Nvec_vc1.1_LOC5515025	Nvec_vc1.1_LOC5515025	Nvec_vc1.1_XM_001635172			LOC5515025			NA
Fox_pos_R1.mLb.clN_peak_3378	NC_064036.1	10978395	10979338	+	2128	NA	exon (Nvec_vc1.1_LOC5519964, exon 1 of 9)	-exon (Nvec_vc1.1_LOC5519964, exon 1 of 9)	331	Nvec_vc1.1_LOC5519964	Nvec_vc1.1_LOC5519964	Nvec_vc1.1_XM_032364893			LOC5519964			NA
Fox_pos_R1.mLb.clN_peak_11594	NC_064044.1	12356473	12357271	+	2128	NA	promoter-TSS (Nvec_vc1.1_LOC5514751)	-promoter-TSS (Nvec_vc1.1_LOC5514751)	44	Nvec_vc1.1_LOC5514720	Nvec_vc1.1_LOC5514720	Nvec_vc1.1_XM_032384297			LOC5514720			NA
Fox_pos_R1.mLb.clN_peak_5557	NC_064038.1	8253474	8254506	+	2125	NA	promoter-TSS (Nvec_vc1.1_LOC5505995)	-promoter-TSS (Nvec_vc1.1_LOC5505995)	-181	Nvec_vc1.1_LOC5505994	Nvec_vc1.1_LOC5505994	Nvec_vc1.1_XM_001626679			LOC5505994			NA
Fox_pos_R1.mLb.clN_peak_13221	NC_064046.1	9152627	9153486	+	2123	NA	promoter-TSS (Nvec_vc1.1_LOC5518535)	-promoter-TSS (Nvec_vc1.1_LOC5518535)	47	Nvec_vc1.1_LOC5518535	Nvec_vc1.1_LOC5518535	Nvec_vc1.1_XM_032363293			LOC5518535			NA
Fox_pos_R1.mLb.clN_peak_2054	NC_064035.1	12135304	12136413	+	2122	NA	promoter-TSS (Nvec_vc1.1_LOC5514081)	-promoter-TSS (Nvec_vc1.1_LOC5514081)	-116	Nvec_vc1.1_LOC5514041	Nvec_vc1.1_LOC5514041	Nvec_vc1.1_XM_032383667			LOC5514041			NA
Fox_pos_R1.mLb.clN_peak_14815	NC_064048.1	9270168	9271170	+	2122	NA	promoter-TSS (Nvec_vc1.1_LOC5512460)	-promoter-TSS (Nvec_vc1.1_LOC5512460)	-93	Nvec_vc1.1_LOC5512460	Nvec_vc1.1_LOC5512460	Nvec_vc1.1_XM_032381844			LOC5512460			NA
Fox_pos_R1.mLb.clN_peak_4359	NC_064037.1	6177851	6178661	+	2120	NA	promoter-TSS (Nvec_vc1.1_LOC5509298)	-promoter-TSS (Nvec_vc1.1_LOC5509298)	-55	Nvec_vc1.1_LOC5509298	Nvec_vc1.1_LOC5509298	Nvec_vc1.1_XM_001629768			LOC5509298			NA
Fox_pos_R1.mLb.clN_peak_174	NC_064034.1	3320671	3322044	+	2120	NA	promoter-TSS (Nvec_vc1.1_LOC5506272)	-promoter-TSS (Nvec_vc1.1_LOC5506272)	-419	Nvec_vc1.1_LOC5506272	Nvec_vc1.1_LOC5506272	Nvec_vc1.1_XM_032374627			LOC5506272			NA
Fox_pos_R1.mLb.clN_peak_4021	NC_064037.1	1456552	1457775	+	2120	NA	promoter-TSS (Nvec_vc1.1_LOC5502401)	-promoter-TSS (Nvec_vc1.1_LOC5502401)	-18	Nvec_vc1.1_LOC5502401	Nvec_vc1.1_LOC5502401	Nvec_vc1.1_XM_001623523			LOC5502401			NA
Fox_pos_R1.mLb.clN_peak_8653	NC_064041.1	9858884	9859817	+	2119	NA	promoter-TSS (Nvec_vc1.1_LOC5519363)	-promoter-TSS (Nvec_vc1.1_LOC5519363)	141	Nvec_vc1.1_LOC5519364	Nvec_vc1.1_LOC5519364	Nvec_vc1.1_XM_001639208			LOC5519364			NA
Fox_pos_R1.mLb.clN_peak_9385	NC_064042.1	6287615	6288917	+	2119	NA	promoter-TSS (Nvec_vc1.1_LOC5518110)	-promoter-TSS (Nvec_vc1.1_LOC5518110)	-202	Nvec_vc1.1_LOC5507096	Nvec_vc1.1_LOC5507096	Nvec_vc1.1_XM_048732607			LOC5507096			NA
Fox_pos_R1.mLb.clN_peak_8443	NC_064041.1	5668341	5669700	+	2118	NA	promoter-TSS (Nvec_vc1.1_LOC5506147)	-promoter-TSS (Nvec_vc1.1_LOC5506147)	-52	Nvec_vc1.1_LOC5506147	Nvec_vc1.1_LOC5506147	Nvec_vc1.1_XM_001626814			LOC5506147			NA
Fox_pos_R1.mLb.clN_peak_8632	NC_064041.1	9467134	9467861	+	2114	NA	promoter-TSS (Nvec_vc1.1_LOC5519352)	-promoter-TSS (Nvec_vc1.1_LOC5519352)	109	Nvec_vc1.1_LOC5519351	Nvec_vc1.1_LOC5519351	Nvec_vc1.1_XM_032364225			LOC5519351			NA
Fox_pos_R1.mLb.clN_peak_13462	NC_064046.1	13141268	13142966	+	2111	NA	intron (Nvec_vc1.1_LOC5508045, intron 1 of 6)	-intron (Nvec_vc1.1_LOC5508045, intron 1 of 6)	4778	Nvec_vc1.1_LOC5508045	Nvec_vc1.1_LOC5508045	Nvec_vc1.1_XM_048720479			LOC5508045			NA
Fox_pos_R1.mLb.clN_peak_1619	NC_064035.1	5544423	5545862	+	2109	NA	intron (Nvec_vc1.1_LOC5505226, intron 1 of 4)	-intron (Nvec_vc1.1_LOC5505226, intron 1 of 4)	284	Nvec_vc1.1_LOC5505226	Nvec_vc1.1_LOC5505226	Nvec_vc1.1_XM_001626023			LOC5505226			NA
Fox_pos_R1.mLb.clN_peak_13894	NC_064047.1	6000876	6001839	+	2107	NA	promoter-TSS (Nvec_vc1.1_LOC5513907)	-promoter-TSS (Nvec_vc1.1_LOC5513907)	-64	Nvec_vc1.1_LOC5513907	Nvec_vc1.1_LOC5513907	Nvec_vc1.1_XM_001634041			LOC5513907			NA
Fox_pos_R1.mLb.clN_peak_7924	NC_064040.1	12864183	12865374	+	2106	NA	promoter-TSS (Nvec_vc1.1_LOC5505055)	-promoter-TSS (Nvec_vc1.1_LOC5505055)	21	Nvec_vc1.1_LOC5505056	Nvec_vc1.1_LOC5505056	Nvec_vc1.1_XM_048729959			LOC5505056			NA
Fox_pos_R1.mLb.clN_peak_8536	NC_064041.1	7398990	7400847	+	2105	NA	promoter-TSS (Nvec_v1g241678)	-promoter-TSS (Nvec_v1g241678)	-556	Nvec_v1g241678	Nvec_v1g241678	Nvec_v1g241678						NA
Fox_pos_R1.mLb.clN_peak_9476	NC_064042.1	7818746	7819606	+	2105	NA	promoter-TSS (Nvec_vc1.1_LOC5515486)	-promoter-TSS (Nvec_vc1.1_LOC5515486)	-13	Nvec_vc1.1_LOC116619857	Nvec_vc1.1_LOC116619857	Nvec_vc1.1_XM_032385126			LOC116619857			NA
Fox_pos_R1.mLb.clN_peak_14042	NC_064047.1	9111071	9112041	+	2099	NA	intron (Nvec_vc1.1_LOC116616843, intron 1 of 2)	-intron (Nvec_vc1.1_LOC116616843, intron 1 of 2)	191	Nvec_vc1.1_LOC116616843	Nvec_vc1.1_LOC116616843	Nvec_vc1.1_XM_032378941			LOC116616843			NA
Fox_pos_R1.mLb.clN_peak_4779	NC_064037.1	12439642	12441429	+	2098	NA	exon (Nvec_vc1.1_LOC5508856, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5508856, exon 1 of 4)	344	Nvec_vc1.1_LOC5508856	Nvec_vc1.1_LOC5508856	Nvec_vc1.1_XM_032377679			LOC5508856			NA
Fox_pos_R1.mLb.clN_peak_12168	NC_064045.1	7206837	7207418	+	2098	NA	promoter-TSS (Nvec_vc1.1_LOC5503871)	-promoter-TSS (Nvec_vc1.1_LOC5503871)	119	Nvec_vc1.1_LOC5503877	Nvec_vc1.1_LOC5503877	Nvec_vc1.1_XM_032372132			LOC5503877			NA
Fox_pos_R1.mLb.clN_peak_264	NC_064034.1	4498448	4499396	+	2098	NA	promoter-TSS (Nvec_vc1.1_LOC5517190)	-promoter-TSS (Nvec_vc1.1_LOC5517190)	-136	Nvec_vc1.1_LOC5517190	Nvec_vc1.1_LOC5517190	Nvec_vc1.1_XM_032387255			LOC5517190			NA
Fox_pos_R1.mLb.clN_peak_9466	NC_064042.1	7696487	7697316	+	2098	NA	promoter-TSS (Nvec_vc1.1_LOC116610887)	-promoter-TSS (Nvec_vc1.1_LOC116610887)	-49	Nvec_vc1.1_LOC116610887	Nvec_vc1.1_LOC116610887	Nvec_vc1.1_XM_048733146			LOC116610887			NA
Fox_pos_R1.mLb.clN_peak_9108	NC_064042.1	1961500	1962628	+	2093	NA	promoter-TSS (Nvec_vc1.1_LOC5509952)	-promoter-TSS (Nvec_vc1.1_LOC5509952)	-90	Nvec_vc1.1_LOC5509925	Nvec_vc1.1_LOC5509925	Nvec_vc1.1_XM_001630391			LOC5509925			NA
