PeakID (cmd=annotatePeaks.pl Ncol_pos_R3.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R3.mLb.clN_peak_9341	NC_064041.1	7143219	7144544	+	1173	NA	Intergenic	Intergenic	5384	Nvec_vc1.1_LOC5515217	Nvec_vc1.1_LOC5515217	Nvec_vc1.1_XM_001635346			LOC5515217			NA
Ncol_pos_R3.mLb.clN_peak_4393	NC_064037.1	1215732	1216950	+	1173	NA	intron (Nvec_vc1.1_LOC116611715, intron 2 of 6)	-intron (Nvec_vc1.1_LOC116611715, intron 2 of 6)	10277	Nvec_vc1.1_LOC116611715	Nvec_vc1.1_LOC116611715	Nvec_vc1.1_XM_032372205			LOC116611715			NA
Ncol_pos_R3.mLb.clN_peak_7966	NC_064040.1	3771113	3771851	+	1172	NA	promoter-TSS (Nvec_vc1.1_LOC5514916)	-promoter-TSS (Nvec_vc1.1_LOC5514916)	-99	Nvec_vc1.1_LOC5514960	Nvec_vc1.1_LOC5514960	Nvec_vc1.1_XM_001635070			LOC5514960			NA
Ncol_pos_R3.mLb.clN_peak_7355	NC_064039.1	10181291	10182004	+	1172	NA	promoter-TSS (Nvec_vc1.1_LOC5519813)	-promoter-TSS (Nvec_vc1.1_LOC5519813)	50	Nvec_vc1.1_LOC5519897	Nvec_vc1.1_LOC5519897	Nvec_vc1.1_XM_032364819			LOC5519897			NA
Ncol_pos_R3.mLb.clN_peak_12087	NC_064044.1	4034734	4035516	+	1172	NA	promoter-TSS (Nvec_vc1.1_LOC5507732)	-promoter-TSS (Nvec_vc1.1_LOC5507732)	-71	Nvec_vc1.1_LOC5507731	Nvec_vc1.1_LOC5507731	Nvec_vc1.1_XM_032376427			LOC5507731			NA
Ncol_pos_R3.mLb.clN_peak_9909	NC_064042.1	1020347	1020906	+	1172	NA	exon (Nvec_vc1.1_LOC5503850, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5503850, exon 1 of 4)	1752	Nvec_vc1.1_LOC5503850	Nvec_vc1.1_LOC5503850	Nvec_vc1.1_XM_032372078			LOC5503850			NA
Ncol_pos_R3.mLb.clN_peak_12366	NC_064044.1	8369336	8369897	+	1171	NA	promoter-TSS (Nvec_vc1.1_LOC5518364)	-promoter-TSS (Nvec_vc1.1_LOC5518364)	13	Nvec_vc1.1_LOC5518364	Nvec_vc1.1_LOC5518364	Nvec_vc1.1_XM_001638335			LOC5518364			NA
Ncol_pos_R3.mLb.clN_peak_4232	NC_064036.1	18057655	18058353	+	1171	NA	promoter-TSS (Nvec_vc1.1_LOC5509375)	-promoter-TSS (Nvec_vc1.1_LOC5509375)	59	Nvec_vc1.1_LOC5509375	Nvec_vc1.1_LOC5509375	Nvec_vc1.1_XM_001629863			LOC5509375			NA
Ncol_pos_R3.mLb.clN_peak_523	NC_064034.1	8174407	8175403	+	1170	NA	promoter-TSS (Nvec_vc1.1_LOC5520394)	-promoter-TSS (Nvec_vc1.1_LOC5520394)	-41	Nvec_vc1.1_LOC5520394	Nvec_vc1.1_LOC5520394	Nvec_vc1.1_XM_032365472			LOC5520394			NA
Ncol_pos_R3.mLb.clN_peak_6955	NC_064039.1	5196643	5197742	+	1170	NA	promoter-TSS (Nvec_vc1.1_LOC5521520)	-promoter-TSS (Nvec_vc1.1_LOC5521520)	-49	Nvec_vc1.1_LOC5521520	Nvec_vc1.1_LOC5521520	Nvec_vc1.1_XM_001641265			LOC5521520			NA
Ncol_pos_R3.mLb.clN_peak_6957	NC_064039.1	5239036	5239751	+	1170	NA	promoter-TSS (Nvec_vc1.1_LOC5521524)	-promoter-TSS (Nvec_vc1.1_LOC5521524)	-94	Nvec_vc1.1_LOC5521525	Nvec_vc1.1_LOC5521525	Nvec_vc1.1_XM_032366729			LOC5521525			NA
Ncol_pos_R3.mLb.clN_peak_12479	NC_064044.1	10025106	10025858	+	1170	NA	promoter-TSS (Nvec_vc1.1_LOC5510194)	-promoter-TSS (Nvec_vc1.1_LOC5510194)	-37	Nvec_vc1.1_LOC5510194	Nvec_vc1.1_LOC5510194	Nvec_vc1.1_XM_001630623			LOC5510194			NA
Ncol_pos_R3.mLb.clN_peak_8157	NC_064040.1	6107304	6108409	+	1170	NA	promoter-TSS (Nvec_v1g83261)	-promoter-TSS (Nvec_v1g83261)	-59	Nvec_v1g83261	Nvec_v1g83261	Nvec_v1g83261						NA
Ncol_pos_R3.mLb.clN_peak_9273	NC_064041.1	6064602	6065493	+	1170	NA	promoter-TSS (Nvec_vc1.1_LOC5507244)	-promoter-TSS (Nvec_vc1.1_LOC5507244)	-14	Nvec_vc1.1_LOC5507244	Nvec_vc1.1_LOC5507244	Nvec_vc1.1_XM_048731080			LOC5507244			NA
Ncol_pos_R3.mLb.clN_peak_13532	NC_064045.1	12552689	12553032	+	1170	NA	TTS (Nvec_vc1.1_LOC5520502)	-TTS (Nvec_vc1.1_LOC5520502)	111	Nvec_vc1.1_LOC5520614	Nvec_vc1.1_LOC5520614	Nvec_vc1.1_XM_001640277			LOC5520614			NA
Ncol_pos_R3.mLb.clN_peak_12612	NC_064044.1	12390243	12390913	+	1169	NA	promoter-TSS (Nvec_vc1.1_LOC5514754)	-promoter-TSS (Nvec_vc1.1_LOC5514754)	8	Nvec_vc1.1_LOC5514754	Nvec_vc1.1_LOC5514754	Nvec_vc1.1_XM_032384314			LOC5514754			NA
Ncol_pos_R3.mLb.clN_peak_13879	NC_064046.1	2511093	2511993	+	1169	NA	promoter-TSS (Nvec_vc1.1_LOC5513338)	-promoter-TSS (Nvec_vc1.1_LOC5513338)	99	Nvec_vc1.1_LOC5513338	Nvec_vc1.1_LOC5513338	Nvec_vc1.1_XM_001633558			LOC5513338			NA
Ncol_pos_R3.mLb.clN_peak_9106	NC_064041.1	3434532	3435940	+	1169	NA	intron (Nvec_vc1.1_LOC116613704, intron 22 of 22)	-intron (Nvec_vc1.1_LOC116613704, intron 22 of 22)	-2170	Nvec_vc1.1_LOC116613705	Nvec_vc1.1_LOC116613705	Nvec_vc1.1_XM_032374200			LOC116613705			NA
Ncol_pos_R3.mLb.clN_peak_3315	NC_064036.1	5036688	5037279	+	1168	NA	promoter-TSS (Nvec_vc1.1_LOC5512645)	-promoter-TSS (Nvec_vc1.1_LOC5512645)	-47	Nvec_vc1.1_LOC5512645	Nvec_vc1.1_LOC5512645	Nvec_vc1.1_XM_001632919			LOC5512645			NA
Ncol_pos_R3.mLb.clN_peak_6038	NC_064038.1	7915577	7918199	+	1168	NA	intron (Nvec_vc1.1_LOC5505745, intron 2 of 13)	-intron (Nvec_vc1.1_LOC5505745, intron 2 of 13)	2568	Nvec_vc1.1_LOC5505745	Nvec_vc1.1_LOC5505745	Nvec_vc1.1_XM_001626441			LOC5505745			NA
Ncol_pos_R3.mLb.clN_peak_13056	NC_064045.1	4898349	4898887	+	1168	NA	promoter-TSS (Nvec_vc1.1_LOC5509668)	-promoter-TSS (Nvec_vc1.1_LOC5509668)	-14	Nvec_vc1.1_LOC5509668	Nvec_vc1.1_LOC5509668	Nvec_vc1.1_XM_001630118			LOC5509668			NA
Ncol_pos_R3.mLb.clN_peak_15286	NC_064047.1	11083664	11084443	+	1168	NA	promoter-TSS (Nvec_vc1.1_LOC116619026)	-promoter-TSS (Nvec_vc1.1_LOC116619026)	-105	Nvec_vc1.1_LOC116619026	Nvec_vc1.1_LOC116619026	Nvec_vc1.1_XM_032383318			LOC116619026			NA
Ncol_pos_R3.mLb.clN_peak_15005	NC_064047.1	6306625	6308052	+	1167	NA	promoter-TSS (Nvec_vc1.1_LOC5505098)	-promoter-TSS (Nvec_vc1.1_LOC5505098)	-61	Nvec_vc1.1_LOC5505098	Nvec_vc1.1_LOC5505098	Nvec_vc1.1_XM_032373525			LOC5505098			NA
Ncol_pos_R3.mLb.clN_peak_4189	NC_064036.1	17293321	17293869	+	1167	NA	promoter-TSS (Nvec_vc1.1_LOC5514244)	-promoter-TSS (Nvec_vc1.1_LOC5514244)	-109	Nvec_vc1.1_LOC5514244	Nvec_vc1.1_LOC5514244	Nvec_vc1.1_XM_048725097			LOC5514244			NA
Ncol_pos_R3.mLb.clN_peak_14370	NC_064046.1	10565073	10566289	+	1167	NA	promoter-TSS (Nvec_vc1.1_LOC5507398)	-promoter-TSS (Nvec_vc1.1_LOC5507398)	-542	Nvec_vc1.1_LOC5507398	Nvec_vc1.1_LOC5507398	Nvec_vc1.1_XM_032376026			LOC5507398			NA
Ncol_pos_R3.mLb.clN_peak_15476	NC_064048.1	1735075	1736337	+	1166	NA	TTS (Nvec_vc1.1_LOC5498973)	-TTS (Nvec_vc1.1_LOC5498973)	253	Nvec_vc1.1_LOC5498972	Nvec_vc1.1_LOC5498972	Nvec_vc1.1_XM_001620571			LOC5498972			NA
Ncol_pos_R3.mLb.clN_peak_12204	NC_064044.1	6135150	6135773	+	1166	NA	Intergenic	Intergenic	-12071	Nvec_v1g218116	Nvec_v1g218116	Nvec_v1g218116						NA
Ncol_pos_R3.mLb.clN_peak_8873	NC_064040.1	15853584	15855036	+	1165	NA	promoter-TSS (Nvec_vc1.1_LOC5502511)	-promoter-TSS (Nvec_vc1.1_LOC5502511)	-309	Nvec_vc1.1_LOC5502514	Nvec_vc1.1_LOC5502514	Nvec_vc1.1_XM_048730753			LOC5502514			NA
Ncol_pos_R3.mLb.clN_peak_3898	NC_064036.1	13161814	13164087	+	1165	NA	exon (Nvec_vc1.1_LOC5518661, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5518661, exon 1 of 2)	477	Nvec_vc1.1_LOC5518661	Nvec_vc1.1_LOC5518661	Nvec_vc1.1_XM_001638603			LOC5518661			NA
Ncol_pos_R3.mLb.clN_peak_6465	NC_064038.1	15132123	15132670	+	1165	NA	promoter-TSS (Nvec_vc1.1_LOC5507824)	-promoter-TSS (Nvec_vc1.1_LOC5507824)	10	Nvec_vc1.1_LOC5507824	Nvec_vc1.1_LOC5507824	Nvec_vc1.1_XM_001628396			LOC5507824			NA
Ncol_pos_R3.mLb.clN_peak_1027	NC_064034.1	16112642	16113351	+	1164	NA	TTS (Nvec_vc1.1_LOC5511127)	-TTS (Nvec_vc1.1_LOC5511127)	111	Nvec_vc1.1_LOC5511157	Nvec_vc1.1_LOC5511157	Nvec_vc1.1_XM_032380346			LOC5511157			NA
Ncol_pos_R3.mLb.clN_peak_4324	NC_064036.1	19630145	19630966	+	1163	NA	promoter-TSS (Nvec_vc1.1_LOC5509003)	-promoter-TSS (Nvec_vc1.1_LOC5509003)	72	Nvec_vc1.1_LOC5509003	Nvec_vc1.1_LOC5509003	Nvec_vc1.1_XM_032377839			LOC5509003			NA
Ncol_pos_R3.mLb.clN_peak_14624	NC_064046.1	13985349	13985996	+	1163	NA	TTS (Nvec_vc1.1_LOC5506872)	-TTS (Nvec_vc1.1_LOC5506872)	310	Nvec_vc1.1_LOC5506875	Nvec_vc1.1_LOC5506875	Nvec_vc1.1_XM_001627503			LOC5506875			NA
Ncol_pos_R3.mLb.clN_peak_6875	NC_064039.1	4293393	4294981	+	1162	NA	Intergenic	Intergenic	-2823	Nvec_vc1.1_LOC5506695	Nvec_vc1.1_LOC5506695	Nvec_vc1.1_XM_032375140			LOC5506695			NA
Ncol_pos_R3.mLb.clN_peak_3220	NC_064036.1	3712194	3712930	+	1162	NA	exon (Nvec_vc1.1_LOC5510062, exon 1 of 8)	-exon (Nvec_vc1.1_LOC5510062, exon 1 of 8)	187	Nvec_vc1.1_LOC5510062	Nvec_vc1.1_LOC5510062	Nvec_vc1.1_XM_001630513			LOC5510062			NA
Ncol_pos_R3.mLb.clN_peak_7722	NC_064039.1	15516016	15516507	+	1161	NA	TTS (Nvec_vc1.1_LOC116609452)	-TTS (Nvec_vc1.1_LOC116609452)	896	Nvec_vc1.1_LOC5502007	Nvec_vc1.1_LOC5502007	Nvec_vc1.1_XM_032370284			LOC5502007			NA
Ncol_pos_R3.mLb.clN_peak_5046	NC_064037.1	9997349	9997855	+	1160	NA	promoter-TSS (Nvec_vc1.1_LOC5513725)	-promoter-TSS (Nvec_vc1.1_LOC5513725)	-1	Nvec_vc1.1_LOC5513728	Nvec_vc1.1_LOC5513728	Nvec_vc1.1_XM_032383278			LOC5513728			NA
Ncol_pos_R3.mLb.clN_peak_13422	NC_064045.1	11214871	11215717	+	1160	NA	promoter-TSS (Nvec_vc1.1_LOC116603929)	-promoter-TSS (Nvec_vc1.1_LOC116603929)	12	Nvec_vc1.1_LOC5520582	Nvec_vc1.1_LOC5520582	Nvec_vc1.1_XM_048720312			LOC5520582			NA
Ncol_pos_R3.mLb.clN_peak_1583	NC_064035.1	2928639	2929388	+	1159	NA	promoter-TSS (Nvec_vc1.1_LOC5515542)	-promoter-TSS (Nvec_vc1.1_LOC5515542)	-12	Nvec_vc1.1_LOC5515589	Nvec_vc1.1_LOC5515589	Nvec_vc1.1_XM_001635666			LOC5515589			NA
Ncol_pos_R3.mLb.clN_peak_260	NC_064034.1	4316662	4317441	+	1159	NA	promoter-TSS (Nvec_vc1.1_LOC5517127)	-promoter-TSS (Nvec_vc1.1_LOC5517127)	31	Nvec_vc1.1_LOC5517127	Nvec_vc1.1_LOC5517127	Nvec_vc1.1_XM_001637106			LOC5517127			NA
Ncol_pos_R3.mLb.clN_peak_1918	NC_064035.1	7091719	7093679	+	1158	NA	intron (Nvec_vc1.1_LOC5517978, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5517978, intron 1 of 1)	708	Nvec_vc1.1_LOC5517978	Nvec_vc1.1_LOC5517978	Nvec_vc1.1_XM_001637917			LOC5517978			NA
Ncol_pos_R3.mLb.clN_peak_10589	NC_064042.1	11518682	11519177	+	1158	NA	promoter-TSS (Nvec_vc1.1_LOC5500546)	-promoter-TSS (Nvec_vc1.1_LOC5500546)	-8	Nvec_vc1.1_LOC5500546	Nvec_vc1.1_LOC5500546	Nvec_vc1.1_XM_032368952			LOC5500546			NA
Ncol_pos_R3.mLb.clN_peak_3361	NC_064036.1	5875501	5876135	+	1158	NA	promoter-TSS (Nvec_vc1.1_LOC116618482)	-promoter-TSS (Nvec_vc1.1_LOC116618482)	-103	Nvec_vc1.1_LOC116618482	Nvec_vc1.1_LOC116618482	Nvec_vc1.1_XM_032382208			LOC116618482			NA
Ncol_pos_R3.mLb.clN_peak_3246	NC_064036.1	4104142	4105223	+	1158	NA	promoter-TSS (Nvec_vc1.1_LOC5503185)	-promoter-TSS (Nvec_vc1.1_LOC5503185)	46	Nvec_vc1.1_LOC5503186	Nvec_vc1.1_LOC5503186	Nvec_vc1.1_XM_032371473			LOC5503186			NA
Ncol_pos_R3.mLb.clN_peak_9758	NC_064041.1	15115106	15115639	+	1158	NA	exon (Nvec_v1g246439, exon 1 of 1)	-exon (Nvec_v1g246439, exon 1 of 1)	155	Nvec_v1g246439	Nvec_v1g246439	Nvec_v1g246439						NA
Ncol_pos_R3.mLb.clN_peak_10262	NC_064042.1	6046735	6047386	+	1158	NA	promoter-TSS (Nvec_vc1.1_LOC5507081)	-promoter-TSS (Nvec_vc1.1_LOC5507081)	-37	Nvec_vc1.1_LOC5507076	Nvec_vc1.1_LOC5507076	Nvec_vc1.1_XM_001627700			LOC5507076			NA
Ncol_pos_R3.mLb.clN_peak_14912	NC_064047.1	4584487	4585479	+	1157	NA	exon (Nvec_NVE13795, exon 1 of 1)	-exon (Nvec_NVE13795, exon 1 of 1)	792	Nvec_NVE13795	Nvec_NVE13795	Nvec_NVE13795						NA
Ncol_pos_R3.mLb.clN_peak_1234	NC_064034.1	19343932	19344645	+	1157	NA	promoter-TSS (Nvec_vc1.1_LOC5512277)	-promoter-TSS (Nvec_vc1.1_LOC5512277)	-2	Nvec_vc1.1_LOC5512276	Nvec_vc1.1_LOC5512276	Nvec_vc1.1_XM_048731917			LOC5512276			NA
Ncol_pos_R3.mLb.clN_peak_2860	NC_064035.1	19746082	19746834	+	1157	NA	exon (Nvec_NVE4788, exon 1 of 2)	-exon (Nvec_NVE4788, exon 1 of 2)	240	Nvec_NVE4788	Nvec_NVE4788	Nvec_NVE4788						NA
Ncol_pos_R3.mLb.clN_peak_1034	NC_064034.1	16272768	16273468	+	1156	NA	promoter-TSS (Nvec_vc1.1_LOC5511121)	-promoter-TSS (Nvec_vc1.1_LOC5511121)	-97	Nvec_vc1.1_LOC5511121	Nvec_vc1.1_LOC5511121	Nvec_vc1.1_XM_048728273			LOC5511121			NA
Ncol_pos_R3.mLb.clN_peak_1308	NC_064034.1	20635740	20636304	+	1156	NA	promoter-TSS (Nvec_vc1.1_LOC5503934)	-promoter-TSS (Nvec_vc1.1_LOC5503934)	-14	Nvec_vc1.1_LOC5503935	Nvec_vc1.1_LOC5503935	Nvec_vc1.1_XM_048720398			LOC5503935			NA
Ncol_pos_R3.mLb.clN_peak_4900	NC_064037.1	7629813	7630524	+	1156	NA	promoter-TSS (Nvec_v1g239291)	-promoter-TSS (Nvec_v1g239291)	-31	Nvec_v1g239291	Nvec_v1g239291	Nvec_v1g239291						NA
Ncol_pos_R3.mLb.clN_peak_14094	NC_064046.1	5298637	5299309	+	1156	NA	promoter-TSS (Nvec_vc1.1_LOC5518021)	-promoter-TSS (Nvec_vc1.1_LOC5518021)	-30	Nvec_vc1.1_LOC5518021	Nvec_vc1.1_LOC5518021	Nvec_vc1.1_XM_048721247			LOC5518021			NA
Ncol_pos_R3.mLb.clN_peak_6596	NC_064039.1	483238	484174	+	1156	NA	promoter-TSS (Nvec_NVE22329)	-promoter-TSS (Nvec_NVE22329)	-765	Nvec_NVE22329	Nvec_NVE22329	Nvec_NVE22329						NA
Ncol_pos_R3.mLb.clN_peak_5347	NC_064037.1	14656916	14657866	+	1155	NA	TTS (Nvec_vc1.1_LOC5504819)	-TTS (Nvec_vc1.1_LOC5504819)	121	Nvec_vc1.1_LOC5504832	Nvec_vc1.1_LOC5504832	Nvec_vc1.1_XM_048725899			LOC5504832			NA
Ncol_pos_R3.mLb.clN_peak_161	NC_064034.1	3018614	3019161	+	1155	NA	promoter-TSS (Nvec_vc1.1_LOC5509786)	-promoter-TSS (Nvec_vc1.1_LOC5509786)	-7	Nvec_vc1.1_LOC5509786	Nvec_vc1.1_LOC5509786	Nvec_vc1.1_XM_001630260			LOC5509786			NA
Ncol_pos_R3.mLb.clN_peak_1309	NC_064034.1	20644993	20645952	+	1155	NA	intron (Nvec_vc1.1_LOC5503934, intron 15 of 20)	-intron (Nvec_vc1.1_LOC5503934, intron 15 of 20)	9419	Nvec_vc1.1_LOC5503934	Nvec_vc1.1_LOC5503934	Nvec_vc1.1_XM_032372176			LOC5503934			NA
Ncol_pos_R3.mLb.clN_peak_4842	NC_064037.1	6809393	6810018	+	1155	NA	promoter-TSS (Nvec_vc1.1_LOC5519668)	-promoter-TSS (Nvec_vc1.1_LOC5519668)	-135	Nvec_vc1.1_LOC5519669	Nvec_vc1.1_LOC5519669	Nvec_vc1.1_XM_032364528			LOC5519669			NA
Ncol_pos_R3.mLb.clN_peak_15461	NC_064048.1	1451937	1452866	+	1155	NA	promoter-TSS (Nvec_vc1.1_LOC5508260)	-promoter-TSS (Nvec_vc1.1_LOC5508260)	-61	Nvec_vc1.1_LOC5508260	Nvec_vc1.1_LOC5508260	Nvec_vc1.1_XM_048722500			LOC5508260			NA
Ncol_pos_R3.mLb.clN_peak_1993	NC_064035.1	8122033	8123396	+	1155	NA	exon (Nvec_vc1.1_LOC5514291, exon 2 of 14)	-exon (Nvec_vc1.1_LOC5514291, exon 2 of 14)	367	Nvec_vc1.1_LOC5514291	Nvec_vc1.1_LOC5514291	Nvec_vc1.1_XM_001634495			LOC5514291			NA
Ncol_pos_R3.mLb.clN_peak_13526	NC_064045.1	12482181	12482872	+	1155	NA	promoter-TSS (Nvec_vc1.1_LOC5520618)	-promoter-TSS (Nvec_vc1.1_LOC5520618)	48	Nvec_vc1.1_LOC5520506	Nvec_vc1.1_LOC5520506	Nvec_vc1.1_XM_048719854			LOC5520506			NA
Ncol_pos_R3.mLb.clN_peak_8270	NC_064040.1	7603632	7604196	+	1154	NA	exon (Nvec_vc1.1_LOC5520789, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5520789, exon 1 of 10)	193	Nvec_vc1.1_LOC5520789	Nvec_vc1.1_LOC5520789	Nvec_vc1.1_XM_032365924			LOC5520789			NA
Ncol_pos_R3.mLb.clN_peak_3700	NC_064036.1	10599951	10600315	+	1153	NA	exon (Nvec_vc1.1_LOC116614000, exon 3 of 19)	-exon (Nvec_vc1.1_LOC116614000, exon 3 of 19)	5594	Nvec_vc1.1_LOC116614000	Nvec_vc1.1_LOC116614000	Nvec_vc1.1_XM_048725163			LOC116614000			NA
Ncol_pos_R3.mLb.clN_peak_6761	NC_064039.1	2865009	2865888	+	1153	NA	promoter-TSS (Nvec_vc1.1_LOC5514650)	-promoter-TSS (Nvec_vc1.1_LOC5514650)	16	Nvec_vc1.1_LOC5514650	Nvec_vc1.1_LOC5514650	Nvec_vc1.1_XM_048728724			LOC5514650			NA
Ncol_pos_R3.mLb.clN_peak_7410	NC_064039.1	10905716	10906369	+	1152	NA	promoter-TSS (Nvec_vc1.1_LOC5503807)	-promoter-TSS (Nvec_vc1.1_LOC5503807)	-68	Nvec_vc1.1_LOC5503807	Nvec_vc1.1_LOC5503807	Nvec_vc1.1_XM_001624703			LOC5503807			NA
Ncol_pos_R3.mLb.clN_peak_8242	NC_064040.1	7257448	7258502	+	1152	NA	promoter-TSS (Nvec_vc1.1_LOC5520870)	-promoter-TSS (Nvec_vc1.1_LOC5520870)	-86	Nvec_vc1.1_LOC5520870	Nvec_vc1.1_LOC5520870	Nvec_vc1.1_XM_032365829			LOC5520870			NA
Ncol_pos_R3.mLb.clN_peak_2944	NC_064035.1	21548838	21550250	+	1151	NA	promoter-TSS (Nvec_vc1.1_LOC5513168)	-promoter-TSS (Nvec_vc1.1_LOC5513168)	-221	Nvec_vc1.1_LOC5513186	Nvec_vc1.1_LOC5513186	Nvec_vc1.1_XM_032382691			LOC5513186			NA
Ncol_pos_R3.mLb.clN_peak_4533	NC_064037.1	3111474	3112404	+	1151	NA	promoter-TSS (Nvec_vc1.1_LOC5502210)	-promoter-TSS (Nvec_vc1.1_LOC5502210)	-28	Nvec_vc1.1_LOC5502210	Nvec_vc1.1_LOC5502210	Nvec_vc1.1_XM_001623370			LOC5502210			NA
Ncol_pos_R3.mLb.clN_peak_7843	NC_064040.1	1454935	1455896	+	1151	NA	promoter-TSS (Nvec_vc1.1_LOC5511963)	-promoter-TSS (Nvec_vc1.1_LOC5511963)	2	Nvec_vc1.1_LOC5511963	Nvec_vc1.1_LOC5511963	Nvec_vc1.1_XM_048730184			LOC5511963			NA
Ncol_pos_R3.mLb.clN_peak_2134	NC_064035.1	9738308	9739126	+	1150	NA	intron (Nvec_vc1.1_LOC116604285, intron 1 of 7)	-intron (Nvec_vc1.1_LOC116604285, intron 1 of 7)	278	Nvec_vc1.1_LOC116604285	Nvec_vc1.1_LOC116604285	Nvec_vc1.1_XM_032366450			LOC116604285			NA
Ncol_pos_R3.mLb.clN_peak_6193	NC_064038.1	10079885	10080391	+	1150	NA	promoter-TSS (Nvec_vc1.1_LOC5505646)	-promoter-TSS (Nvec_vc1.1_LOC5505646)	-5	Nvec_vc1.1_LOC5505646	Nvec_vc1.1_LOC5505646	Nvec_vc1.1_XM_001626352			LOC5505646			NA
Ncol_pos_R3.mLb.clN_peak_9545	NC_064041.1	11384910	11387062	+	1150	NA	promoter-TSS (Nvec_vc1.1_LOC5515349)	-promoter-TSS (Nvec_vc1.1_LOC5515349)	151	Nvec_vc1.1_LOC5515313	Nvec_vc1.1_LOC5515313	Nvec_vc1.1_XM_032384997			LOC5515313			NA
Ncol_pos_R3.mLb.clN_peak_479	NC_064034.1	7499478	7500090	+	1150	NA	promoter-TSS (Nvec_vc1.1_LOC5519022)	-promoter-TSS (Nvec_vc1.1_LOC5519022)	-99	Nvec_vc1.1_LOC5519007	Nvec_vc1.1_LOC5519007	Nvec_vc1.1_XM_032363958			LOC5519007			NA
Ncol_pos_R3.mLb.clN_peak_176	NC_064034.1	3222666	3223219	+	1148	NA	exon (Nvec_vc1.1_LOC5506257, exon 1 of 17)	-exon (Nvec_vc1.1_LOC5506257, exon 1 of 17)	150	Nvec_vc1.1_LOC5506257	Nvec_vc1.1_LOC5506257	Nvec_vc1.1_XM_048728380			LOC5506257			NA
Ncol_pos_R3.mLb.clN_peak_1038	NC_064034.1	16387267	16388270	+	1148	NA	promoter-TSS (Nvec_vc1.1_LOC5511117)	-promoter-TSS (Nvec_vc1.1_LOC5511117)	-138	Nvec_vc1.1_LOC5511117	Nvec_vc1.1_LOC5511117	Nvec_vc1.1_XM_032380381			LOC5511117			NA
Ncol_pos_R3.mLb.clN_peak_6844	NC_064039.1	3841134	3842158	+	1148	NA	exon (Nvec_vc1.1_LOC5507360, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5507360, exon 1 of 2)	2476	Nvec_vc1.1_LOC5507360	Nvec_vc1.1_LOC5507360	Nvec_vc1.1_XM_048728569			LOC5507360			NA
Ncol_pos_R3.mLb.clN_peak_10629	NC_064042.1	12137055	12137904	+	1147	NA	promoter-TSS (Nvec_vc1.1_LOC5512372)	-promoter-TSS (Nvec_vc1.1_LOC5512372)	-37	Nvec_vc1.1_LOC5512372	Nvec_vc1.1_LOC5512372	Nvec_vc1.1_XM_001632648			LOC5512372			NA
Ncol_pos_R3.mLb.clN_peak_548	NC_064034.1	8684893	8685464	+	1147	NA	promoter-TSS (Nvec_vc1.1_LOC5520452)	-promoter-TSS (Nvec_vc1.1_LOC5520452)	-19	Nvec_vc1.1_LOC125561075	Nvec_vc1.1_LOC125561075	Nvec_vc1.1_XM_048724241			LOC125561075			NA
Ncol_pos_R3.mLb.clN_peak_7875	NC_064040.1	1848639	1849347	+	1147	NA	promoter-TSS (Nvec_vc1.1_LOC5511987)	-promoter-TSS (Nvec_vc1.1_LOC5511987)	-85	Nvec_vc1.1_LOC5511986	Nvec_vc1.1_LOC5511986	Nvec_vc1.1_XM_032381302			LOC5511986			NA
Ncol_pos_R3.mLb.clN_peak_8704	NC_064040.1	13553945	13554596	+	1147	NA	promoter-TSS (Nvec_vc1.1_LOC5503258)	-promoter-TSS (Nvec_vc1.1_LOC5503258)	23	Nvec_vc1.1_LOC5503268	Nvec_vc1.1_LOC5503268	Nvec_vc1.1_XM_048729966			LOC5503268			NA
Ncol_pos_R3.mLb.clN_peak_5510	NC_064037.1	16586411	16586974	+	1147	NA	exon (Nvec_vc1.1_LOC5513926, exon 1 of 14)	-exon (Nvec_vc1.1_LOC5513926, exon 1 of 14)	166	Nvec_vc1.1_LOC5513926	Nvec_vc1.1_LOC5513926	Nvec_vc1.1_XM_032383565			LOC5513926			NA
Ncol_pos_R3.mLb.clN_peak_13434	NC_064045.1	11550740	11551258	+	1146	NA	promoter-TSS (Nvec_vc1.1_LOC5520567)	-promoter-TSS (Nvec_vc1.1_LOC5520567)	-3	Nvec_vc1.1_LOC5520567	Nvec_vc1.1_LOC5520567	Nvec_vc1.1_XM_032365492			LOC5520567			NA
