PeakID (cmd=annotatePeaks.pl Ncol_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R1.mLb.clN_peak_646	NC_064034.1	11344600	11346223	+	1297	NA	exon (Nvec_vc1.1_LOC5517467, exon 1 of 23)	-exon (Nvec_vc1.1_LOC5517467, exon 1 of 23)	766	Nvec_vc1.1_LOC5517467	Nvec_vc1.1_LOC5517467	Nvec_vc1.1_XM_032361853			LOC5517467			NA
Ncol_pos_R1.mLb.clN_peak_2266	NC_064035.1	17253868	17255589	+	1297	NA	promoter-TSS (Nvec_vc1.1_LOC5515825)	-promoter-TSS (Nvec_vc1.1_LOC5515825)	-461	Nvec_vc1.1_LOC5515825	Nvec_vc1.1_LOC5515825	Nvec_vc1.1_XM_032385582			LOC5515825			NA
Ncol_pos_R1.mLb.clN_peak_8583	NC_064042.1	147846	148524	+	1295	NA	promoter-TSS (Nvec_vc1.1_LOC5501687)	-promoter-TSS (Nvec_vc1.1_LOC5501687)	-115	Nvec_vc1.1_LOC5501687	Nvec_vc1.1_LOC5501687	Nvec_vc1.1_XM_032369983			LOC5501687			NA
Ncol_pos_R1.mLb.clN_peak_9793	NC_064043.1	6031067	6032065	+	1294	NA	promoter-TSS (Nvec_vc1.1_LOC116604566)	-promoter-TSS (Nvec_vc1.1_LOC116604566)	-57	Nvec_vc1.1_LOC5522093	Nvec_vc1.1_LOC5522093	Nvec_vc1.1_XM_048733363			LOC5522093			NA
Ncol_pos_R1.mLb.clN_peak_7368	NC_064040.1	10030950	10031665	+	1294	NA	exon (Nvec_vc1.1_LOC5518927, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5518927, exon 1 of 10)	128	Nvec_vc1.1_LOC5518927	Nvec_vc1.1_LOC5518927	Nvec_vc1.1_XM_001638799			LOC5518927			NA
Ncol_pos_R1.mLb.clN_peak_3961	NC_064037.1	3164577	3165234	+	1293	NA	exon (Nvec_vc1.1_LOC5502211, exon 1 of 6)	-exon (Nvec_vc1.1_LOC5502211, exon 1 of 6)	114	Nvec_vc1.1_LOC5502211	Nvec_vc1.1_LOC5502211	Nvec_vc1.1_XM_001623382			LOC5502211			NA
Ncol_pos_R1.mLb.clN_peak_5384	NC_064038.1	10179571	10180631	+	1293	NA	promoter-TSS (Nvec_vc1.1_LOC5505634)	-promoter-TSS (Nvec_vc1.1_LOC5505634)	-69	Nvec_vc1.1_LOC5505634	Nvec_vc1.1_LOC5505634	Nvec_vc1.1_XM_001626348			LOC5505634			NA
Ncol_pos_R1.mLb.clN_peak_741	NC_064034.1	12965065	12965796	+	1293	NA	promoter-TSS (Nvec_vc1.1_LOC116620087)	-promoter-TSS (Nvec_vc1.1_LOC116620087)	-124	Nvec_vc1.1_LOC116620087	Nvec_vc1.1_LOC116620087	Nvec_vc1.1_XM_032385627			LOC116620087			NA
Ncol_pos_R1.mLb.clN_peak_4831	NC_064037.1	17205736	17206668	+	1293	NA	promoter-TSS (Nvec_vc1.1_LOC5511311)	-promoter-TSS (Nvec_vc1.1_LOC5511311)	-16	Nvec_vc1.1_LOC5511311	Nvec_vc1.1_LOC5511311	Nvec_vc1.1_XM_032380600			LOC5511311			NA
Ncol_pos_R1.mLb.clN_peak_9270	NC_064042.1	12049734	12050396	+	1291	NA	promoter-TSS (Nvec_vc1.1_LOC5512374)	-promoter-TSS (Nvec_vc1.1_LOC5512374)	66	Nvec_vc1.1_LOC5512374	Nvec_vc1.1_LOC5512374	Nvec_vc1.1_XM_032381812			LOC5512374			NA
Ncol_pos_R1.mLb.clN_peak_8889	NC_064042.1	5287361	5288350	+	1291	NA	promoter-TSS (Nvec_vc1.1_LOC5511001)	-promoter-TSS (Nvec_vc1.1_LOC5511001)	-118	Nvec_vc1.1_LOC5511001	Nvec_vc1.1_LOC5511001	Nvec_vc1.1_XM_032380186			LOC5511001			NA
Ncol_pos_R1.mLb.clN_peak_5679	NC_064038.1	17695842	17696461	+	1290	NA	promoter-TSS (Nvec_vc1.1_LOC116610661)	-promoter-TSS (Nvec_vc1.1_LOC116610661)	-47	Nvec_vc1.1_LOC116610661	Nvec_vc1.1_LOC116610661	Nvec_vc1.1_XM_048727800			LOC116610661			NA
Ncol_pos_R1.mLb.clN_peak_8229	NC_064041.1	9815445	9815982	+	1289	NA	intron (Nvec_vc1.1_LOC5519396, intron 1 of 38)	-intron (Nvec_vc1.1_LOC5519396, intron 1 of 38)	1254	Nvec_vc1.1_LOC5519396	Nvec_vc1.1_LOC5519396	Nvec_vc1.1_XM_048730914			LOC5519396			NA
Ncol_pos_R1.mLb.clN_peak_3051	NC_064036.1	8396873	8397531	+	1289	NA	promoter-TSS (Nvec_vc1.1_LOC5500621)	-promoter-TSS (Nvec_vc1.1_LOC5500621)	57	Nvec_vc1.1_LOC5500621	Nvec_vc1.1_LOC5500621	Nvec_vc1.1_XM_032369021			LOC5500621			NA
Ncol_pos_R1.mLb.clN_peak_2777	NC_064036.1	4050549	4051455	+	1289	NA	promoter-TSS (Nvec_vc1.1_LOC5514209)	-promoter-TSS (Nvec_vc1.1_LOC5514209)	-26	Nvec_vc1.1_LOC5514222	Nvec_vc1.1_LOC5514222	Nvec_vc1.1_XM_048725692			LOC5514222			NA
Ncol_pos_R1.mLb.clN_peak_11061	NC_064044.1	13232250	13233124	+	1289	NA	promoter-TSS (Nvec_vc1.1_LOC5517545)	-promoter-TSS (Nvec_vc1.1_LOC5517545)	-13	Nvec_vc1.1_LOC5517545	Nvec_vc1.1_LOC5517545	Nvec_vc1.1_XM_032361960			LOC5517545			NA
Ncol_pos_R1.mLb.clN_peak_1270	NC_064035.1	1523761	1524494	+	1288	NA	intron (Nvec_vc1.1_LOC5518329, intron 1 of 39)	-intron (Nvec_vc1.1_LOC5518329, intron 1 of 39)	280	Nvec_vc1.1_LOC5518329	Nvec_vc1.1_LOC5518329	Nvec_vc1.1_XM_048724116			LOC5518329			NA
Ncol_pos_R1.mLb.clN_peak_8685	NC_064042.1	1700069	1700717	+	1288	NA	promoter-TSS (Nvec_vc1.1_LOC5509958)	-promoter-TSS (Nvec_vc1.1_LOC5509958)	-62	Nvec_vc1.1_LOC5509958	Nvec_vc1.1_LOC5509958	Nvec_vc1.1_XM_048732166			LOC5509958			NA
Ncol_pos_R1.mLb.clN_peak_234	NC_064034.1	4484184	4484935	+	1286	NA	promoter-TSS (Nvec_vc1.1_LOC116621203)	-promoter-TSS (Nvec_vc1.1_LOC116621203)	66	Nvec_vc1.1_LOC116621203	Nvec_vc1.1_LOC116621203	Nvec_vc1.1_XM_032387258			LOC116621203			NA
Ncol_pos_R1.mLb.clN_peak_7252	NC_064040.1	8317641	8318439	+	1286	NA	promoter-TSS (Nvec_vc1.1_LOC5513041)	-promoter-TSS (Nvec_vc1.1_LOC5513041)	16	Nvec_vc1.1_LOC5513041	Nvec_vc1.1_LOC5513041	Nvec_vc1.1_XM_001633252			LOC5513041			NA
Ncol_pos_R1.mLb.clN_peak_5129	NC_064038.1	5592073	5592698	+	1286	NA	promoter-TSS (Nvec_vc1.1_LOC5508969)	-promoter-TSS (Nvec_vc1.1_LOC5508969)	-91	Nvec_vc1.1_LOC5508969	Nvec_vc1.1_LOC5508969	Nvec_vc1.1_XM_001629477			LOC5508969			NA
Ncol_pos_R1.mLb.clN_peak_653	NC_064034.1	11448333	11449161	+	1285	NA	promoter-TSS (Nvec_vc1.1_LOC5517400)	-promoter-TSS (Nvec_vc1.1_LOC5517400)	37	Nvec_vc1.1_LOC5517400	Nvec_vc1.1_LOC5517400	Nvec_vc1.1_XM_001637352			LOC5517400			NA
Ncol_pos_R1.mLb.clN_peak_1884	NC_064035.1	10958270	10958749	+	1284	NA	promoter-TSS (Nvec_vc1.1_LOC5521147)	-promoter-TSS (Nvec_vc1.1_LOC5521147)	46	Nvec_vc1.1_LOC5521147	Nvec_vc1.1_LOC5521147	Nvec_vc1.1_XM_032366336			LOC5521147			NA
Ncol_pos_R1.mLb.clN_peak_13761	NC_064048.1	5189104	5189816	+	1284	NA	promoter-TSS (Nvec_vc1.1_LOC116604709)	-promoter-TSS (Nvec_vc1.1_LOC116604709)	-75	Nvec_vc1.1_LOC116604709	Nvec_vc1.1_LOC116604709	Nvec_vc1.1_XM_032367437			LOC116604709			NA
Ncol_pos_R1.mLb.clN_peak_6922	NC_064040.1	3288389	3288966	+	1284	NA	TTS (Nvec_vc1.1_LOC5514896)	-TTS (Nvec_vc1.1_LOC5514896)	165	Nvec_vc1.1_LOC116619604	Nvec_vc1.1_LOC116619604	Nvec_vc1.1_XM_048730406			LOC116619604			NA
Ncol_pos_R1.mLb.clN_peak_2806	NC_064036.1	4524005	4524559	+	1283	NA	intron (Nvec_vc1.1_LOC5512587, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5512587, intron 1 of 7)	194	Nvec_vc1.1_LOC5512587	Nvec_vc1.1_LOC5512587	Nvec_vc1.1_XM_032382055			LOC5512587			NA
Ncol_pos_R1.mLb.clN_peak_671	NC_064034.1	11710856	11711793	+	1282	NA	TTS (Nvec_vc1.1_LOC5517446)	-TTS (Nvec_vc1.1_LOC5517446)	2467	Nvec_vc1.1_LOC5517446	Nvec_vc1.1_LOC5517446	Nvec_vc1.1_XM_032361814			LOC5517446			NA
Ncol_pos_R1.mLb.clN_peak_2121	NC_064035.1	15147065	15147556	+	1282	NA	promoter-TSS (Nvec_vc1.1_LOC5521847)	-promoter-TSS (Nvec_vc1.1_LOC5521847)	30	Nvec_vc1.1_LOC5521847	Nvec_vc1.1_LOC5521847	Nvec_vc1.1_XM_048720780			LOC5521847			NA
Ncol_pos_R1.mLb.clN_peak_6837	NC_064040.1	1409050	1410070	+	1282	NA	promoter-TSS (Nvec_vc1.1_LOC5511935)	-promoter-TSS (Nvec_vc1.1_LOC5511935)	205	Nvec_vc1.1_LOC5499407	Nvec_vc1.1_LOC5499407	Nvec_vc1.1_XM_048730558			LOC5499407			NA
Ncol_pos_R1.mLb.clN_peak_10700	NC_064044.1	7044420	7045140	+	1281	NA	promoter-TSS (Nvec_vc1.1_LOC116613083)	-promoter-TSS (Nvec_vc1.1_LOC116613083)	-61	Nvec_vc1.1_LOC116613083	Nvec_vc1.1_LOC116613083	Nvec_vc1.1_XM_032373697			LOC116613083			NA
Ncol_pos_R1.mLb.clN_peak_12312	NC_064046.1	5202476	5203209	+	1281	NA	promoter-TSS (Nvec_vc1.1_LOC5518086)	-promoter-TSS (Nvec_vc1.1_LOC5518086)	65	Nvec_vc1.1_LOC5518086	Nvec_vc1.1_LOC5518086	Nvec_vc1.1_XM_032362543			LOC5518086			NA
Ncol_pos_R1.mLb.clN_peak_5577	NC_064038.1	13881093	13881999	+	1281	NA	promoter-TSS (Nvec_vc1.1_LOC5514000)	-promoter-TSS (Nvec_vc1.1_LOC5514000)	-12	Nvec_vc1.1_LOC5514000	Nvec_vc1.1_LOC5514000	Nvec_vc1.1_XM_001634121			LOC5514000			NA
Ncol_pos_R1.mLb.clN_peak_8129	NC_064041.1	7431508	7432094	+	1281	NA	TTS (Nvec_vc1.1_LOC5515241)	-TTS (Nvec_vc1.1_LOC5515241)	189	Nvec_vc1.1_LOC5515240	Nvec_vc1.1_LOC5515240	Nvec_vc1.1_XM_001635331			LOC5515240			NA
Ncol_pos_R1.mLb.clN_peak_8784	NC_064042.1	3214734	3215262	+	1281	NA	TTS (Nvec_vc1.1_LOC5517242)	-TTS (Nvec_vc1.1_LOC5517242)	142	Nvec_vc1.1_LOC5498091	Nvec_vc1.1_LOC5498091	Nvec_vc1.1_XM_048732575			LOC5498091			NA
Ncol_pos_R1.mLb.clN_peak_1521	NC_064035.1	5295472	5296330	+	1280	NA	promoter-TSS (Nvec_vc1.1_LOC5505205)	-promoter-TSS (Nvec_vc1.1_LOC5505205)	-74	Nvec_vc1.1_LOC5505670	Nvec_vc1.1_LOC5505670	Nvec_vc1.1_XM_048720475			LOC5505670			NA
Ncol_pos_R1.mLb.clN_peak_13783	NC_064048.1	5724711	5725319	+	1280	NA	exon (Nvec_vc1.1_LOC5511378, exon 1 of 11)	-exon (Nvec_vc1.1_LOC5511378, exon 1 of 11)	105	Nvec_vc1.1_LOC5511378	Nvec_vc1.1_LOC5511378	Nvec_vc1.1_XM_048722848			LOC5511378			NA
Ncol_pos_R1.mLb.clN_peak_12333	NC_064046.1	6019382	6020344	+	1279	NA	promoter-TSS (Nvec_vc1.1_LOC5518066)	-promoter-TSS (Nvec_vc1.1_LOC5518066)	38	Nvec_vc1.1_LOC5518065	Nvec_vc1.1_LOC5518065	Nvec_vc1.1_XM_001638008			LOC5518065			NA
Ncol_pos_R1.mLb.clN_peak_7684	NC_064040.1	15400301	15401160	+	1279	NA	exon (Nvec_vc1.1_LOC116618019, exon 6 of 6)	-exon (Nvec_vc1.1_LOC116618019, exon 6 of 6)	13698	Nvec_vc1.1_LOC116618019	Nvec_vc1.1_LOC116618019	Nvec_vc1.1_XM_032381258			LOC116618019			NA
Ncol_pos_R1.mLb.clN_peak_12950	NC_064047.1	2519911	2520656	+	1279	NA	intron (Nvec_vc1.1_LOC5518826, intron 3 of 20)	-intron (Nvec_vc1.1_LOC5518826, intron 3 of 20)	1871	Nvec_vc1.1_LOC5518826	Nvec_vc1.1_LOC5518826	Nvec_vc1.1_XM_048721831			LOC5518826			NA
Ncol_pos_R1.mLb.clN_peak_7658	NC_064040.1	15105346	15106043	+	1278	NA	promoter-TSS (Nvec_vc1.1_LOC5511865)	-promoter-TSS (Nvec_vc1.1_LOC5511865)	98	Nvec_vc1.1_LOC5511865	Nvec_vc1.1_LOC5511865	Nvec_vc1.1_XM_001632180			LOC5511865			NA
Ncol_pos_R1.mLb.clN_peak_7591	NC_064040.1	13826145	13826846	+	1277	NA	promoter-TSS (Nvec_vc1.1_LOC5502495)	-promoter-TSS (Nvec_vc1.1_LOC5502495)	27	Nvec_vc1.1_LOC5502496	Nvec_vc1.1_LOC5502496	Nvec_vc1.1_XM_032370747			LOC5502496			NA
Ncol_pos_R1.mLb.clN_peak_8588	NC_064042.1	217681	218719	+	1276	NA	exon (Nvec_vc1.1_LOC116608807, exon 1 of 5)	-exon (Nvec_vc1.1_LOC116608807, exon 1 of 5)	395	Nvec_vc1.1_LOC116608807	Nvec_vc1.1_LOC116608807	Nvec_vc1.1_XM_048732721			LOC116608807			NA
Ncol_pos_R1.mLb.clN_peak_11481	NC_064045.1	6379806	6380612	+	1276	NA	promoter-TSS (Nvec_vc1.1_LOC5508303)	-promoter-TSS (Nvec_vc1.1_LOC5508303)	13	Nvec_vc1.1_LOC5508303	Nvec_vc1.1_LOC5508303	Nvec_vc1.1_XM_001628843			LOC5508303			NA
Ncol_pos_R1.mLb.clN_peak_9007	NC_064042.1	7484623	7485200	+	1275	NA	promoter-TSS (Nvec_vc1.1_LOC116601905)	-promoter-TSS (Nvec_vc1.1_LOC116601905)	-11	Nvec_vc1.1_LOC116601905	Nvec_vc1.1_LOC116601905	Nvec_vc1.1_XM_032362776			LOC116601905			NA
Ncol_pos_R1.mLb.clN_peak_5968	NC_064039.1	3908009	3908959	+	1275	NA	promoter-TSS (Nvec_vc1.1_LOC5507364)	-promoter-TSS (Nvec_vc1.1_LOC5507364)	-15	Nvec_vc1.1_LOC5507364	Nvec_vc1.1_LOC5507364	Nvec_vc1.1_XM_001627966			LOC5507364			NA
Ncol_pos_R1.mLb.clN_peak_1290	NC_064035.1	1889281	1889899	+	1274	NA	exon (Nvec_vc1.1_LOC116611527, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116611527, exon 1 of 1)	178	Nvec_vc1.1_LOC116611527	Nvec_vc1.1_LOC116611527	Nvec_vc1.1_XM_032371878			LOC116611527			NA
Ncol_pos_R1.mLb.clN_peak_4221	NC_064037.1	6715842	6716504	+	1274	NA	promoter-TSS (Nvec_vc1.1_LOC116603414)	-promoter-TSS (Nvec_vc1.1_LOC116603414)	-917	Nvec_vc1.1_LOC116603414	Nvec_vc1.1_LOC116603414	Nvec_vc1.1_XM_032364563			LOC116603414			NA
Ncol_pos_R1.mLb.clN_peak_5699	NC_064038.1	18106479	18107371	+	1274	NA	promoter-TSS (Nvec_vc1.1_LOC5511822)	-promoter-TSS (Nvec_vc1.1_LOC5511822)	-187	Nvec_vc1.1_LOC5511822	Nvec_vc1.1_LOC5511822	Nvec_vc1.1_XM_001632124			LOC5511822			NA
Ncol_pos_R1.mLb.clN_peak_6095	NC_064039.1	5842343	5842957	+	1273	NA	promoter-TSS (Nvec_vc1.1_LOC5521551)	-promoter-TSS (Nvec_vc1.1_LOC5521551)	-1	Nvec_vc1.1_LOC5521550	Nvec_vc1.1_LOC5521550	Nvec_vc1.1_XM_032366809			LOC5521550			NA
Ncol_pos_R1.mLb.clN_peak_94	NC_064034.1	2484476	2485316	+	1273	NA	promoter-TSS (Nvec_vc1.1_LOC5509821)	-promoter-TSS (Nvec_vc1.1_LOC5509821)	80	Nvec_vc1.1_LOC5509821	Nvec_vc1.1_LOC5509821	Nvec_vc1.1_XM_001630284			LOC5509821			NA
Ncol_pos_R1.mLb.clN_peak_13205	NC_064047.1	8204398	8205290	+	1273	NA	promoter-TSS (Nvec_vc1.1_LOC5507455)	-promoter-TSS (Nvec_vc1.1_LOC5507455)	-185	Nvec_vc1.1_LOC5507455	Nvec_vc1.1_LOC5507455	Nvec_vc1.1_XM_001628058			LOC5507455			NA
Ncol_pos_R1.mLb.clN_peak_1774	NC_064035.1	9371095	9372078	+	1272	NA	promoter-TSS (Nvec_vc1.1_LOC5521345)	-promoter-TSS (Nvec_vc1.1_LOC5521345)	-60	Nvec_vc1.1_LOC5521344	Nvec_vc1.1_LOC5521344	Nvec_vc1.1_XM_048723583			LOC5521344			NA
Ncol_pos_R1.mLb.clN_peak_4381	NC_064037.1	9487581	9488523	+	1272	NA	promoter-TSS (Nvec_vc1.1_LOC5522239)	-promoter-TSS (Nvec_vc1.1_LOC5522239)	-6	Nvec_vc1.1_LOC5522239	Nvec_vc1.1_LOC5522239	Nvec_vc1.1_XM_001641933			LOC5522239			NA
Ncol_pos_R1.mLb.clN_peak_12997	NC_064047.1	3722095	3722685	+	1272	NA	promoter-TSS (Nvec_vc1.1_LOC5516654)	-promoter-TSS (Nvec_vc1.1_LOC5516654)	-51	Nvec_vc1.1_LOC116603586	Nvec_vc1.1_LOC116603586	Nvec_vc1.1_XM_048721480			LOC116603586			NA
Ncol_pos_R1.mLb.clN_peak_11382	NC_064045.1	4686431	4686942	+	1271	NA	promoter-TSS (Nvec_vc1.1_LOC5509657)	-promoter-TSS (Nvec_vc1.1_LOC5509657)	-312	Nvec_vc1.1_LOC5509657	Nvec_vc1.1_LOC5509657	Nvec_vc1.1_XM_001630079			LOC5509657			NA
Ncol_pos_R1.mLb.clN_peak_171	NC_064034.1	3495072	3495964	+	1270	NA	promoter-TSS (Nvec_vc1.1_LOC5504886)	-promoter-TSS (Nvec_vc1.1_LOC5504886)	-3	Nvec_vc1.1_LOC5504886	Nvec_vc1.1_LOC5504886	Nvec_vc1.1_XM_001625703			LOC5504886			NA
Ncol_pos_R1.mLb.clN_peak_11017	NC_064044.1	12564769	12565659	+	1270	NA	promoter-TSS (Nvec_vc1.1_LOC5514760)	-promoter-TSS (Nvec_vc1.1_LOC5514760)	-36	Nvec_vc1.1_LOC5514760	Nvec_vc1.1_LOC5514760	Nvec_vc1.1_XM_048734688			LOC5514760			NA
Ncol_pos_R1.mLb.clN_peak_5424	NC_064038.1	10826071	10827122	+	1269	NA	promoter-TSS (Nvec_vc1.1_LOC5517666)	-promoter-TSS (Nvec_vc1.1_LOC5517666)	-99	Nvec_vc1.1_LOC5517666	Nvec_vc1.1_LOC5517666	Nvec_vc1.1_XM_001637631			LOC5517666			NA
Ncol_pos_R1.mLb.clN_peak_14019	NC_064048.1	10342061	10342808	+	1268	NA	promoter-TSS (Nvec_vc1.1_LOC5514538)	-promoter-TSS (Nvec_vc1.1_LOC5514538)	99	Nvec_vc1.1_LOC5514538	Nvec_vc1.1_LOC5514538	Nvec_vc1.1_XM_032384104			LOC5514538			NA
Ncol_pos_R1.mLb.clN_peak_5125	NC_064038.1	5527096	5530397	+	1268	NA	promoter-TSS (Nvec_vc1.1_LOC116616011)	-promoter-TSS (Nvec_vc1.1_LOC116616011)	-998	Nvec_vc1.1_LOC116616011	Nvec_vc1.1_LOC116616011	Nvec_vc1.1_XM_032377802			LOC116616011			NA
Ncol_pos_R1.mLb.clN_peak_11715	NC_064045.1	10732056	10733079	+	1268	NA	promoter-TSS (Nvec_vc1.1_LOC5506101)	-promoter-TSS (Nvec_vc1.1_LOC5506101)	-46	Nvec_vc1.1_LOC5506101	Nvec_vc1.1_LOC5506101	Nvec_vc1.1_XM_001626793			LOC5506101			NA
Ncol_pos_R1.mLb.clN_peak_4691	NC_064037.1	15090072	15091460	+	1267	NA	promoter-TSS (Nvec_vc1.1_LOC116614630)	-promoter-TSS (Nvec_vc1.1_LOC116614630)	88	Nvec_vc1.1_LOC116614630	Nvec_vc1.1_LOC116614630	Nvec_vc1.1_XM_032375814			LOC116614630			NA
Ncol_pos_R1.mLb.clN_peak_13598	NC_064048.1	2045844	2046693	+	1267	NA	promoter-TSS (Nvec_vc1.1_LOC116610287)	-promoter-TSS (Nvec_vc1.1_LOC116610287)	34	Nvec_vc1.1_LOC116610287	Nvec_vc1.1_LOC116610287	Nvec_vc1.1_XM_048722777			LOC116610287			NA
Ncol_pos_R1.mLb.clN_peak_5354	NC_064038.1	9587726	9588587	+	1266	NA	promoter-TSS (Nvec_vc1.1_LOC5508714)	-promoter-TSS (Nvec_vc1.1_LOC5508714)	-15	Nvec_vc1.1_LOC5508714	Nvec_vc1.1_LOC5508714	Nvec_vc1.1_XM_001629238			LOC5508714			NA
Ncol_pos_R1.mLb.clN_peak_12305	NC_064046.1	5097764	5098210	+	1266	NA	promoter-TSS (Nvec_vc1.1_LOC5518037)	-promoter-TSS (Nvec_vc1.1_LOC5518037)	151	Nvec_vc1.1_LOC5518036	Nvec_vc1.1_LOC5518036	Nvec_vc1.1_XM_001638022			LOC5518036			NA
Ncol_pos_R1.mLb.clN_peak_13195	NC_064047.1	7848663	7849358	+	1266	NA	promoter-TSS (Nvec_vc1.1_LOC5510282)	-promoter-TSS (Nvec_vc1.1_LOC5510282)	-72	Nvec_vc1.1_LOC5510282	Nvec_vc1.1_LOC5510282	Nvec_vc1.1_XM_001630698			LOC5510282			NA
Ncol_pos_R1.mLb.clN_peak_8481	NC_064041.1	14979701	14981422	+	1265	NA	intron (Nvec_vc1.1_LOC5509397, intron 4 of 41)	-intron (Nvec_vc1.1_LOC5509397, intron 4 of 41)	8868	Nvec_vc1.1_LOC5509397	Nvec_vc1.1_LOC5509397	Nvec_vc1.1_XM_032378291			LOC5509397			NA
Ncol_pos_R1.mLb.clN_peak_3250	NC_064036.1	11497369	11498044	+	1265	NA	TTS (Nvec_vc1.1_LOC5519985)	-TTS (Nvec_vc1.1_LOC5519985)	114	Nvec_vc1.1_LOC5519986	Nvec_vc1.1_LOC5519986	Nvec_vc1.1_XM_001639798			LOC5519986			NA
Ncol_pos_R1.mLb.clN_peak_12123	NC_064046.1	2542160	2542457	+	1264	NA	promoter-TSS (Nvec_vc1.1_LOC116618816)	-promoter-TSS (Nvec_vc1.1_LOC116618816)	-37	Nvec_vc1.1_LOC116618816	Nvec_vc1.1_LOC116618816	Nvec_vc1.1_XM_032382936			LOC116618816			NA
Ncol_pos_R1.mLb.clN_peak_5362	NC_064038.1	9784559	9785422	+	1264	NA	promoter-TSS (Nvec_NVE4291)	-promoter-TSS (Nvec_NVE4291)	-24	Nvec_NVE4291	Nvec_NVE4291	Nvec_NVE4291						NA
Ncol_pos_R1.mLb.clN_peak_11446	NC_064045.1	5813175	5814477	+	1264	NA	promoter-TSS (Nvec_v1g123962)	-promoter-TSS (Nvec_v1g123962)	213	Nvec_vc1.1_LOC5500391	Nvec_vc1.1_LOC5500391	Nvec_vc1.1_XM_001621797			LOC5500391			NA
Ncol_pos_R1.mLb.clN_peak_1229	NC_064035.1	903209	904048	+	1264	NA	intron (Nvec_vc1.1_LOC5509104, intron 11 of 22)	-intron (Nvec_vc1.1_LOC5509104, intron 11 of 22)	13387	Nvec_vc1.1_LOC5509104	Nvec_vc1.1_LOC5509104	Nvec_vc1.1_XM_032377964			LOC5509104			NA
Ncol_pos_R1.mLb.clN_peak_1580	NC_064035.1	6100941	6101966	+	1263	NA	promoter-TSS (Nvec_vc1.1_LOC5517873)	-promoter-TSS (Nvec_vc1.1_LOC5517873)	-296	Nvec_vc1.1_LOC5517873	Nvec_vc1.1_LOC5517873	Nvec_vc1.1_XM_001637877			LOC5517873			NA
Ncol_pos_R1.mLb.clN_peak_1645	NC_064035.1	7325833	7326727	+	1262	NA	promoter-TSS (Nvec_vc1.1_LOC5514379)	-promoter-TSS (Nvec_vc1.1_LOC5514379)	-5	Nvec_vc1.1_LOC5514379	Nvec_vc1.1_LOC5514379	Nvec_vc1.1_XM_001634481			LOC5514379			NA
Ncol_pos_R1.mLb.clN_peak_7030	NC_064040.1	4877407	4878794	+	1262	NA	promoter-TSS (Nvec_vc1.1_LOC5507128)	-promoter-TSS (Nvec_vc1.1_LOC5507128)	-251	Nvec_vc1.1_LOC5507128	Nvec_vc1.1_LOC5507128	Nvec_vc1.1_XM_001627750			LOC5507128			NA
Ncol_pos_R1.mLb.clN_peak_6075	NC_064039.1	5526614	5527454	+	1261	NA	promoter-TSS (Nvec_vc1.1_LOC5521422)	-promoter-TSS (Nvec_vc1.1_LOC5521422)	-28	Nvec_vc1.1_LOC5521422	Nvec_vc1.1_LOC5521422	Nvec_vc1.1_XM_032366783			LOC5521422			NA
Ncol_pos_R1.mLb.clN_peak_12671	NC_064046.1	12267956	12269069	+	1261	NA	promoter-TSS (Nvec_vc1.1_LOC5519525)	-promoter-TSS (Nvec_vc1.1_LOC5519525)	-104	Nvec_vc1.1_LOC5519525	Nvec_vc1.1_LOC5519525	Nvec_vc1.1_XM_032364343			LOC5519525			NA
Ncol_pos_R1.mLb.clN_peak_13481	NC_064047.1	14515754	14516471	+	1261	NA	intron (Nvec_vc1.1_LOC5503253, intron 2 of 4)	-intron (Nvec_vc1.1_LOC5503253, intron 2 of 4)	2581	Nvec_v1g134262	Nvec_v1g134262	Nvec_v1g134262						NA
Ncol_pos_R1.mLb.clN_peak_1261	NC_064035.1	1398934	1399717	+	1261	NA	exon (Nvec_vc1.1_LOC5509144, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5509144, exon 1 of 4)	891	Nvec_vc1.1_LOC5509144	Nvec_vc1.1_LOC5509144	Nvec_vc1.1_XM_001629618			LOC5509144			NA
Ncol_pos_R1.mLb.clN_peak_3654	NC_064036.1	17528235	17529034	+	1260	NA	promoter-TSS (Nvec_vc1.1_LOC5511092)	-promoter-TSS (Nvec_vc1.1_LOC5511092)	-25	Nvec_vc1.1_LOC5511103	Nvec_vc1.1_LOC5511103	Nvec_vc1.1_XM_032380368			LOC5511103			NA
Ncol_pos_R1.mLb.clN_peak_8413	NC_064041.1	13707867	13708866	+	1260	NA	intron (Nvec_vc1.1_LOC5516189, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5516189, intron 1 of 5)	671	Nvec_vc1.1_LOC5516189	Nvec_vc1.1_LOC5516189	Nvec_vc1.1_XM_001636228			LOC5516189			NA
