PeakID (cmd=annotatePeaks.pl Fox_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Fox_pos_R2.mLb.clN_peak_17389	NC_064048.1	7913695	7914574	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5509994)	-promoter-TSS (Nvec_vc1.1_LOC5509994)	-173	Nvec_vc1.1_LOC5509994	Nvec_vc1.1_LOC5509994	Nvec_vc1.1_XM_032379083			LOC5509994			NA
Fox_pos_R2.mLb.clN_peak_2704	NC_064035.1	15485507	15486246	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5521869)	-promoter-TSS (Nvec_vc1.1_LOC5521869)	62	Nvec_vc1.1_LOC5521869	Nvec_vc1.1_LOC5521869	Nvec_vc1.1_XM_048723825			LOC5521869			NA
Fox_pos_R2.mLb.clN_peak_204	NC_064034.1	3326923	3327482	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5501255)	-promoter-TSS (Nvec_vc1.1_LOC5501255)	-34	Nvec_vc1.1_LOC5501255	Nvec_vc1.1_LOC5501255	Nvec_vc1.1_XM_032369602			LOC5501255			NA
Fox_pos_R2.mLb.clN_peak_17489	NC_064048.1	9438708	9439657	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5512433)	-promoter-TSS (Nvec_vc1.1_LOC5512433)	-11	Nvec_vc1.1_LOC116618345	Nvec_vc1.1_LOC116618345	Nvec_vc1.1_XM_048722760			LOC116618345			NA
Fox_pos_R2.mLb.clN_peak_7052	NC_064038.1	16870199	16871005	+	650	NA	exon (Nvec_vc1.1_LOC116615308, exon 1 of 32)	-exon (Nvec_vc1.1_LOC116615308, exon 1 of 32)	156	Nvec_vc1.1_LOC116615308	Nvec_vc1.1_LOC116615308	Nvec_vc1.1_XM_048727574			LOC116615308			NA
Fox_pos_R2.mLb.clN_peak_3827	NC_064036.1	8490687	8491949	+	650	NA	intron (Nvec_vc1.1_LOC5512066, intron 1 of 9)	-intron (Nvec_vc1.1_LOC5512066, intron 1 of 9)	1601	Nvec_vc1.1_LOC5512066	Nvec_vc1.1_LOC5512066	Nvec_vc1.1_XM_032381433			LOC5512066			NA
Fox_pos_R2.mLb.clN_peak_9149	NC_064040.1	9923187	9923488	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC116602309)	-promoter-TSS (Nvec_vc1.1_LOC116602309)	94	Nvec_vc1.1_LOC116602309	Nvec_vc1.1_LOC116602309	Nvec_vc1.1_XM_048730044			LOC116602309			NA
Fox_pos_R2.mLb.clN_peak_13798	NC_064044.1	13833768	13834484	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5517527)	-promoter-TSS (Nvec_vc1.1_LOC5517527)	69	Nvec_vc1.1_LOC5517527	Nvec_vc1.1_LOC5517527	Nvec_vc1.1_XM_032361942			LOC5517527			NA
Fox_pos_R2.mLb.clN_peak_7444	NC_064039.1	3971453	3971842	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5501998)	-promoter-TSS (Nvec_vc1.1_LOC5501998)	64	Nvec_vc1.1_LOC5501998	Nvec_vc1.1_LOC5501998	Nvec_vc1.1_XM_048728773			LOC5501998			NA
Fox_pos_R2.mLb.clN_peak_9154	NC_064040.1	9953216	9954122	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5518930)	-promoter-TSS (Nvec_vc1.1_LOC5518930)	5	Nvec_vc1.1_LOC5518930	Nvec_vc1.1_LOC5518930	Nvec_vc1.1_XM_001638802			LOC5518930			NA
Fox_pos_R2.mLb.clN_peak_15644	NC_064046.1	10268238	10268900	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5513832)	-promoter-TSS (Nvec_vc1.1_LOC5513832)	-78	Nvec_vc1.1_LOC5513832	Nvec_vc1.1_LOC5513832	Nvec_vc1.1_XM_048721099			LOC5513832			NA
Fox_pos_R2.mLb.clN_peak_271	NC_064034.1	4183176	4183693	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5517115)	-promoter-TSS (Nvec_vc1.1_LOC5517115)	-4	Nvec_vc1.1_LOC5517115	Nvec_vc1.1_LOC5517115	Nvec_vc1.1_XM_032387132			LOC5517115			NA
Fox_pos_R2.mLb.clN_peak_8126	NC_064039.1	12750099	12750815	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5520951)	-promoter-TSS (Nvec_vc1.1_LOC5520951)	-102	Nvec_vc1.1_LOC5521048	Nvec_vc1.1_LOC5521048	Nvec_vc1.1_XM_032366184			LOC5521048			NA
Fox_pos_R2.mLb.clN_peak_6882	NC_064038.1	12896363	12896868	+	650	NA	promoter-TSS (Nvec_vc1.1_LOC5514163)	-promoter-TSS (Nvec_vc1.1_LOC5514163)	-2	Nvec_vc1.1_LOC5514163	Nvec_vc1.1_LOC5514163	Nvec_vc1.1_XM_048728061			LOC5514163			NA
Fox_pos_R2.mLb.clN_peak_14254	NC_064045.1	5907831	5908683	+	649	NA	promoter-TSS (Nvec_vc1.1_LOC5506408)	-promoter-TSS (Nvec_vc1.1_LOC5506408)	20	Nvec_vc1.1_LOC5506408	Nvec_vc1.1_LOC5506408	Nvec_vc1.1_XM_032374789			LOC5506408			NA
Fox_pos_R2.mLb.clN_peak_12317	NC_064043.1	7650707	7651012	+	649	NA	promoter-TSS (Nvec_vc1.1_LOC116604610)	-promoter-TSS (Nvec_vc1.1_LOC116604610)	-652	Nvec_vc1.1_LOC116604610	Nvec_vc1.1_LOC116604610	Nvec_vc1.1_XM_032367205			LOC116604610			NA
Fox_pos_R2.mLb.clN_peak_699	NC_064034.1	9688183	9689268	+	649	NA	intron (Nvec_vc1.1_LOC5520333, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5520333, intron 1 of 3)	1215	Nvec_vc1.1_LOC5520333	Nvec_vc1.1_LOC5520333	Nvec_vc1.1_XM_048725039			LOC5520333			NA
Fox_pos_R2.mLb.clN_peak_3024	NC_064035.1	19444720	19445755	+	649	NA	promoter-TSS (Nvec_vc1.1_LOC5525232)	-promoter-TSS (Nvec_vc1.1_LOC5525232)	41	Nvec_vc1.1_LOC5525232	Nvec_vc1.1_LOC5525232	Nvec_vc1.1_XM_032375658			LOC5525232			NA
Fox_pos_R2.mLb.clN_peak_7166	NC_064039.1	692023	692722	+	649	NA	Intergenic	Intergenic	-1666	Nvec_vc1.1_LOC5510525	Nvec_vc1.1_LOC5510525	Nvec_vc1.1_XM_001630926			LOC5510525			NA
Fox_pos_R2.mLb.clN_peak_15577	NC_064046.1	9043080	9043523	+	649	NA	TTS (Nvec_vc1.1_LOC5518531)	-TTS (Nvec_vc1.1_LOC5518531)	177	Nvec_vc1.1_LOC116602127	Nvec_vc1.1_LOC116602127	Nvec_vc1.1_XM_048720922			LOC116602127			NA
Fox_pos_R2.mLb.clN_peak_3689	NC_064036.1	6891113	6891683	+	648	NA	exon (Nvec_vc1.1_LOC5513616, exon 1 of 13)	-exon (Nvec_vc1.1_LOC5513616, exon 1 of 13)	105	Nvec_vc1.1_LOC5513616	Nvec_vc1.1_LOC5513616	Nvec_vc1.1_XM_001633809			LOC5513616			NA
Fox_pos_R2.mLb.clN_peak_14092	NC_064045.1	3873485	3874221	+	648	NA	promoter-TSS (Nvec_vc1.1_LOC5516935)	-promoter-TSS (Nvec_vc1.1_LOC5516935)	-114	Nvec_vc1.1_LOC5516935	Nvec_vc1.1_LOC5516935	Nvec_vc1.1_XM_001636882			LOC5516935			NA
Fox_pos_R2.mLb.clN_peak_13768	NC_064044.1	13439073	13439836	+	648	NA	promoter-TSS (Nvec_vc1.1_LOC5517574)	-promoter-TSS (Nvec_vc1.1_LOC5517574)	84	Nvec_vc1.1_LOC5517574	Nvec_vc1.1_LOC5517574	Nvec_vc1.1_XM_032362019			LOC5517574			NA
Fox_pos_R2.mLb.clN_peak_13504	NC_064044.1	9841682	9842429	+	648	NA	promoter-TSS (Nvec_vc1.1_LOC5500945)	-promoter-TSS (Nvec_vc1.1_LOC5500945)	-72	Nvec_vc1.1_LOC5500945	Nvec_vc1.1_LOC5500945	Nvec_vc1.1_XM_032369316			LOC5500945			NA
Fox_pos_R2.mLb.clN_peak_13887	NC_064044.1	16011104	16011986	+	648	NA	intron (Nvec_NVE11610, intron 1 of 1)	-intron (Nvec_NVE11610, intron 1 of 1)	291	Nvec_NVE11610	Nvec_NVE11610	Nvec_NVE11610						NA
Fox_pos_R2.mLb.clN_peak_9561	NC_064040.1	15888852	15889466	+	647	NA	exon (Nvec_vc1.1_LOC5502521, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5502521, exon 1 of 1)	550	Nvec_vc1.1_LOC5502521	Nvec_vc1.1_LOC5502521	Nvec_vc1.1_XM_001623641			LOC5502521			NA
Fox_pos_R2.mLb.clN_peak_15761	NC_064046.1	11785123	11785828	+	647	NA	intron (Nvec_vc1.1_LOC5519444, intron 2 of 33)	-intron (Nvec_vc1.1_LOC5519444, intron 2 of 33)	5059	Nvec_vc1.1_LOC5519444	Nvec_vc1.1_LOC5519444	Nvec_vc1.1_XM_048720837			LOC5519444			NA
Fox_pos_R2.mLb.clN_peak_8726	NC_064040.1	4877620	4878153	+	647	NA	promoter-TSS (Nvec_vc1.1_LOC5507128)	-promoter-TSS (Nvec_vc1.1_LOC5507128)	-37	Nvec_vc1.1_LOC5507128	Nvec_vc1.1_LOC5507128	Nvec_vc1.1_XM_001627750			LOC5507128			NA
Fox_pos_R2.mLb.clN_peak_13714	NC_064044.1	12897609	12898130	+	646	NA	promoter-TSS (Nvec_vc1.1_LOC5511777)	-promoter-TSS (Nvec_vc1.1_LOC5511777)	-16	Nvec_vc1.1_LOC5511777	Nvec_vc1.1_LOC5511777	Nvec_vc1.1_XM_032381145			LOC5511777			NA
Fox_pos_R2.mLb.clN_peak_15415	NC_064046.1	6451407	6452145	+	646	NA	promoter-TSS (Nvec_vc1.1_LOC5517986)	-promoter-TSS (Nvec_vc1.1_LOC5517986)	47	Nvec_vc1.1_LOC5518005	Nvec_vc1.1_LOC5518005	Nvec_vc1.1_XM_048720581			LOC5518005			NA
Fox_pos_R2.mLb.clN_peak_342	NC_064034.1	4838746	4840565	+	646	NA	promoter-TSS (Nvec_vc1.1_LOC5517210)	-promoter-TSS (Nvec_vc1.1_LOC5517210)	498	Nvec_vc1.1_LOC5517155	Nvec_vc1.1_LOC5517155	Nvec_vc1.1_XM_001637188			LOC5517155			NA
Fox_pos_R2.mLb.clN_peak_8540	NC_064040.1	2421129	2422165	+	646	NA	promoter-TSS (Nvec_vc1.1_LOC5502092)	-promoter-TSS (Nvec_vc1.1_LOC5502092)	-437	Nvec_vc1.1_LOC5502092	Nvec_vc1.1_LOC5502092	Nvec_vc1.1_XM_001623270			LOC5502092			NA
Fox_pos_R2.mLb.clN_peak_16078	NC_064047.1	1256991	1257631	+	646	NA	intron (Nvec_vc1.1_LOC5512803, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5512803, intron 1 of 5)	-4633	Nvec_vc1.1_LOC5512808	Nvec_vc1.1_LOC5512808	Nvec_vc1.1_XM_032382246			LOC5512808			NA
Fox_pos_R2.mLb.clN_peak_13456	NC_064044.1	9046113	9047334	+	646	NA	promoter-TSS (Nvec_vc1.1_LOC5508634)	-promoter-TSS (Nvec_vc1.1_LOC5508634)	230	Nvec_vc1.1_LOC116615631	Nvec_vc1.1_LOC116615631	Nvec_vc1.1_XM_048733983			LOC116615631			NA
Fox_pos_R2.mLb.clN_peak_9589	NC_064040.1	16480813	16481135	+	646	NA	promoter-TSS (Nvec_vc1.1_LOC5516059)	-promoter-TSS (Nvec_vc1.1_LOC5516059)	73	Nvec_vc1.1_LOC5516059	Nvec_vc1.1_LOC5516059	Nvec_vc1.1_XM_001636116			LOC5516059			NA
Fox_pos_R2.mLb.clN_peak_7262	NC_064039.1	1976239	1977095	+	645	NA	promoter-TSS (Nvec_vc1.1_LOC116613163)	-promoter-TSS (Nvec_vc1.1_LOC116613163)	-3	Nvec_vc1.1_LOC116613163	Nvec_vc1.1_LOC116613163	Nvec_vc1.1_XM_048728854			LOC116613163			NA
Fox_pos_R2.mLb.clN_peak_5300	NC_064037.1	7781400	7782202	+	645	NA	intron (Nvec_vc1.1_LOC125561913, intron 1 of 1)	-intron (Nvec_vc1.1_LOC125561913, intron 1 of 1)	3172	Nvec_vc1.1_LOC125561913	Nvec_vc1.1_LOC125561913	Nvec_vc1.1_XM_048726731			LOC125561913			NA
Fox_pos_R2.mLb.clN_peak_3319	NC_064036.1	2217356	2217821	+	645	NA	promoter-TSS (Nvec_vc1.1_LOC5504612)	-promoter-TSS (Nvec_vc1.1_LOC5504612)	8	Nvec_vc1.1_LOC5504612	Nvec_vc1.1_LOC5504612	Nvec_vc1.1_XM_032372936			LOC5504612			NA
Fox_pos_R2.mLb.clN_peak_17160	NC_064048.1	4597746	4598094	+	645	NA	intron (Nvec_vc1.1_LOC125560742, intron 3 of 3)	-intron (Nvec_vc1.1_LOC125560742, intron 3 of 3)	3423	Nvec_vc1.1_LOC125560742	Nvec_vc1.1_LOC125560742	Nvec_vc1.1_XM_048723075			LOC125560742			NA
Fox_pos_R2.mLb.clN_peak_9185	NC_064040.1	10575701	10576217	+	644	NA	promoter-TSS (Nvec_vc1.1_LOC116602321)	-promoter-TSS (Nvec_vc1.1_LOC116602321)	234	Nvec_vc1.1_LOC5518910	Nvec_vc1.1_LOC5518910	Nvec_vc1.1_XM_001638781			LOC5518910			NA
Fox_pos_R2.mLb.clN_peak_12487	NC_064043.1	9662788	9663203	+	644	NA	promoter-TSS (Nvec_vc1.1_LOC5502585)	-promoter-TSS (Nvec_vc1.1_LOC5502585)	70	Nvec_vc1.1_LOC5502585	Nvec_vc1.1_LOC5502585	Nvec_vc1.1_XM_001623703			LOC5502585			NA
Fox_pos_R2.mLb.clN_peak_5023	NC_064037.1	4736033	4737066	+	644	NA	intron (Nvec_vc1.1_LOC125561773, intron 5 of 7)	-intron (Nvec_vc1.1_LOC125561773, intron 5 of 7)	4728	Nvec_vc1.1_LOC5512887	Nvec_vc1.1_LOC5512887	Nvec_vc1.1_XM_032382425			LOC5512887			NA
Fox_pos_R2.mLb.clN_peak_3556	NC_064036.1	5111316	5112783	+	644	NA	promoter-TSS (Nvec_vc1.1_LOC5512647)	-promoter-TSS (Nvec_vc1.1_LOC5512647)	-6	Nvec_vc1.1_LOC5512647	Nvec_vc1.1_LOC5512647	Nvec_vc1.1_XM_032381978			LOC5512647			NA
Fox_pos_R2.mLb.clN_peak_16052	NC_064047.1	950923	951692	+	644	NA	intron (Nvec_vc1.1_LOC5512847, intron 31 of 77)	-intron (Nvec_vc1.1_LOC5512847, intron 31 of 77)	32831	Nvec_vc1.1_LOC5512847	Nvec_vc1.1_LOC5512847	Nvec_vc1.1_XM_032382310			LOC5512847			NA
Fox_pos_R2.mLb.clN_peak_7878	NC_064039.1	9664209	9664926	+	644	NA	promoter-TSS (Nvec_vc1.1_LOC116603447)	-promoter-TSS (Nvec_vc1.1_LOC116603447)	-91	Nvec_vc1.1_LOC116603447	Nvec_vc1.1_LOC116603447	Nvec_vc1.1_XM_048729432			LOC116603447			NA
Fox_pos_R2.mLb.clN_peak_1413	NC_064034.1	19571557	19572253	+	644	NA	exon (Nvec_vc1.1_LOC5507675, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5507675, exon 1 of 1)	138	Nvec_vc1.1_LOC5507675	Nvec_vc1.1_LOC5507675	Nvec_vc1.1_XM_001628234			LOC5507675			NA
Fox_pos_R2.mLb.clN_peak_15824	NC_064046.1	12678750	12679274	+	644	NA	TTS (Nvec_NVE3898)	-TTS (Nvec_NVE3898)	159	Nvec_vc1.1_LOC5519541	Nvec_vc1.1_LOC5519541	Nvec_vc1.1_XM_001639395			LOC5519541			NA
Fox_pos_R2.mLb.clN_peak_6697	NC_064038.1	10107890	10108500	+	644	NA	promoter-TSS (Nvec_vc1.1_LOC5505626)	-promoter-TSS (Nvec_vc1.1_LOC5505626)	-73	Nvec_vc1.1_LOC5505626	Nvec_vc1.1_LOC5505626	Nvec_vc1.1_XM_032373975			LOC5505626			NA
Fox_pos_R2.mLb.clN_peak_1902	NC_064035.1	4854994	4855490	+	644	NA	promoter-TSS (Nvec_vc1.1_LOC5508919)	-promoter-TSS (Nvec_vc1.1_LOC5508919)	55	Nvec_vc1.1_LOC5508919	Nvec_vc1.1_LOC5508919	Nvec_vc1.1_XM_001629436			LOC5508919			NA
Fox_pos_R2.mLb.clN_peak_942	NC_064034.1	12740812	12742457	+	643	NA	Intergenic	Intergenic	-11323	Nvec_vc1.1_LOC5515890	Nvec_vc1.1_LOC5515890	Nvec_vc1.1_XM_032385672			LOC5515890			NA
Fox_pos_R2.mLb.clN_peak_10771	NC_064042.1	2524854	2525342	+	643	NA	promoter-TSS (Nvec_vc1.1_LOC5511646)	-promoter-TSS (Nvec_vc1.1_LOC5511646)	136	Nvec_vc1.1_LOC5511676	Nvec_vc1.1_LOC5511676	Nvec_vc1.1_XM_048732318			LOC5511676			NA
Fox_pos_R2.mLb.clN_peak_3430	NC_064036.1	3627770	3628332	+	643	NA	promoter-TSS (Nvec_vc1.1_LOC5510081)	-promoter-TSS (Nvec_vc1.1_LOC5510081)	99	Nvec_vc1.1_LOC5510081	Nvec_vc1.1_LOC5510081	Nvec_vc1.1_XM_032379126			LOC5510081			NA
Fox_pos_R2.mLb.clN_peak_12285	NC_064043.1	7138361	7138899	+	643	NA	promoter-TSS (Nvec_vc1.1_LOC5522045)	-promoter-TSS (Nvec_vc1.1_LOC5522045)	-5	Nvec_vc1.1_LOC5522045	Nvec_vc1.1_LOC5522045	Nvec_vc1.1_XM_048733229			LOC5522045			NA
Fox_pos_R2.mLb.clN_peak_12601	NC_064043.1	11100951	11101695	+	643	NA	promoter-TSS (Nvec_vc1.1_LOC5519173)	-promoter-TSS (Nvec_vc1.1_LOC5519173)	73	Nvec_vc1.1_LOC5519173	Nvec_vc1.1_LOC5519173	Nvec_vc1.1_XM_001639023			LOC5519173			NA
Fox_pos_R2.mLb.clN_peak_15285	NC_064046.1	4252948	4254337	+	643	NA	promoter-TSS (Nvec_vc1.1_LOC5512247)	-promoter-TSS (Nvec_vc1.1_LOC5512247)	-417	Nvec_vc1.1_LOC5512247	Nvec_vc1.1_LOC5512247	Nvec_vc1.1_XM_001632539			LOC5512247			NA
Fox_pos_R2.mLb.clN_peak_3647	NC_064036.1	6365333	6366013	+	643	NA	exon (Nvec_vc1.1_LOC5506487, exon 1 of 17)	-exon (Nvec_vc1.1_LOC5506487, exon 1 of 17)	114	Nvec_vc1.1_LOC5506487	Nvec_vc1.1_LOC5506487	Nvec_vc1.1_XM_048725543			LOC5506487			NA
Fox_pos_R2.mLb.clN_peak_11791	NC_064043.1	1911558	1912960	+	642	NA	exon (Nvec_vc1.1_LOC5512169, exon 2 of 18)	-exon (Nvec_vc1.1_LOC5512169, exon 2 of 18)	1480	Nvec_vc1.1_LOC5512169	Nvec_vc1.1_LOC5512169	Nvec_vc1.1_XM_032381579			LOC5512169			NA
Fox_pos_R2.mLb.clN_peak_1299	NC_064034.1	18290639	18291514	+	642	NA	promoter-TSS (Nvec_vc1.1_LOC5514429)	-promoter-TSS (Nvec_vc1.1_LOC5514429)	-50	Nvec_vc1.1_LOC5514429	Nvec_vc1.1_LOC5514429	Nvec_vc1.1_XM_001634564			LOC5514429			NA
Fox_pos_R2.mLb.clN_peak_15692	NC_064046.1	10908235	10908749	+	642	NA	Intergenic	Intergenic	5081	Nvec_vc1.1_LOC125559147	Nvec_vc1.1_LOC125559147	Nvec_vc1.1_XM_048721163			LOC125559147			NA
Fox_pos_R2.mLb.clN_peak_4196	NC_064036.1	13162953	13163886	+	642	NA	promoter-TSS (Nvec_vc1.1_LOC5518661)	-promoter-TSS (Nvec_vc1.1_LOC5518661)	8	Nvec_vc1.1_LOC5518661	Nvec_vc1.1_LOC5518661	Nvec_vc1.1_XM_001638603			LOC5518661			NA
Fox_pos_R2.mLb.clN_peak_10085	NC_064041.1	7724188	7724690	+	642	NA	promoter-TSS (Nvec_vc1.1_LOC116613511)	-promoter-TSS (Nvec_vc1.1_LOC116613511)	-27	Nvec_vc1.1_LOC116613511	Nvec_vc1.1_LOC116613511	Nvec_vc1.1_XM_032374045			LOC116613511			NA
Fox_pos_R2.mLb.clN_peak_2691	NC_064035.1	15302847	15303635	+	642	NA	exon (Nvec_vc1.1_LOC5521857, exon 1 of 11)	-exon (Nvec_vc1.1_LOC5521857, exon 1 of 11)	342	Nvec_vc1.1_LOC5521857	Nvec_vc1.1_LOC5521857	Nvec_vc1.1_XM_032367029			LOC5521857			NA
Fox_pos_R2.mLb.clN_peak_7607	NC_064039.1	5964633	5964982	+	641	NA	promoter-TSS (Nvec_vc1.1_LOC5521562)	-promoter-TSS (Nvec_vc1.1_LOC5521562)	68	Nvec_vc1.1_LOC5521562	Nvec_vc1.1_LOC5521562	Nvec_vc1.1_XM_001641301			LOC5521562			NA
Fox_pos_R2.mLb.clN_peak_166	NC_064034.1	2746686	2747442	+	641	NA	TTS (Nvec_vc1.1_LOC5509831)	-TTS (Nvec_vc1.1_LOC5509831)	187	Nvec_vc1.1_LOC5509832	Nvec_vc1.1_LOC5509832	Nvec_vc1.1_XM_001630241			LOC5509832			NA
Fox_pos_R2.mLb.clN_peak_10977	NC_064042.1	5311052	5311578	+	641	NA	promoter-TSS (Nvec_vc1.1_LOC5511004)	-promoter-TSS (Nvec_vc1.1_LOC5511004)	-14	Nvec_vc1.1_LOC5511004	Nvec_vc1.1_LOC5511004	Nvec_vc1.1_XM_032380234			LOC5511004			NA
Fox_pos_R2.mLb.clN_peak_6055	NC_064037.1	17434888	17435591	+	641	NA	promoter-TSS (Nvec_vc1.1_LOC5511320)	-promoter-TSS (Nvec_vc1.1_LOC5511320)	62	Nvec_vc1.1_LOC5511320	Nvec_vc1.1_LOC5511320	Nvec_vc1.1_XM_032380615			LOC5511320			NA
Fox_pos_R2.mLb.clN_peak_1956	NC_064035.1	5429652	5430341	+	641	NA	promoter-TSS (Nvec_vc1.1_LOC5505198)	-promoter-TSS (Nvec_vc1.1_LOC5505198)	-113	Nvec_vc1.1_LOC5505198	Nvec_vc1.1_LOC5505198	Nvec_vc1.1_XM_032373632			LOC5505198			NA
Fox_pos_R2.mLb.clN_peak_17472	NC_064048.1	9224747	9225437	+	640	NA	exon (Nvec_vc1.1_LOC116618323, exon 1 of 9)	-exon (Nvec_vc1.1_LOC116618323, exon 1 of 9)	128	Nvec_vc1.1_LOC116618323	Nvec_vc1.1_LOC116618323	Nvec_vc1.1_XM_032381846			LOC116618323			NA
Fox_pos_R2.mLb.clN_peak_16415	NC_064047.1	6219829	6220675	+	640	NA	promoter-TSS (Nvec_vc1.1_LOC5513850)	-promoter-TSS (Nvec_vc1.1_LOC5513850)	21	Nvec_vc1.1_LOC5513850	Nvec_vc1.1_LOC5513850	Nvec_vc1.1_XM_032383397			LOC5513850			NA
Fox_pos_R2.mLb.clN_peak_9189	NC_064040.1	10603272	10603915	+	640	NA	intron (Nvec_vc1.1_LOC5518906, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5518906, intron 1 of 7)	113	Nvec_vc1.1_LOC5518906	Nvec_vc1.1_LOC5518906	Nvec_vc1.1_XM_001638838			LOC5518906			NA
Fox_pos_R2.mLb.clN_peak_17235	NC_064048.1	5646186	5646626	+	640	NA	exon (Nvec_vc1.1_LOC116604781, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116604781, exon 1 of 2)	961	Nvec_vc1.1_LOC116604781	Nvec_vc1.1_LOC116604781	Nvec_vc1.1_XM_032367650			LOC116604781			NA
Fox_pos_R2.mLb.clN_peak_2909	NC_064035.1	18106036	18106923	+	640	NA	promoter-TSS (Nvec_vc1.1_LOC5509057)	-promoter-TSS (Nvec_vc1.1_LOC5509057)	72	Nvec_vc1.1_LOC5509057	Nvec_vc1.1_LOC5509057	Nvec_vc1.1_XM_001629550			LOC5509057			NA
Fox_pos_R2.mLb.clN_peak_15688	NC_064046.1	10838052	10838991	+	640	NA	promoter-TSS (Nvec_vc1.1_LOC5500685)	-promoter-TSS (Nvec_vc1.1_LOC5500685)	64	Nvec_vc1.1_LOC5500685	Nvec_vc1.1_LOC5500685	Nvec_vc1.1_XM_001622045			LOC5500685			NA
Fox_pos_R2.mLb.clN_peak_4709	NC_064036.1	20668360	20668996	+	640	NA	promoter-TSS (Nvec_vc1.1_LOC116611809)	-promoter-TSS (Nvec_vc1.1_LOC116611809)	-53	Nvec_vc1.1_LOC116611809	Nvec_vc1.1_LOC116611809	Nvec_vc1.1_XM_048724938			LOC116611809			NA
Fox_pos_R2.mLb.clN_peak_8869	NC_064040.1	6483535	6484037	+	640	NA	promoter-TSS (Nvec_vc1.1_LOC5520841)	-promoter-TSS (Nvec_vc1.1_LOC5520841)	170	Nvec_vc1.1_LOC5520728	Nvec_vc1.1_LOC5520728	Nvec_vc1.1_XM_048730799			LOC5520728			NA
Fox_pos_R2.mLb.clN_peak_2040	NC_064035.1	6387743	6388523	+	639	NA	intron (Nvec_vc1.1_LOC5517947, intron 1 of 15)	-intron (Nvec_vc1.1_LOC5517947, intron 1 of 15)	308	Nvec_vc1.1_LOC5517947	Nvec_vc1.1_LOC5517947	Nvec_vc1.1_XM_001637826			LOC5517947			NA
Fox_pos_R2.mLb.clN_peak_15759	NC_064046.1	11766965	11767786	+	639	NA	intron (Nvec_vc1.1_LOC5519444, intron 6 of 33)	-intron (Nvec_vc1.1_LOC5519444, intron 6 of 33)	23159	Nvec_vc1.1_LOC5519444	Nvec_vc1.1_LOC5519444	Nvec_vc1.1_XM_048720837			LOC5519444			NA
Fox_pos_R2.mLb.clN_peak_671	NC_064034.1	9380636	9381082	+	639	NA	promoter-TSS (Nvec_vc1.1_LOC5520347)	-promoter-TSS (Nvec_vc1.1_LOC5520347)	37	Nvec_vc1.1_LOC5520347	Nvec_vc1.1_LOC5520347	Nvec_vc1.1_XM_032365364			LOC5520347			NA
Fox_pos_R2.mLb.clN_peak_7236	NC_064039.1	1541656	1542879	+	639	NA	intron (Nvec_vc1.1_LOC5505590, intron 24 of 50)	-intron (Nvec_vc1.1_LOC5505590, intron 24 of 50)	27445	Nvec_vc1.1_LOC5505590	Nvec_vc1.1_LOC5505590	Nvec_vc1.1_XM_048728888			LOC5505590			NA
Fox_pos_R2.mLb.clN_peak_9909	NC_064041.1	5044190	5045047	+	639	NA	promoter-TSS (Nvec_vc1.1_LOC5508815)	-promoter-TSS (Nvec_vc1.1_LOC5508815)	-29	Nvec_vc1.1_LOC5508827	Nvec_vc1.1_LOC5508827	Nvec_vc1.1_XM_048731575			LOC5508827			NA
Fox_pos_R2.mLb.clN_peak_17167	NC_064048.1	4674096	4674820	+	639	NA	promoter-TSS (Nvec_vc1.1_LOC5509268)	-promoter-TSS (Nvec_vc1.1_LOC5509268)	92	Nvec_vc1.1_LOC5509268	Nvec_vc1.1_LOC5509268	Nvec_vc1.1_XM_048723010			LOC5509268			NA
Fox_pos_R2.mLb.clN_peak_7420	NC_064039.1	3678148	3678682	+	639	NA	exon (Nvec_vc1.1_LOC5507353, exon 1 of 21)	-exon (Nvec_vc1.1_LOC5507353, exon 1 of 21)	156	Nvec_vc1.1_LOC5507353	Nvec_vc1.1_LOC5507353	Nvec_vc1.1_XM_001627934			LOC5507353			NA
