PeakID (cmd=annotatePeaks.pl Elav_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elav_pos_R1.mLb.clN_peak_13297	NC_064044.1	4983117	4984041	+	1154	NA	promoter-TSS (Nvec_vc1.1_LOC116613833)	-promoter-TSS (Nvec_vc1.1_LOC116613833)	-25	Nvec_vc1.1_LOC116613842	Nvec_vc1.1_LOC116613842	Nvec_vc1.1_XM_048734449			LOC116613842			NA
Elav_pos_R1.mLb.clN_peak_10519	NC_064041.1	13604305	13605046	+	1154	NA	promoter-TSS (Nvec_vc1.1_LOC5516196)	-promoter-TSS (Nvec_vc1.1_LOC5516196)	-4	Nvec_vc1.1_LOC5516196	Nvec_vc1.1_LOC5516196	Nvec_vc1.1_XM_032386090			LOC5516196			NA
Elav_pos_R1.mLb.clN_peak_2016	NC_064035.1	5966572	5967476	+	1154	NA	promoter-TSS (Nvec_vc1.1_LOC5517928)	-promoter-TSS (Nvec_vc1.1_LOC5517928)	6	Nvec_vc1.1_LOC5517928	Nvec_vc1.1_LOC5517928	Nvec_vc1.1_XM_001637805			LOC5517928			NA
Elav_pos_R1.mLb.clN_peak_9509	NC_064040.1	12787905	12789010	+	1154	NA	exon (Nvec_vc1.1_LOC116612837, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116612837, exon 1 of 2)	870	Nvec_vc1.1_LOC116612837	Nvec_vc1.1_LOC116612837	Nvec_vc1.1_XM_032373451			LOC116612837			NA
Elav_pos_R1.mLb.clN_peak_3962	NC_064036.1	9695881	9697192	+	1153	NA	promoter-TSS (Nvec_vc1.1_LOC116618708)	-promoter-TSS (Nvec_vc1.1_LOC116618708)	319	Nvec_vc1.1_LOC5513225	Nvec_vc1.1_LOC5513225	Nvec_vc1.1_XM_001633455			LOC5513225			NA
Elav_pos_R1.mLb.clN_peak_8289	NC_064039.1	12605900	12607357	+	1153	NA	exon (Nvec_vc1.1_LOC5521045, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5521045, exon 1 of 1)	925	Nvec_vc1.1_LOC5521045	Nvec_vc1.1_LOC5521045	Nvec_vc1.1_XM_032366066			LOC5521045			NA
Elav_pos_R1.mLb.clN_peak_2999	NC_064035.1	18588475	18589470	+	1153	NA	promoter-TSS (Nvec_vc1.1_LOC5509081)	-promoter-TSS (Nvec_vc1.1_LOC5509081)	-74	Nvec_vc1.1_LOC5509081	Nvec_vc1.1_LOC5509081	Nvec_vc1.1_XM_001629589			LOC5509081			NA
Elav_pos_R1.mLb.clN_peak_3363	NC_064036.1	1942934	1943628	+	1153	NA	promoter-TSS (Nvec_vc1.1_LOC5516966)	-promoter-TSS (Nvec_vc1.1_LOC5516966)	97	Nvec_vc1.1_LOC5516966	Nvec_vc1.1_LOC5516966	Nvec_vc1.1_XM_032387090			LOC5516966			NA
Elav_pos_R1.mLb.clN_peak_15294	NC_064046.1	4379398	4380063	+	1153	NA	promoter-TSS (Nvec_vc1.1_LOC5501211)	-promoter-TSS (Nvec_vc1.1_LOC5501211)	-151	Nvec_vc1.1_LOC5501211	Nvec_vc1.1_LOC5501211	Nvec_vc1.1_XM_001622472			LOC5501211			NA
Elav_pos_R1.mLb.clN_peak_7331	NC_064039.1	1601290	1602121	+	1152	NA	promoter-TSS (Nvec_vc1.1_LOC5505583)	-promoter-TSS (Nvec_vc1.1_LOC5505583)	-29	Nvec_vc1.1_LOC5505583	Nvec_vc1.1_LOC5505583	Nvec_vc1.1_XM_001626311			LOC5505583			NA
Elav_pos_R1.mLb.clN_peak_10794	NC_064042.1	1287340	1288360	+	1152	NA	promoter-TSS (Nvec_vc1.1_LOC5509474)	-promoter-TSS (Nvec_vc1.1_LOC5509474)	-240	Nvec_vc1.1_LOC5509474	Nvec_vc1.1_LOC5509474	Nvec_vc1.1_XM_032378386			LOC5509474			NA
Elav_pos_R1.mLb.clN_peak_9112	NC_064040.1	7693827	7694777	+	1152	NA	promoter-TSS (Nvec_vc1.1_LOC5520794)	-promoter-TSS (Nvec_vc1.1_LOC5520794)	-84	Nvec_vc1.1_LOC5520794	Nvec_vc1.1_LOC5520794	Nvec_vc1.1_XM_032365734			LOC5520794			NA
Elav_pos_R1.mLb.clN_peak_15181	NC_064046.1	3073089	3073939	+	1151	NA	promoter-TSS (Nvec_vc1.1_LOC5513413)	-promoter-TSS (Nvec_vc1.1_LOC5513413)	-35	Nvec_vc1.1_LOC5513412	Nvec_vc1.1_LOC5513412	Nvec_vc1.1_XM_048721125			LOC5513412			NA
Elav_pos_R1.mLb.clN_peak_6398	NC_064038.1	5006061	5007190	+	1151	NA	promoter-TSS (Nvec_vc1.1_LOC116616151)	-promoter-TSS (Nvec_vc1.1_LOC116616151)	-32	Nvec_vc1.1_LOC5509187	Nvec_vc1.1_LOC5509187	Nvec_vc1.1_XM_048727324			LOC5509187			NA
Elav_pos_R1.mLb.clN_peak_3427	NC_064036.1	2759894	2760922	+	1151	NA	exon (Nvec_vc1.1_LOC5513857, exon 1 of 17)	-exon (Nvec_vc1.1_LOC5513857, exon 1 of 17)	137	Nvec_vc1.1_LOC5513857	Nvec_vc1.1_LOC5513857	Nvec_vc1.1_XM_001634024			LOC5513857			NA
Elav_pos_R1.mLb.clN_peak_10595	NC_064041.1	14713563	14714444	+	1150	NA	promoter-TSS (Nvec_vc1.1_LOC5510486)	-promoter-TSS (Nvec_vc1.1_LOC5510486)	-28	Nvec_vc1.1_LOC5510486	Nvec_vc1.1_LOC5510486	Nvec_vc1.1_XM_001630919			LOC5510486			NA
Elav_pos_R1.mLb.clN_peak_3130	NC_064035.1	20011200	20013246	+	1150	NA	promoter-TSS (Nvec_vc1.1_LOC5508498)	-promoter-TSS (Nvec_vc1.1_LOC5508498)	-868	Nvec_vc1.1_LOC5508498	Nvec_vc1.1_LOC5508498	Nvec_vc1.1_XM_032377260			LOC5508498			NA
Elav_pos_R1.mLb.clN_peak_5523	NC_064037.1	9997349	9997839	+	1150	NA	promoter-TSS (Nvec_vc1.1_LOC5513725)	-promoter-TSS (Nvec_vc1.1_LOC5513725)	7	Nvec_vc1.1_LOC5513728	Nvec_vc1.1_LOC5513728	Nvec_vc1.1_XM_032383278			LOC5513728			NA
Elav_pos_R1.mLb.clN_peak_2118	NC_064035.1	7466566	7467365	+	1150	NA	exon (Nvec_vc1.1_LOC5514342, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5514342, exon 1 of 1)	315	Nvec_vc1.1_LOC5514342	Nvec_vc1.1_LOC5514342	Nvec_vc1.1_XM_032383953			LOC5514342			NA
Elav_pos_R1.mLb.clN_peak_1834	NC_064035.1	3765758	3766447	+	1150	NA	promoter-TSS (Nvec_vc1.1_LOC116619551)	-promoter-TSS (Nvec_vc1.1_LOC116619551)	97	Nvec_vc1.1_LOC116619551	Nvec_vc1.1_LOC116619551	Nvec_vc1.1_XM_048722729			LOC116619551			NA
Elav_pos_R1.mLb.clN_peak_432	NC_064034.1	6329509	6330519	+	1150	NA	TTS (Nvec_vc1.1_LOC5519058)	-TTS (Nvec_vc1.1_LOC5519058)	397	Nvec_vc1.1_LOC125565806	Nvec_vc1.1_LOC125565806	Nvec_vc1.1_XM_048728413			LOC125565806			NA
Elav_pos_R1.mLb.clN_peak_6107	NC_064037.1	17611693	17612539	+	1149	NA	promoter-TSS (Nvec_vc1.1_LOC116614421)	-promoter-TSS (Nvec_vc1.1_LOC116614421)	10	Nvec_vc1.1_LOC116614421	Nvec_vc1.1_LOC116614421	Nvec_vc1.1_XM_032375390			LOC116614421			NA
Elav_pos_R1.mLb.clN_peak_2747	NC_064035.1	15615230	15615973	+	1149	NA	TTS (Nvec_vc1.1_LOC5516748)	-TTS (Nvec_vc1.1_LOC5516748)	133	Nvec_NVE14852	Nvec_NVE14852	Nvec_NVE14852						NA
Elav_pos_R1.mLb.clN_peak_8783	NC_064040.1	3721535	3722594	+	1148	NA	promoter-TSS (Nvec_vc1.1_LOC5514956)	-promoter-TSS (Nvec_vc1.1_LOC5514956)	-59	Nvec_vc1.1_LOC5514956	Nvec_vc1.1_LOC5514956	Nvec_vc1.1_XM_032384517			LOC5514956			NA
Elav_pos_R1.mLb.clN_peak_8964	NC_064040.1	5688052	5688999	+	1148	NA	exon (Nvec_vc1.1_LOC116614453, exon 2 of 2)	-exon (Nvec_vc1.1_LOC116614453, exon 2 of 2)	-1067	Nvec_vc1.1_LOC116614454	Nvec_vc1.1_LOC116614454	Nvec_vc1.1_XM_048730294			LOC116614454			NA
Elav_pos_R1.mLb.clN_peak_11553	NC_064042.1	11814241	11816857	+	1148	NA	intron (Nvec_vc1.1_LOC5512406, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5512406, intron 1 of 3)	767	Nvec_vc1.1_LOC5512406	Nvec_vc1.1_LOC5512406	Nvec_vc1.1_XM_001632657			LOC5512406			NA
Elav_pos_R1.mLb.clN_peak_17359	NC_064048.1	8109416	8111299	+	1147	NA	promoter-TSS (Nvec_vc1.1_LOC5498901)	-promoter-TSS (Nvec_vc1.1_LOC5498901)	-266	Nvec_vc1.1_LOC5498901	Nvec_vc1.1_LOC5498901	Nvec_vc1.1_XM_048722812			LOC5498901			NA
Elav_pos_R1.mLb.clN_peak_5464	NC_064037.1	9228981	9229616	+	1147	NA	promoter-TSS (Nvec_vc1.1_LOC5522390)	-promoter-TSS (Nvec_vc1.1_LOC5522390)	44	Nvec_vc1.1_LOC5522391	Nvec_vc1.1_LOC5522391	Nvec_vc1.1_XM_032367590			LOC5522391			NA
Elav_pos_R1.mLb.clN_peak_11559	NC_064042.1	11855506	11856636	+	1146	NA	exon (Nvec_vc1.1_LOC5512402, exon 3 of 22)	-exon (Nvec_vc1.1_LOC5512402, exon 3 of 22)	3245	Nvec_vc1.1_LOC5512402	Nvec_vc1.1_LOC5512402	Nvec_vc1.1_XM_032381807			LOC5512402			NA
Elav_pos_R1.mLb.clN_peak_3366	NC_064036.1	1960371	1961139	+	1146	NA	promoter-TSS (Nvec_vc1.1_LOC116621125)	-promoter-TSS (Nvec_vc1.1_LOC116621125)	87	Nvec_vc1.1_LOC116621125	Nvec_vc1.1_LOC116621125	Nvec_vc1.1_XM_032387089			LOC116621125			NA
Elav_pos_R1.mLb.clN_peak_14319	NC_064045.1	6077893	6079260	+	1146	NA	promoter-TSS (Nvec_vc1.1_LOC5506415)	-promoter-TSS (Nvec_vc1.1_LOC5506415)	-418	Nvec_vc1.1_LOC5506415	Nvec_vc1.1_LOC5506415	Nvec_vc1.1_XM_001627065			LOC5506415			NA
Elav_pos_R1.mLb.clN_peak_1047	NC_064034.1	13713608	13714479	+	1146	NA	promoter-TSS (Nvec_vc1.1_LOC5515855)	-promoter-TSS (Nvec_vc1.1_LOC5515855)	16	Nvec_vc1.1_LOC5515848	Nvec_vc1.1_LOC5515848	Nvec_vc1.1_XM_001635963			LOC5515848			NA
Elav_pos_R1.mLb.clN_peak_97	NC_064034.1	2219121	2220671	+	1146	NA	exon (Nvec_vc1.1_LOC116619749, exon 1 of 4)	-exon (Nvec_vc1.1_LOC116619749, exon 1 of 4)	439	Nvec_vc1.1_LOC116619749	Nvec_vc1.1_LOC116619749	Nvec_vc1.1_XM_048732006			LOC116619749			NA
Elav_pos_R1.mLb.clN_peak_8769	NC_064040.1	3525097	3526041	+	1145	NA	promoter-TSS (Nvec_vc1.1_LOC5514905)	-promoter-TSS (Nvec_vc1.1_LOC5514905)	-188	Nvec_vc1.1_LOC5514905	Nvec_vc1.1_LOC5514905	Nvec_vc1.1_XM_032384554			LOC5514905			NA
Elav_pos_R1.mLb.clN_peak_13535	NC_064044.1	8994316	8994980	+	1145	NA	promoter-TSS (Nvec_vc1.1_LOC5508640)	-promoter-TSS (Nvec_vc1.1_LOC5508640)	-14	Nvec_vc1.1_LOC5508640	Nvec_vc1.1_LOC5508640	Nvec_vc1.1_XM_001629177			LOC5508640			NA
Elav_pos_R1.mLb.clN_peak_16435	NC_064047.1	8191751	8192703	+	1144	NA	promoter-TSS (Nvec_vc1.1_LOC5507478)	-promoter-TSS (Nvec_vc1.1_LOC5507478)	21	Nvec_vc1.1_LOC5507478	Nvec_vc1.1_LOC5507478	Nvec_vc1.1_XM_048721426			LOC5507478			NA
Elav_pos_R1.mLb.clN_peak_445	NC_064034.1	6556207	6556907	+	1144	NA	exon (Nvec_vc1.1_LOC116603018, exon 1 of 4)	-exon (Nvec_vc1.1_LOC116603018, exon 1 of 4)	196	Nvec_vc1.1_LOC116603018	Nvec_vc1.1_LOC116603018	Nvec_vc1.1_XM_032363935			LOC116603018			NA
Elav_pos_R1.mLb.clN_peak_16693	NC_064047.1	12873140	12874063	+	1143	NA	promoter-TSS (Nvec_vc1.1_LOC5501462)	-promoter-TSS (Nvec_vc1.1_LOC5501462)	45	Nvec_vc1.1_LOC5501467	Nvec_vc1.1_LOC5501467	Nvec_vc1.1_XM_001622708			LOC5501467			NA
Elav_pos_R1.mLb.clN_peak_1872	NC_064035.1	4273375	4274087	+	1143	NA	exon (Nvec_vc1.1_LOC5514869, exon 1 of 26)	-exon (Nvec_vc1.1_LOC5514869, exon 1 of 26)	221	Nvec_vc1.1_LOC5514869	Nvec_vc1.1_LOC5514869	Nvec_vc1.1_XM_001634986			LOC5514869			NA
Elav_pos_R1.mLb.clN_peak_11073	NC_064042.1	5370103	5371073	+	1143	NA	intron (Nvec_vc1.1_LOC5504912, intron 6 of 6)	-intron (Nvec_vc1.1_LOC5504912, intron 6 of 6)	6742	Nvec_vc1.1_LOC5504895	Nvec_vc1.1_LOC5504895	Nvec_vc1.1_XM_001625730			LOC5504895			NA
Elav_pos_R1.mLb.clN_peak_1336	NC_064034.1	18654536	18655338	+	1142	NA	exon (Nvec_vc1.1_LOC116618239, exon 1 of 8)	-exon (Nvec_vc1.1_LOC116618239, exon 1 of 8)	337	Nvec_vc1.1_LOC116618239	Nvec_vc1.1_LOC116618239	Nvec_vc1.1_XM_032381735			LOC116618239			NA
Elav_pos_R1.mLb.clN_peak_8704	NC_064040.1	2803511	2805214	+	1142	NA	exon (Nvec_vc1.1_LOC5508008, exon 1 of 14)	-exon (Nvec_vc1.1_LOC5508008, exon 1 of 14)	224	Nvec_vc1.1_LOC5508008	Nvec_vc1.1_LOC5508008	Nvec_vc1.1_XM_032376757			LOC5508008			NA
Elav_pos_R1.mLb.clN_peak_14158	NC_064045.1	3908322	3909012	+	1142	NA	promoter-TSS (Nvec_vc1.1_LOC116620875)	-promoter-TSS (Nvec_vc1.1_LOC116620875)	80	Nvec_vc1.1_LOC5516938	Nvec_vc1.1_LOC5516938	Nvec_vc1.1_XM_032386908			LOC5516938			NA
Elav_pos_R1.mLb.clN_peak_14059	NC_064045.1	2432920	2435113	+	1141	NA	exon (Nvec_vc1.1_LOC116608885, exon 1 of 6)	-exon (Nvec_vc1.1_LOC116608885, exon 1 of 6)	130	Nvec_vc1.1_LOC116608885	Nvec_vc1.1_LOC116608885	Nvec_vc1.1_XM_032369913			LOC116608885			NA
Elav_pos_R1.mLb.clN_peak_13060	NC_064043.1	15579984	15580570	+	1141	NA	promoter-TSS (Nvec_vc1.1_LOC5512250)	-promoter-TSS (Nvec_vc1.1_LOC5512250)	24	Nvec_vc1.1_LOC5512250	Nvec_vc1.1_LOC5512250	Nvec_vc1.1_XM_001632517			LOC5512250			NA
Elav_pos_R1.mLb.clN_peak_8348	NC_064039.1	13218687	13219060	+	1141	NA	intron (Nvec_vc1.1_LOC5520973, intron 3 of 9)	-intron (Nvec_vc1.1_LOC5520973, intron 3 of 9)	3603	Nvec_vc1.1_LOC5520973	Nvec_vc1.1_LOC5520973	Nvec_vc1.1_XM_001640827			LOC5520973			NA
Elav_pos_R1.mLb.clN_peak_11494	NC_064042.1	10884947	10885625	+	1141	NA	promoter-TSS (Nvec_vc1.1_LOC5512669)	-promoter-TSS (Nvec_vc1.1_LOC5512669)	70	Nvec_vc1.1_LOC5512669	Nvec_vc1.1_LOC5512669	Nvec_vc1.1_XM_032382114			LOC5512669			NA
Elav_pos_R1.mLb.clN_peak_7435	NC_064039.1	2992840	2993444	+	1141	NA	promoter-TSS (Nvec_vc1.1_LOC5514603)	-promoter-TSS (Nvec_vc1.1_LOC5514603)	13	Nvec_vc1.1_LOC5514603	Nvec_vc1.1_LOC5514603	Nvec_vc1.1_XM_001634717			LOC5514603			NA
Elav_pos_R1.mLb.clN_peak_3431	NC_064036.1	2834867	2835414	+	1140	NA	intron (Nvec_vc1.1_LOC5507746, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5507746, intron 1 of 3)	180	Nvec_vc1.1_LOC5507746	Nvec_vc1.1_LOC5507746	Nvec_vc1.1_XM_032376500			LOC5507746			NA
Elav_pos_R1.mLb.clN_peak_12841	NC_064043.1	12626600	12628217	+	1140	NA	exon (Nvec_vc1.1_LOC116618369, exon 2 of 4)	-exon (Nvec_vc1.1_LOC116618369, exon 2 of 4)	437	Nvec_vc1.1_LOC116618369	Nvec_vc1.1_LOC116618369	Nvec_vc1.1_XM_032381933			LOC116618369			NA
Elav_pos_R1.mLb.clN_peak_2594	NC_064035.1	13288514	13289119	+	1140	NA	promoter-TSS (Nvec_vc1.1_LOC5521659)	-promoter-TSS (Nvec_vc1.1_LOC5521659)	70	Nvec_vc1.1_LOC5521659	Nvec_vc1.1_LOC5521659	Nvec_vc1.1_XM_001641498			LOC5521659			NA
Elav_pos_R1.mLb.clN_peak_16284	NC_064047.1	5184737	5185464	+	1140	NA	promoter-TSS (Nvec_vc1.1_LOC116608606)	-promoter-TSS (Nvec_vc1.1_LOC116608606)	-85	Nvec_vc1.1_LOC116608606	Nvec_vc1.1_LOC116608606	Nvec_vc1.1_XM_048721758			LOC116608606			NA
Elav_pos_R1.mLb.clN_peak_16828	NC_064048.1	1026867	1027728	+	1140	NA	exon (Nvec_vc1.1_LOC5513503, exon 1 of 25)	-exon (Nvec_vc1.1_LOC5513503, exon 1 of 25)	210	Nvec_vc1.1_LOC5513503	Nvec_vc1.1_LOC5513503	Nvec_vc1.1_XM_048722585			LOC5513503			NA
Elav_pos_R1.mLb.clN_peak_7167	NC_064038.1	17746278	17747040	+	1140	NA	promoter-TSS (Nvec_vc1.1_LOC5503090)	-promoter-TSS (Nvec_vc1.1_LOC5503090)	-79	Nvec_vc1.1_LOC5503090	Nvec_vc1.1_LOC5503090	Nvec_vc1.1_XM_048727814			LOC5503090			NA
Elav_pos_R1.mLb.clN_peak_9569	NC_064040.1	13553729	13554579	+	1140	NA	promoter-TSS (Nvec_vc1.1_LOC5503258)	-promoter-TSS (Nvec_vc1.1_LOC5503258)	-1	Nvec_vc1.1_LOC5503258	Nvec_vc1.1_LOC5503258	Nvec_vc1.1_XM_032371614			LOC5503258			NA
Elav_pos_R1.mLb.clN_peak_4522	NC_064036.1	16532619	16533512	+	1140	NA	promoter-TSS (Nvec_vc1.1_LOC5514223)	-promoter-TSS (Nvec_vc1.1_LOC5514223)	-7	Nvec_vc1.1_LOC5514223	Nvec_vc1.1_LOC5514223	Nvec_vc1.1_XM_048725642			LOC5514223			NA
Elav_pos_R1.mLb.clN_peak_3507	NC_064036.1	3844249	3844952	+	1140	NA	promoter-TSS (Nvec_vc1.1_LOC5514203)	-promoter-TSS (Nvec_vc1.1_LOC5514203)	-90	Nvec_vc1.1_LOC5514203	Nvec_vc1.1_LOC5514203	Nvec_vc1.1_XM_032383775			LOC5514203			NA
Elav_pos_R1.mLb.clN_peak_11168	NC_064042.1	6678560	6679374	+	1140	NA	promoter-TSS (Nvec_vc1.1_LOC5518104)	-promoter-TSS (Nvec_vc1.1_LOC5518104)	-8	Nvec_vc1.1_LOC116601898	Nvec_vc1.1_LOC116601898	Nvec_vc1.1_XM_048732776			LOC116601898			NA
Elav_pos_R1.mLb.clN_peak_10922	NC_064042.1	2991925	2992648	+	1139	NA	promoter-TSS (Nvec_vc1.1_LOC116621556)	-promoter-TSS (Nvec_vc1.1_LOC116621556)	-406	Nvec_vc1.1_LOC116621556	Nvec_vc1.1_LOC116621556	Nvec_vc1.1_XM_032387403			LOC116621556			NA
Elav_pos_R1.mLb.clN_peak_10731	NC_064042.1	270400	271282	+	1139	NA	promoter-TSS (Nvec_vc1.1_LOC5501529)	-promoter-TSS (Nvec_vc1.1_LOC5501529)	17	Nvec_vc1.1_LOC5501529	Nvec_vc1.1_LOC5501529	Nvec_vc1.1_XM_001622759			LOC5501529			NA
Elav_pos_R1.mLb.clN_peak_9157	NC_064040.1	8233215	8233832	+	1139	NA	exon (Nvec_vc1.1_LOC5513047, exon 1 of 33)	-exon (Nvec_vc1.1_LOC5513047, exon 1 of 33)	127	Nvec_vc1.1_LOC5513047	Nvec_vc1.1_LOC5513047	Nvec_vc1.1_XM_032382471			LOC5513047			NA
Elav_pos_R1.mLb.clN_peak_14920	NC_064046.1	18945	20120	+	1138	NA	exon (Nvec_vc1.1_LOC5508559, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5508559, exon 1 of 10)	560	Nvec_vc1.1_LOC5508559	Nvec_vc1.1_LOC5508559	Nvec_vc1.1_XM_001629087			LOC5508559			NA
Elav_pos_R1.mLb.clN_peak_675	NC_064034.1	9447249	9449151	+	1137	NA	promoter-TSS (Nvec_v1g238875)	-promoter-TSS (Nvec_v1g238875)	-972	Nvec_v1g238875	Nvec_v1g238875	Nvec_v1g238875						NA
Elav_pos_R1.mLb.clN_peak_520	NC_064034.1	7430531	7431615	+	1137	NA	Intergenic	Intergenic	-1310	Nvec_vc1.1_LOC5496379	Nvec_vc1.1_LOC5496379	Nvec_vc1.1_XM_048731003			LOC5496379			NA
Elav_pos_R1.mLb.clN_peak_16532	NC_064047.1	9409154	9410006	+	1137	NA	promoter-TSS (Nvec_vc1.1_LOC5509899)	-promoter-TSS (Nvec_vc1.1_LOC5509899)	10	Nvec_vc1.1_LOC5509899	Nvec_vc1.1_LOC5509899	Nvec_vc1.1_XM_001630350			LOC5509899			NA
Elav_pos_R1.mLb.clN_peak_15810	NC_064046.1	12573343	12573849	+	1137	NA	TTS (Nvec_vc1.1_LOC5519538)	-TTS (Nvec_vc1.1_LOC5519538)	770	Nvec_vc1.1_LOC116603333	Nvec_vc1.1_LOC116603333	Nvec_vc1.1_XM_032364406			LOC116603333			NA
Elav_pos_R1.mLb.clN_peak_4414	NC_064036.1	15020367	15021336	+	1136	NA	exon (Nvec_vc1.1_LOC5522294, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5522294, exon 1 of 1)	175	Nvec_vc1.1_LOC5522294	Nvec_vc1.1_LOC5522294	Nvec_vc1.1_XM_001641871			LOC5522294			NA
Elav_pos_R1.mLb.clN_peak_12754	NC_064043.1	11426628	11427758	+	1135	NA	promoter-TSS (Nvec_vc1.1_LOC5510582)	-promoter-TSS (Nvec_vc1.1_LOC5510582)	-143	Nvec_vc1.1_LOC5510582	Nvec_vc1.1_LOC5510582	Nvec_vc1.1_XM_032379765			LOC5510582			NA
Elav_pos_R1.mLb.clN_peak_9381	NC_064040.1	11078551	11080600	+	1135	NA	intron (Nvec_vc1.1_LOC5507108, intron 2 of 3)	-intron (Nvec_vc1.1_LOC5507108, intron 2 of 3)	3389	Nvec_vc1.1_LOC5507108	Nvec_vc1.1_LOC5507108	Nvec_vc1.1_XM_048729750			LOC5507108			NA
Elav_pos_R1.mLb.clN_peak_9456	NC_064040.1	12034647	12036089	+	1135	NA	exon (Nvec_vc1.1_LOC116617335, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116617335, exon 1 of 1)	901	Nvec_vc1.1_LOC116617335	Nvec_vc1.1_LOC116617335	Nvec_vc1.1_XM_032379973			LOC116617335			NA
Elav_pos_R1.mLb.clN_peak_16918	NC_064048.1	2248673	2249695	+	1135	NA	TTS (Nvec_vc1.1_LOC5502681)	-TTS (Nvec_vc1.1_LOC5502681)	2806	Nvec_vc1.1_LOC5502681	Nvec_vc1.1_LOC5502681	Nvec_vc1.1_XM_032370984			LOC5502681			NA
Elav_pos_R1.mLb.clN_peak_2336	NC_064035.1	9990793	9991701	+	1135	NA	TTS (Nvec_vc1.1_LOC125561056)	-TTS (Nvec_vc1.1_LOC125561056)	278	Nvec_vc1.1_LOC5521201	Nvec_vc1.1_LOC5521201	Nvec_vc1.1_XM_032366252			LOC5521201			NA
Elav_pos_R1.mLb.clN_peak_4009	NC_064036.1	10146434	10147149	+	1135	NA	promoter-TSS (Nvec_vc1.1_LOC5513281)	-promoter-TSS (Nvec_vc1.1_LOC5513281)	-187	Nvec_vc1.1_LOC5501270	Nvec_vc1.1_LOC5501270	Nvec_vc1.1_XM_048725174			LOC5501270			NA
Elav_pos_R1.mLb.clN_peak_9375	NC_064040.1	11037595	11038540	+	1134	NA	promoter-TSS (Nvec_v1g245929)	-promoter-TSS (Nvec_v1g245929)	54	Nvec_v1g245929	Nvec_v1g245929	Nvec_v1g245929						NA
Elav_pos_R1.mLb.clN_peak_7875	NC_064039.1	7755805	7756765	+	1134	NA	promoter-TSS (Nvec_vc1.1_LOC5510069)	-promoter-TSS (Nvec_vc1.1_LOC5510069)	-28	Nvec_vc1.1_LOC5510069	Nvec_vc1.1_LOC5510069	Nvec_vc1.1_XM_048729227			LOC5510069			NA
Elav_pos_R1.mLb.clN_peak_7414	NC_064039.1	2722959	2724877	+	1134	NA	promoter-TSS (Nvec_vc1.1_LOC5514634)	-promoter-TSS (Nvec_vc1.1_LOC5514634)	412	Nvec_vc1.1_LOC5514633	Nvec_vc1.1_LOC5514633	Nvec_vc1.1_XM_001634766			LOC5514633			NA
Elav_pos_R1.mLb.clN_peak_13162	NC_064044.1	3219380	3220820	+	1134	NA	exon (Nvec_vc1.1_LOC116616834, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116616834, exon 1 of 2)	151	Nvec_vc1.1_LOC116616834	Nvec_vc1.1_LOC116616834	Nvec_vc1.1_XM_032378910			LOC116616834			NA
Elav_pos_R1.mLb.clN_peak_136	NC_064034.1	2658134	2658921	+	1134	NA	promoter-TSS (Nvec_vc1.1_LOC5509837)	-promoter-TSS (Nvec_vc1.1_LOC5509837)	100	Nvec_vc1.1_LOC5509837	Nvec_vc1.1_LOC5509837	Nvec_vc1.1_XM_001630244			LOC5509837			NA
Elav_pos_R1.mLb.clN_peak_16794	NC_064048.1	471381	472525	+	1134	NA	TTS (Nvec_vc1.1_LOC116618852)	-TTS (Nvec_vc1.1_LOC116618852)	434	Nvec_vc1.1_LOC116618851	Nvec_vc1.1_LOC116618851	Nvec_vc1.1_XM_032382979			LOC116618851			NA
Elav_pos_R1.mLb.clN_peak_1841	NC_064035.1	3835882	3836441	+	1133	NA	promoter-TSS (Nvec_vc1.1_LOC5514845)	-promoter-TSS (Nvec_vc1.1_LOC5514845)	-3	Nvec_vc1.1_LOC5498703	Nvec_vc1.1_LOC5498703	Nvec_vc1.1_XM_048724404			LOC5498703			NA
Elav_pos_R1.mLb.clN_peak_13296	NC_064044.1	4966868	4967620	+	1133	NA	promoter-TSS (Nvec_vc1.1_LOC5505949)	-promoter-TSS (Nvec_vc1.1_LOC5505949)	22	Nvec_vc1.1_LOC5505928	Nvec_vc1.1_LOC5505928	Nvec_vc1.1_XM_001626640			LOC5505928			NA
