TF_ID	TF_Name	Species_Name	Status	Gene_ID	Family	Motif_ID
T176126_2.00	ETV6	Homo_sapiens	D	ENSG00000139083	Ets	M02990_2.00,M02991_2.00
T176112_2.00	ETV7	Homo_sapiens	D	ENSG00000010030	Ets	M04712_2.00,M04713_2.00,M04714_2.00,M04715_2.00,M10471_2.00
T176133_2.00	FEV	Homo_sapiens	D	ENSG00000163497	Ets	M03004_2.00,M04791_2.00,M04792_2.00,M09061_2.00
T176127_2.00	FLI1	Homo_sapiens	D	ENSG00000151702	Ets	M02992_2.00,M02993_2.00,M02994_2.00,M02995_2.00,M04760_2.00,M04761_2.00,M04762_2.00,M04763_2.00,M04764_2.00,M04765_2.00,M04766_2.00,M04767_2.00,M05864_2.00,M08111_2.00,M09055_2.00,M10502_2.00,M10503_2.00
T176128_2.00	GABPA	Homo_sapiens	D	ENSG00000154727	Ets	M02996_2.00,M04768_2.00,M04769_2.00,M05865_2.00,M07952_2.00,M07953_2.00,M07954_2.00,M07955_2.00,M07956_2.00,M09056_2.00,M09535_2.00,M10504_2.00,M10505_2.00,M10506_2.00,M10507_2.00,M10508_2.00
T176121_2.00	SPDEF	Homo_sapiens	D	ENSG00000124664	Ets	M02973_2.00,M02974_2.00,M02975_2.00,M02976_2.00,M02977_2.00,M02978_2.00,M04748_2.00,M04749_2.00,M04750_2.00,M04751_2.00,M09530_2.00
T176113_2.00	SPI1	Homo_sapiens	D	ENSG00000066336	Ets	M02965_2.00,M07944_2.00,M07945_2.00,M07946_2.00,M08026_2.00,M09047_2.00,M10472_2.00,M10473_2.00,M10474_2.00,M10475_2.00,M10476_2.00,M10477_2.00
T176138_2.00	SPIB	Homo_sapiens	D	ENSG00000269404	Ets	M02678_2.00,M03008_2.00,M04803_2.00,M04804_2.00,M04805_2.00,M04806_2.00,M09064_2.00,M09537_2.00,M10519_2.00
T176134_2.00	SPIC	Homo_sapiens	D	ENSG00000166211	Ets	M03005_2.00
T185770_2.00	FOXA1	Homo_sapiens	D	ENSG00000129514	Forkhead	M04817_2.00,M04818_2.00,M04819_2.00,M04820_2.00,M04821_2.00,M04822_2.00,M07960_2.00,M07961_2.00,M07962_2.00,M08028_2.00,M08117_2.00,M08199_2.00,M09090_2.00,M09543_2.00,M09544_2.00,M09545_2.00,M10542_2.00,M10543_2.00,M10544_2.00,M10545_2.00,M10546_2.00
T185768_2.00	FOXA2	Homo_sapiens	D	ENSG00000125798	Forkhead	M04815_2.00,M04816_2.00,M07959_2.00,M09088_2.00,M09542_2.00,M10540_2.00,M10541_2.00
T185782_2.00	FOXA3	Homo_sapiens	D	ENSG00000170608	Forkhead	M04831_2.00,M04832_2.00,M04833_2.00,M04834_2.00,M09096_2.00,M10557_2.00
T185784_2.00	FOXB1	Homo_sapiens	D	ENSG00000171956	Forkhead	M03028_2.00,M03029_2.00,M03030_2.00,M03031_2.00,M04837_2.00,M04838_2.00
T185761_2.00	FOXC1	Homo_sapiens	D	ENSG00000054598	Forkhead	M00253_2.00,M00254_2.00,M00255_2.00,M00256_2.00,M00257_2.00,M00258_2.00,M00259_2.00,M03013_2.00,M03014_2.00,M03015_2.00,M09083_2.00,M10525_2.00,M10526_2.00
T185788_2.00	FOXC2	Homo_sapiens	D	ENSG00000176692	Forkhead	M03036_2.00,M03037_2.00,M03038_2.00,M04841_2.00,M04842_2.00,M04843_2.00,M04844_2.00,M10559_2.00
T185806_2.00	FOXD1	Homo_sapiens	D	ENSG00000251493	Forkhead	M02681_2.00,M10567_2.00
T185795_2.00	FOXD2	Homo_sapiens	D	ENSG00000186564	Forkhead	M03042_2.00,M03043_2.00,M04851_2.00,M04852_2.00,M04853_2.00,M04854_2.00
T185798_2.00	FOXD3	Homo_sapiens	D	ENSG00000187140	Forkhead	M03044_2.00,M03045_2.00,M04855_2.00,M04856_2.00,M10565_2.00,M10566_2.00
T185794_2.00	FOXD4L4	Homo_sapiens	D	ENSG00000184659	Forkhead	M10564_2.00
T185789_2.00	FOXE1	Homo_sapiens	D	ENSG00000178919	Forkhead	M04845_2.00,M04846_2.00
T185763_2.00	FOXF1	Homo_sapiens	D	ENSG00000103241	Forkhead	M10529_2.00,M10530_2.00
T185773_2.00	FOXF2	Homo_sapiens	D	ENSG00000137273	Forkhead	M02680_2.00,M10548_2.00
T185785_2.00	FOXG1	Homo_sapiens	D	ENSG00000176165	Forkhead	M01978_2.00,M03032_2.00,M03033_2.00,M04839_2.00,M04840_2.00
T185777_2.00	FOXH1	Homo_sapiens	D	ENSG00000160973	Forkhead	M08119_2.00,M09092_2.00,M09546_2.00,M10555_2.00
T185780_2.00	FOXI1	Homo_sapiens	D	ENSG00000168269	Forkhead	M03026_2.00,M03027_2.00,M04827_2.00,M04828_2.00,M04829_2.00,M04830_2.00,M09095_2.00,M10556_2.00
T185771_2.00	FOXJ1	Homo_sapiens	D	ENSG00000129654	Forkhead	M10547_2.00
T185762_2.00	FOXJ2	Homo_sapiens	D	ENSG00000065970	Forkhead	M03016_2.00,M03017_2.00,M03018_2.00,M04809_2.00,M04810_2.00,M09084_2.00,M10527_2.00,M10528_2.00
T185801_2.00	FOXJ3	Homo_sapiens	D	ENSG00000198815	Forkhead	M02736_2.00,M02737_2.00,M03046_2.00,M03047_2.00,M03048_2.00,M04859_2.00,M04860_2.00,M09098_2.00
T185779_2.00	FOXK1	Homo_sapiens	D	ENSG00000164916	Forkhead	M01977_2.00,M03025_2.00,M04825_2.00,M04826_2.00,M08120_2.00,M09094_2.00
T185775_2.00	FOXK2	Homo_sapiens	D	ENSG00000141568	Forkhead	M08118_2.00
T185787_2.00	FOXL1	Homo_sapiens	D	ENSG00000176678	Forkhead	M03034_2.00,M03035_2.00,M10558_2.00
T185791_2.00	FOXL2	Homo_sapiens	D	ENSG00000183770	Forkhead	M04847_2.00,M04848_2.00,M10560_2.00,M10561_2.00
T185765_2.00	FOXM1	Homo_sapiens	D	ENSG00000111206	Forkhead	M09085_2.00,M10532_2.00,M10533_2.00,M10534_2.00,M10535_2.00
T185764_2.00	FOXN1	Homo_sapiens	D	ENSG00000109101	Forkhead	M10531_2.00
T185783_2.00	FOXN2	Homo_sapiens	D	ENSG00000170802	Forkhead	M01007_2.00,M04835_2.00,M04836_2.00
T185760_2.00	FOXN3	Homo_sapiens	D	ENSG00000053254	Forkhead	M01227_2.00
T185776_2.00	FOXO1	Homo_sapiens	D	ENSG00000150907	Forkhead	M03022_2.00,M03023_2.00,M03024_2.00,M09091_2.00,M10549_2.00,M10550_2.00,M10551_2.00,M10552_2.00,M10553_2.00,M10554_2.00
T185767_2.00	FOXO3	Homo_sapiens	D	ENSG00000118689	Forkhead	M03019_2.00,M03020_2.00,M03021_2.00,M04813_2.00,M04814_2.00,M09087_2.00,M10537_2.00,M10538_2.00,M10539_2.00
T185792_2.00	FOXO4	Homo_sapiens	D	ENSG00000184481	Forkhead	M03039_2.00,M03040_2.00,M03041_2.00,M04849_2.00,M04850_2.00,M09097_2.00,M10562_2.00,M10563_2.00
T185802_2.00	FOXO6	Homo_sapiens	D	ENSG00000204060	Forkhead	M03049_2.00,M03050_2.00,M03051_2.00
T185766_2.00	FOXP1	Homo_sapiens	D	ENSG00000114861	Forkhead	M00836_2.00,M00837_2.00,M00838_2.00,M00839_2.00,M01976_2.00,M04811_2.00,M04812_2.00,M08115_2.00,M09086_2.00,M09541_2.00,M10536_2.00
T185769_2.00	FOXP2	Homo_sapiens	D	ENSG00000128573	Forkhead	M05866_2.00,M08116_2.00,M09089_2.00
T185759_2.00	FOXP3	Homo_sapiens	D	ENSG00000049768	Forkhead	M03012_2.00,M04807_2.00,M04808_2.00,M10522_2.00,M10523_2.00,M10524_2.00
T185778_2.00	FOXQ1	Homo_sapiens	D	ENSG00000164379	Forkhead	M04823_2.00,M04824_2.00,M09093_2.00
T185786_2.00	FOXR1	Homo_sapiens	D	ENSG00000176302	Forkhead	M01008_2.00
T185800_2.00	FOXR2	Homo_sapiens	D	ENSG00000189299	Forkhead	M04857_2.00,M04858_2.00
T192722_2.00	GATA1	Homo_sapiens	D	ENSG00000102145	GATA	M02738_2.00,M02739_2.00,M04861_2.00,M04862_2.00,M07963_2.00,M07964_2.00,M08202_2.00,M08203_2.00,M09115_2.00,M09549_2.00,M10577_2.00,M10578_2.00,M10579_2.00,M10580_2.00,M10581_2.00,M10582_2.00,M10583_2.00,M10584_2.00
T192730_2.00	GATA2	Homo_sapiens	D	ENSG00000179348	GATA	M04879_2.00,M04880_2.00,M07966_2.00,M07967_2.00,M07968_2.00,M07969_2.00,M07970_2.00,M08125_2.00,M09119_2.00,M09550_2.00,M10594_2.00,M10595_2.00,M10596_2.00,M10597_2.00
T192724_2.00	GATA3	Homo_sapiens	D	ENSG00000107485	GATA	M03063_2.00,M03064_2.00,M04863_2.00,M04864_2.00,M04865_2.00,M04866_2.00,M07965_2.00,M09116_2.00,M10586_2.00,M10587_2.00,M10588_2.00,M10589_2.00
T192726_2.00	GATA4	Homo_sapiens	D	ENSG00000136574	GATA	M03066_2.00,M04875_2.00,M04876_2.00,M09117_2.00,M10590_2.00,M10591_2.00
T192725_2.00	GATA5	Homo_sapiens	D	ENSG00000130700	GATA	M03065_2.00,M04867_2.00,M04868_2.00,M04869_2.00,M04870_2.00,M04871_2.00,M04872_2.00,M04873_2.00,M04874_2.00
T192727_2.00	GATA6	Homo_sapiens	D	ENSG00000141448	GATA	M04877_2.00,M04878_2.00,M08124_2.00,M09118_2.00,M10592_2.00,M10593_2.00
T192723_2.00	TRPS1	Homo_sapiens	D	ENSG00000104447	GATA	M10585_2.00
T197997_2.00	GCM1	Homo_sapiens	D	ENSG00000137270	GCM	M02020_2.00,M03068_2.00,M03069_2.00,M03070_2.00,M04883_2.00,M04884_2.00,M05868_2.00,M10603_2.00,M10604_2.00
T197996_2.00	GCM2	Homo_sapiens	D	ENSG00000124827	GCM	M03067_2.00,M04881_2.00,M04882_2.00,M10602_2.00
T199007_2.00	GRHL1	Homo_sapiens	D	ENSG00000134317	Grainyhead	M03071_2.00,M03072_2.00,M03073_2.00,M04887_2.00,M04888_2.00
T199005_2.00	GRHL2	Homo_sapiens	D	ENSG00000083307	Grainyhead	M08129_2.00,M09125_2.00,M09558_2.00
T199008_2.00	TFCP2	Homo_sapiens	D	ENSG00000135457	Grainyhead	M03074_2.00,M03075_2.00,M04889_2.00,M04890_2.00,M04891_2.00,M04892_2.00,M10610_2.00,M10611_2.00,M10612_2.00,M10613_2.00
T199006_2.00	TFCP2L1	Homo_sapiens	D	ENSG00000115112	Grainyhead	M04885_2.00,M04886_2.00,M10609_2.00
T199009_2.00	UBP1	Homo_sapiens	D	ENSG00000153560	Grainyhead	M04893_2.00,M04894_2.00,M10614_2.00,M10615_2.00
T203418_2.00	GTF2I	Homo_sapiens	D	ENSG00000263001	GTF2I-like	M10621_2.00,M10622_2.00
T203415_2.00	GTF2IRD1	Homo_sapiens	D	ENSG00000006704	GTF2I-like	M10618_2.00,M10619_2.00,M10620_2.00
T209920_2.00	ALX1	Homo_sapiens	D	ENSG00000180318	Homeodomain	M03226_2.00,M05327_2.00,M05328_2.00,M09160_2.00,M10741_2.00
T209865_2.00	ALX3	Homo_sapiens	D	ENSG00000156150	Homeodomain	M03172_2.00,M03173_2.00,M03174_2.00,M05195_2.00,M05196_2.00,M05197_2.00,M05198_2.00,M05199_2.00,M05200_2.00
T209771_2.00	ALX4	Homo_sapiens	D	ENSG00000052850	Homeodomain	M03079_2.00,M04917_2.00,M04918_2.00,M04919_2.00,M10637_2.00
T209949_2.00	ANHX	Homo_sapiens	D	ENSG00000227059	Homeodomain	M02096_2.00
T209932_2.00	ARGFX	Homo_sapiens	D	ENSG00000186103	Homeodomain	M05369_2.00,M05370_2.00,M05371_2.00,M05372_2.00
T209764_2.00	ARX	Homo_sapiens	D	ENSG00000004848	Homeodomain	M00260_2.00,M00261_2.00,M00262_2.00,M00263_2.00,M00264_2.00,M00265_2.00,M03076_2.00,M04895_2.00,M04896_2.00
T209827_2.00	BARHL1	Homo_sapiens	D	ENSG00000125492	Homeodomain	M05091_2.00,M05092_2.00,M05093_2.00
T209854_2.00	BARHL2	Homo_sapiens	D	ENSG00000143032	Homeodomain	M03157_2.00,M03158_2.00,M03159_2.00,M03160_2.00,M03161_2.00,M03162_2.00,M05164_2.00,M05165_2.00,M05166_2.00,M05167_2.00,M05168_2.00,M05169_2.00
T209839_2.00	BARX1	Homo_sapiens	D	ENSG00000131668	Homeodomain	M03144_2.00,M03145_2.00
T209770_2.00	BARX2	Homo_sapiens	D	ENSG00000043039	Homeodomain	M04915_2.00,M04916_2.00
T209935_2.00	BSX	Homo_sapiens	D	ENSG00000188909	Homeodomain	M03235_2.00,M05377_2.00,M05378_2.00,M05379_2.00,M05380_2.00
T209807_2.00	CDX1	Homo_sapiens	D	ENSG00000113722	Homeodomain	M03115_2.00,M05018_2.00,M05019_2.00,M09140_2.00,M10670_2.00,M10671_2.00
T209886_2.00	CDX2	Homo_sapiens	D	ENSG00000165556	Homeodomain	M03196_2.00,M05248_2.00,M05249_2.00,M05250_2.00,M08131_2.00,M09152_2.00,M10723_2.00,M10724_2.00,M10725_2.00,M10726_2.00
T209838_2.00	CDX4	Homo_sapiens	D	ENSG00000131264	Homeodomain	M05129_2.00,M05130_2.00,M05131_2.00
T209782_2.00	CRX	Homo_sapiens	D	ENSG00000105392	Homeodomain	M00270_2.00,M00271_2.00,M00272_2.00,M00273_2.00,M00274_2.00,M00275_2.00,M04949_2.00,M04950_2.00,M09132_2.00,M10647_2.00,M10648_2.00
T209857_2.00	DLX1	Homo_sapiens	D	ENSG00000144355	Homeodomain	M03166_2.00,M05176_2.00,M05177_2.00,M05178_2.00,M05179_2.00
T209810_2.00	DLX2	Homo_sapiens	D	ENSG00000115844	Homeodomain	M03118_2.00,M05026_2.00,M05027_2.00,M05028_2.00,M05029_2.00,M10674_2.00
T209773_2.00	DLX3	Homo_sapiens	D	ENSG00000064195	Homeodomain	M01503_2.00,M01504_2.00,M03081_2.00,M04922_2.00,M04923_2.00,M04924_2.00,M04925_2.00,M04926_2.00,M04927_2.00,M09129_2.00,M10638_2.00,M10639_2.00
T209801_2.00	DLX4	Homo_sapiens	D	ENSG00000108813	Homeodomain	M03112_2.00,M05002_2.00,M05003_2.00,M05004_2.00,M05005_2.00,M05006_2.00,M05007_2.00
T209785_2.00	DLX5	Homo_sapiens	D	ENSG00000105880	Homeodomain	M03095_2.00,M04953_2.00,M04954_2.00,M04955_2.00,M04956_2.00,M04957_2.00,M04958_2.00,M10650_2.00
T209767_2.00	DLX6	Homo_sapiens	D	ENSG00000006377	Homeodomain	M03078_2.00,M04905_2.00,M04906_2.00,M04907_2.00
T209937_2.00	DMBX1	Homo_sapiens	D	ENSG00000197587	Homeodomain	M03236_2.00,M05383_2.00,M05384_2.00
T209942_2.00	DPRX	Homo_sapiens	D	ENSG00000204595	Homeodomain	M03237_2.00,M03238_2.00,M05388_2.00,M05389_2.00
T209888_2.00	DRGX	Homo_sapiens	D	ENSG00000165606	Homeodomain	M03199_2.00,M05253_2.00,M05254_2.00
T206497_2.00	DUX1_HUMAN	Homo_sapiens	D	DUX1_HUMAN	Homeodomain	M10631_2.00,M10632_2.00
T206498_2.00	DUX3_HUMAN	Homo_sapiens	D	DUX3_HUMAN	Homeodomain	M10633_2.00
T209956_2.00	DUX4	Homo_sapiens	D	ENSG00000260596	Homeodomain	M08135_2.00,M09167_2.00,M10757_2.00
T209954_2.00	DUXA	Homo_sapiens	D	ENSG00000258873	Homeodomain	M01247_2.00,M03244_2.00,M05402_2.00,M05403_2.00,M10756_2.00
T209845_2.00	EMX1	Homo_sapiens	D	ENSG00000135638	Homeodomain	M02088_2.00,M03151_2.00,M03152_2.00,M05145_2.00,M05146_2.00,M05147_2.00,M05148_2.00
T209897_2.00	EMX2	Homo_sapiens	D	ENSG00000170370	Homeodomain	M03210_2.00,M03211_2.00,M05281_2.00,M05282_2.00
T209872_2.00	EN1	Homo_sapiens	D	ENSG00000163064	Homeodomain	M03180_2.00,M03181_2.00,M03182_2.00,M03183_2.00,M05218_2.00,M05219_2.00,M05220_2.00,M05871_2.00,M10714_2.00
T209878_2.00	EN2	Homo_sapiens	D	ENSG00000164778	Homeodomain	M03189_2.00,M03190_2.00,M05237_2.00,M05238_2.00,M05239_2.00
T209826_2.00	ESX1	Homo_sapiens	D	ENSG00000123576	Homeodomain	M00291_2.00,M00292_2.00,M03137_2.00,M03138_2.00,M05087_2.00,M05088_2.00,M05089_2.00,M05090_2.00
T209792_2.00	EVX1	Homo_sapiens	D	ENSG00000106038	Homeodomain	M03102_2.00,M04985_2.00,M04986_2.00,M04987_2.00
T209906_2.00	EVX2	Homo_sapiens	D	ENSG00000174279	Homeodomain	M03215_2.00,M05295_2.00,M05296_2.00,M05297_2.00,M09158_2.00,M10736_2.00
T209880_2.00	GBX1	Homo_sapiens	D	ENSG00000164900	Homeodomain	M03193_2.00
T209892_2.00	GBX2	Homo_sapiens	D	ENSG00000168505	Homeodomain	M03201_2.00,M03202_2.00,M03203_2.00,M05265_2.00,M05266_2.00,M05267_2.00,M05268_2.00,M05269_2.00,M05270_2.00
T209841_2.00	GSC	Homo_sapiens	D	ENSG00000133937	Homeodomain	M03146_2.00,M05134_2.00,M05135_2.00,M05136_2.00,M05137_2.00
T209772_2.00	GSC2	Homo_sapiens	D	ENSG00000063515	Homeodomain	M03080_2.00,M04920_2.00,M04921_2.00
T209894_2.00	GSX1	Homo_sapiens	D	ENSG00000169840	Homeodomain	M03205_2.00,M05271_2.00,M05272_2.00
T209921_2.00	GSX2	Homo_sapiens	D	ENSG00000180613	Homeodomain	M03227_2.00,M05329_2.00,M05330_2.00
T209883_2.00	HDX	Homo_sapiens	D	ENSG00000165259	Homeodomain	M01246_2.00
T209875_2.00	HESX1	Homo_sapiens	D	ENSG00000163666	Homeodomain	M00306_2.00,M00307_2.00,M00308_2.00,M00309_2.00,M03187_2.00,M03188_2.00,M05227_2.00,M05228_2.00
T209858_2.00	HMBOX1	Homo_sapiens	D	ENSG00000147421	Homeodomain	M03167_2.00,M05180_2.00,M05181_2.00
T209948_2.00	HMX1	Homo_sapiens	D	ENSG00000215612	Homeodomain	M03243_2.00,M05392_2.00,M05393_2.00
T209934_2.00	HMX2	Homo_sapiens	D	ENSG00000188816	Homeodomain	M03234_2.00,M05373_2.00,M05374_2.00,M05375_2.00,M05376_2.00
T209933_2.00	HMX3	Homo_sapiens	D	ENSG00000188620	Homeodomain	M03233_2.00,M10754_2.00
T209844_2.00	HNF1A	Homo_sapiens	D	ENSG00000135100	Homeodomain	M03150_2.00,M09144_2.00,M10690_2.00,M10691_2.00,M10692_2.00,M10693_2.00
T209959_2.00	HNF1B	Homo_sapiens	D	ENSG00000275410	Homeodomain	M03245_2.00,M03246_2.00,M09168_2.00,M10758_2.00,M10759_2.00,M10760_2.00
T209947_2.00	HOMEZ	Homo_sapiens	D	ENSG00000215271	Homeodomain	M03242_2.00
T209786_2.00	HOXA1	Homo_sapiens	D	ENSG00000105991	Homeodomain	M03096_2.00,M04959_2.00,M04960_2.00,M04961_2.00,M09133_2.00
T209952_2.00	HOXA10	Homo_sapiens	D	ENSG00000253293	Homeodomain	M05394_2.00,M05395_2.00,M05396_2.00,M05397_2.00,M05398_2.00,M05399_2.00,M05400_2.00,M05401_2.00
T209765_2.00	HOXA11	Homo_sapiens	D	ENSG00000005073	Homeodomain	M04897_2.00,M04898_2.00,M04899_2.00,M04900_2.00
T209791_2.00	HOXA13	Homo_sapiens	D	ENSG00000106031	Homeodomain	M03098_2.00,M03099_2.00,M03100_2.00,M03101_2.00,M04977_2.00,M04978_2.00,M04979_2.00,M04980_2.00,M04981_2.00,M04982_2.00,M04983_2.00,M04984_2.00,M09134_2.00,M10653_2.00,M10654_2.00
T209787_2.00	HOXA2	Homo_sapiens	D	ENSG00000105996	Homeodomain	M02083_2.00,M03097_2.00,M04962_2.00,M04963_2.00,M04964_2.00,M04965_2.00,M04966_2.00,M04967_2.00
T209788_2.00	HOXA3	Homo_sapiens	D	ENSG00000105997	Homeodomain	M10651_2.00
T209936_2.00	HOXA4	Homo_sapiens	D	ENSG00000197576	Homeodomain	M05381_2.00,M05382_2.00,M10755_2.00
T209789_2.00	HOXA5	Homo_sapiens	D	ENSG00000106004	Homeodomain	M04968_2.00,M04969_2.00,M04970_2.00,M04971_2.00,M04972_2.00,M04973_2.00,M08457_2.00,M10652_2.00
T209790_2.00	HOXA6	Homo_sapiens	D	ENSG00000106006	Homeodomain	M04974_2.00,M04975_2.00,M04976_2.00
T209822_2.00	HOXA7	Homo_sapiens	D	ENSG00000122592	Homeodomain	M05069_2.00,M05070_2.00,M05071_2.00,M10679_2.00
T209775_2.00	HOXA9	Homo_sapiens	D	ENSG00000078399	Homeodomain	M03085_2.00,M03086_2.00,M04932_2.00,M04933_2.00,M04934_2.00,M04935_2.00,M09130_2.00,M09131_2.00,M10642_2.00,M10643_2.00,M10644_2.00,M10645_2.00
T209819_2.00	HOXB1	Homo_sapiens	D	ENSG00000120094	Homeodomain	M05057_2.00,M05058_2.00,M05059_2.00
T209866_2.00	HOXB13	Homo_sapiens	D	ENSG00000159184	Homeodomain	M02092_2.00,M03175_2.00,M03176_2.00,M05201_2.00,M05202_2.00,M05203_2.00,M09149_2.00
T209904_2.00	HOXB2	Homo_sapiens	D	ENSG00000173917	Homeodomain	M03213_2.00,M05292_2.00,M05293_2.00,M05294_2.00
T209818_2.00	HOXB3	Homo_sapiens	D	ENSG00000120093	Homeodomain	M03126_2.00
T209924_2.00	HOXB4	Homo_sapiens	D	ENSG00000182742	Homeodomain	M05343_2.00,M05344_2.00,M05345_2.00,M09162_2.00
T209817_2.00	HOXB5	Homo_sapiens	D	ENSG00000120075	Homeodomain	M03125_2.00,M05051_2.00,M05052_2.00,M05053_2.00,M05054_2.00,M05055_2.00,M05056_2.00
T209800_2.00	HOXB6	Homo_sapiens	D	ENSG00000108511	Homeodomain	M04999_2.00,M05000_2.00,M05001_2.00
T209955_2.00	HOXB7	Homo_sapiens	D	ENSG00000260027	Homeodomain	M00331_2.00,M00332_2.00,M00333_2.00,M00334_2.00,M05404_2.00,M05405_2.00,M05406_2.00,M05407_2.00,M05408_2.00,M05409_2.00,M09166_2.00
T209816_2.00	HOXB8	Homo_sapiens	D	ENSG00000120068	Homeodomain	M05048_2.00,M05049_2.00,M05050_2.00,M09141_2.00
T209901_2.00	HOXB9	Homo_sapiens	D	ENSG00000170689	Homeodomain	M05289_2.00,M05290_2.00,M05291_2.00
T209923_2.00	HOXC10	Homo_sapiens	D	ENSG00000180818	Homeodomain	M03228_2.00,M03229_2.00,M03230_2.00,M05335_2.00,M05336_2.00,M05337_2.00,M05338_2.00,M05339_2.00,M05340_2.00,M05341_2.00,M05342_2.00
T209824_2.00	HOXC11	Homo_sapiens	D	ENSG00000123388	Homeodomain	M03131_2.00,M03132_2.00,M03133_2.00,M03134_2.00,M05075_2.00,M05076_2.00,M05077_2.00,M05078_2.00,M05079_2.00,M05080_2.00,M05081_2.00,M05082_2.00
T209825_2.00	HOXC12	Homo_sapiens	D	ENSG00000123407	Homeodomain	M03135_2.00,M03136_2.00,M05083_2.00,M05084_2.00,M05085_2.00,M05086_2.00
T209823_2.00	HOXC13	Homo_sapiens	D	ENSG00000123364	Homeodomain	M03129_2.00,M03130_2.00,M05072_2.00,M05073_2.00,M05074_2.00,M10680_2.00
T209939_2.00	HOXC4	Homo_sapiens	D	ENSG00000198353	Homeodomain	M00328_2.00,M00329_2.00,M00330_2.00,M05385_2.00,M05386_2.00,M05387_2.00
T209769_2.00	HOXC8	Homo_sapiens	D	ENSG00000037965	Homeodomain	M04912_2.00,M04913_2.00,M04914_2.00,M10636_2.00
T209922_2.00	HOXC9	Homo_sapiens	D	ENSG00000180806	Homeodomain	M05331_2.00,M05332_2.00,M05333_2.00,M05334_2.00,M09161_2.00
T209831_2.00	HOXD1	Homo_sapiens	D	ENSG00000128645	Homeodomain	M05098_2.00,M05099_2.00,M05100_2.00
T209834_2.00	HOXD10	Homo_sapiens	D	ENSG00000128710	Homeodomain	M05112_2.00,M05113_2.00,M05114_2.00,M05115_2.00,M05116_2.00,M05117_2.00,M05118_2.00,M05119_2.00,M10687_2.00,M10688_2.00
T209835_2.00	HOXD11	Homo_sapiens	D	ENSG00000128713	Homeodomain	M03139_2.00,M03140_2.00,M05120_2.00,M05121_2.00
T209896_2.00	HOXD12	Homo_sapiens	D	ENSG00000170178	Homeodomain	M03206_2.00,M03207_2.00,M03208_2.00,M03209_2.00,M05279_2.00,M05280_2.00
T209836_2.00	HOXD13	Homo_sapiens	D	ENSG00000128714	Homeodomain	M00293_2.00,M00294_2.00,M00295_2.00,M00296_2.00,M00297_2.00,M00298_2.00,M00299_2.00,M00300_2.00,M03141_2.00,M03142_2.00,M05122_2.00,M05123_2.00,M05124_2.00,M05125_2.00,M10689_2.00
T209832_2.00	HOXD3	Homo_sapiens	D	ENSG00000128652	Homeodomain	M05101_2.00,M05102_2.00,M05103_2.00
T209895_2.00	HOXD4	Homo_sapiens	D	ENSG00000170166	Homeodomain	M05273_2.00,M05274_2.00,M05275_2.00,M05276_2.00,M05277_2.00,M05278_2.00
T209910_2.00	HOXD8	Homo_sapiens	D	ENSG00000175879	Homeodomain	M03221_2.00,M05310_2.00,M05311_2.00,M05312_2.00
T209833_2.00	HOXD9	Homo_sapiens	D	ENSG00000128709	Homeodomain	M05104_2.00,M05105_2.00,M05106_2.00,M05107_2.00,M05108_2.00,M05109_2.00,M05110_2.00,M05111_2.00,M10686_2.00
T209898_2.00	IRX1	Homo_sapiens	D	ENSG00000170549	Homeodomain	M05283_2.00,M05284_2.00
T209899_2.00	IRX2	Homo_sapiens	D	ENSG00000170561	Homeodomain	M03212_2.00
T209915_2.00	IRX3	Homo_sapiens	D	ENSG00000177508	Homeodomain	M05319_2.00,M05320_2.00
T209912_2.00	IRX5	Homo_sapiens	D	ENSG00000176842	Homeodomain	M03222_2.00,M05315_2.00,M05316_2.00
T209768_2.00	ISL1	Homo_sapiens	D	ENSG00000016082	Homeodomain	M04908_2.00,M04909_2.00,M04910_2.00,M04911_2.00,M09128_2.00,M10634_2.00,M10635_2.00
T209868_2.00	ISL2	Homo_sapiens	D	ENSG00000159556	Homeodomain	M03177_2.00,M05204_2.00,M05205_2.00
T209909_2.00	ISX	Homo_sapiens	D	ENSG00000175329	Homeodomain	M00318_2.00,M00319_2.00,M03218_2.00,M03219_2.00,M03220_2.00,M05304_2.00,M05305_2.00,M05306_2.00,M05307_2.00,M05308_2.00,M05309_2.00
T209852_2.00	LBX1	Homo_sapiens	D	ENSG00000138136	Homeodomain	M02090_2.00
T209918_2.00	LBX2	Homo_sapiens	D	ENSG00000179528	Homeodomain	M03224_2.00,M03225_2.00,M05321_2.00,M05322_2.00,M05323_2.00,M05324_2.00,M05325_2.00,M05326_2.00
T209957_2.00	LHX1	Homo_sapiens	D	ENSG00000273706	Homeodomain	M05410_2.00,M05411_2.00
T209795_2.00	LHX2	Homo_sapiens	D	ENSG00000106689	Homeodomain	M02085_2.00,M03106_2.00,M03107_2.00,M09136_2.00,M10655_2.00,M10656_2.00
T209797_2.00	LHX3	Homo_sapiens	D	ENSG00000107187	Homeodomain	M09137_2.00,M10657_2.00,M10658_2.00,M10659_2.00
T209821_2.00	LHX4	Homo_sapiens	D	ENSG00000121454	Homeodomain	M05063_2.00,M05064_2.00,M05065_2.00,M05066_2.00,M05067_2.00,M05068_2.00
T209776_2.00	LHX5	Homo_sapiens	D	ENSG00000089116	Homeodomain	M04936_2.00,M04937_2.00,M04938_2.00
